SubscriptionID,CustomerID,PlanID,StartDate,EndDate,Status,MRR,BillingCycle
SUB002592,CU002592,PL03,2023-05-17,2025-09-30,Churned,423.02,Annual
SUB002593,CU002593,PL01,2026-04-21,,Active,47.73,Annual
SUB002594,CU002594,PL02,2023-11-29,,Active,161.51,Annual
SUB002595,CU002595,PL03,2023-06-17,,Active,351.04,Monthly
SUB002596,CU002596,PL01,2023-02-05,2025-09-17,Churned,49.29,Annual
SUB002597,CU002597,PL04,2022-11-02,,Active,1056.07,Annual
SUB002598,CU002598,PL02,2022-04-27,,Active,167.87,Monthly
SUB002599,CU002599,PL02,2026-05-26,,Active,165.36,Monthly
SUB002600,CU002600,PL01,2024-05-08,2025-10-05,Churned,53.02,Monthly
SUB002601,CU002601,PL03,2022-11-30,,Active,480.13,Monthly
SUB002602,CU002602,PL04,2023-03-04,,Active,1289.86,Annual
SUB002603,CU002603,PL02,2025-05-24,,Active,176.32,Annual
SUB002604,CU002604,PL02,2023-04-27,,Active,163.37,Monthly
SUB002605,CU002605,PL02,2023-09-06,,Active,176.02,Annual
SUB002606,CU002606,PL02,2025-11-01,,Active,163.29,Monthly
SUB002607,CU002607,PL01,2023-03-02,2023-11-25,Churned,57.12,Monthly
SUB002608,CU002608,PL01,2023-12-07,,Active,52.03,Monthly
SUB002609,CU002609,PL02,2025-05-08,,Active,137.38,Monthly
SUB002610,CU002610,PL02,2026-04-14,,Active,177.2,Annual
SUB002611,CU002611,PL03,2024-12-12,,Active,341.04,Monthly
SUB002612,CU002612,PL04,2022-01-14,2023-01-25,Churned,1069.68,Annual
SUB002613,CU002613,PL01,2022-02-16,2024-06-12,Churned,58.29,Annual
SUB002614,CU002614,PL02,2025-04-05,,Active,129.9,Annual
SUB002615,CU002615,PL01,2023-10-08,2024-10-13,Churned,49.63,Annual
SUB002616,CU002616,PL02,2022-05-16,,Active,157.97,Monthly
SUB002617,CU002617,PL02,2022-09-20,2023-07-30,Churned,144.66,Monthly
SUB002618,CU002618,PL02,2023-08-22,,Active,146.59,Monthly
SUB002619,CU002619,PL01,2024-02-16,2026-07-04,Churned,47.38,Annual
SUB002620,CU002620,PL04,2026-06-18,,Active,1449.64,Monthly
SUB002621,CU002621,PL04,2024-09-09,,Active,1059.13,Monthly
SUB002622,CU002622,PL02,2024-03-23,2025-12-06,Churned,185.23,Monthly
SUB002623,CU002623,PL01,2022-09-26,,Active,43.3,Monthly
SUB002624,CU002624,PL02,2024-05-05,2026-08-16,Churned,137.82,Monthly
SUB002625,CU002625,PL02,2022-01-05,,Active,130.83,Monthly
SUB002626,CU002626,PL01,2022-09-30,,Active,46.24,Annual
SUB002627,CU002627,PL02,2022-01-17,2023-09-18,Churned,176.11,Monthly
SUB002628,CU002628,PL02,2022-01-13,,Active,185.37,Monthly
SUB002629,CU002629,PL03,2025-05-24,2026-01-31,Churned,409.15,Monthly
SUB002630,CU002630,PL04,2025-03-03,,Active,1332.85,Annual
SUB002631,CU002631,PL01,2022-10-09,,Active,53.62,Annual
SUB002632,CU002632,PL02,2025-03-16,,Active,137.41,Annual
SUB002633,CU002633,PL01,2023-02-27,,Active,50.9,Monthly
SUB002634,CU002634,PL02,2026-06-27,,Active,128.94,Monthly
SUB002635,CU002635,PL02,2023-03-09,2024-04-27,Churned,145.7,Monthly
SUB002636,CU002636,PL01,2023-12-23,,Active,45.69,Annual
SUB002637,CU002637,PL02,2023-12-26,2025-04-08,Churned,132.13,Annual
SUB002638,CU002638,PL02,2025-08-29,,Active,186.12,Annual
SUB002639,CU002639,PL01,2024-02-17,,Active,51.1,Monthly
SUB002640,CU002640,PL04,2022-06-24,,Active,1388.63,Monthly
SUB002641,CU002641,PL03,2025-06-05,,Active,339.19,Annual
SUB002642,CU002642,PL03,2026-04-26,,Active,417.78,Annual
SUB002643,CU002643,PL03,2024-06-13,,Active,490.96,Monthly
SUB002644,CU002644,PL01,2023-09-30,,Active,56.47,Monthly
SUB002645,CU002645,PL02,2023-02-16,,Active,127.91,Annual
SUB002646,CU002646,PL02,2026-05-25,,Active,146.08,Monthly
SUB002647,CU002647,PL01,2025-09-16,,Active,48.67,Annual
SUB002648,CU002648,PL03,2024-05-13,,Active,485.69,Monthly
SUB002649,CU002649,PL03,2026-03-11,,Active,434.54,Annual
SUB002650,CU002650,PL01,2025-07-03,,Active,53.33,Annual
SUB002651,CU002651,PL03,2025-05-03,,Active,465.94,Annual
SUB002652,CU002652,PL02,2023-09-11,,Active,183.04,Annual
SUB002653,CU002653,PL02,2025-03-07,,Active,141.09,Annual
SUB002654,CU002654,PL01,2024-12-20,2025-12-03,Churned,45.74,Monthly
SUB002655,CU002655,PL01,2023-03-23,,Active,43.51,Annual
SUB002656,CU002656,PL01,2024-07-26,,Active,57.98,Annual
SUB002657,CU002657,PL03,2024-01-12,,Active,360.93,Monthly
SUB002658,CU002658,PL01,2023-09-18,2025-05-10,Churned,47.95,Monthly
SUB002659,CU002659,PL01,2023-06-28,,Active,44.24,Annual
SUB002660,CU002660,PL03,2024-03-13,,Active,345.92,Annual
SUB002661,CU002661,PL02,2023-08-21,,Active,183.41,Annual
SUB002662,CU002662,PL01,2024-04-07,,Active,54.45,Monthly
SUB002663,CU002663,PL02,2023-08-15,2025-09-15,Churned,157.1,Monthly
SUB002664,CU002664,PL01,2022-12-03,,Active,49.51,Monthly
SUB002665,CU002665,PL01,2023-12-03,2025-03-05,Churned,56.71,Annual
SUB002666,CU002666,PL02,2023-02-19,,Active,135.45,Annual
SUB002667,CU002667,PL03,2024-10-27,,Active,480.73,Monthly
SUB002668,CU002668,PL01,2025-10-26,2026-04-09,Churned,53.84,Monthly
SUB002669,CU002669,PL02,2024-11-25,,Active,136.89,Monthly
SUB002670,CU002670,PL03,2024-01-21,,Active,370.76,Annual
SUB002671,CU002671,PL02,2024-09-15,,Active,141.03,Monthly
SUB002672,CU002672,PL02,2023-03-01,,Active,184.13,Annual
SUB002673,CU002673,PL01,2026-03-21,,Active,52.33,Annual
SUB002674,CU002674,PL03,2023-10-10,,Active,397.56,Monthly
SUB002675,CU002675,PL01,2024-07-24,,Active,43.2,Monthly
SUB002676,CU002676,PL01,2026-04-17,,Active,48.89,Monthly
SUB002677,CU002677,PL03,2023-11-20,,Active,401.65,Monthly
SUB002678,CU002678,PL02,2024-07-13,,Active,127.87,Monthly
SUB002679,CU002679,PL02,2024-02-21,,Active,131.87,Annual
SUB002680,CU002680,PL01,2026-02-24,,Active,48.8,Annual
SUB002681,CU002681,PL02,2022-10-29,,Active,141.65,Annual
SUB002682,CU002682,PL01,2023-11-16,,Active,56.27,Annual
SUB002683,CU002683,PL03,2022-12-05,2023-09-11,Churned,437.49,Annual
SUB002684,CU002684,PL02,2024-01-31,,Active,129.38,Monthly
SUB002685,CU002685,PL02,2023-07-13,,Active,165.53,Monthly
SUB002686,CU002686,PL02,2022-06-29,,Active,180.32,Annual
SUB002687,CU002687,PL04,2022-05-31,,Active,1209.98,Annual
SUB002688,CU002688,PL01,2025-07-02,,Active,54.33,Annual
SUB002689,CU002689,PL01,2024-06-13,,Active,57.85,Monthly
SUB002690,CU002690,PL01,2023-03-25,,Active,55.4,Annual
SUB002691,CU002691,PL01,2023-11-07,,Active,48.02,Monthly
SUB002692,CU002692,PL01,2025-12-20,2026-06-06,Churned,46.62,Monthly
SUB002693,CU002693,PL03,2025-06-14,,Active,381.83,Monthly
SUB002694,CU002694,PL02,2023-10-25,2025-12-16,Churned,165.12,Annual
SUB002695,CU002695,PL02,2022-05-10,,Active,141.27,Annual
SUB002696,CU002696,PL02,2023-07-01,,Active,183.34,Monthly
SUB002697,CU002697,PL02,2026-03-17,,Active,146.39,Annual
SUB002698,CU002698,PL01,2023-02-16,,Active,42.25,Monthly
SUB002699,CU002699,PL03,2024-07-03,,Active,445.97,Monthly
SUB002700,CU002700,PL01,2022-12-15,,Active,50.89,Annual
SUB002701,CU002701,PL01,2023-10-12,,Active,42.59,Annual
SUB002702,CU002702,PL02,2026-02-12,,Active,139.35,Annual
SUB002703,CU002703,PL04,2023-02-06,,Active,1497.82,Annual
SUB002704,CU002704,PL03,2026-05-10,,Active,452.83,Annual
SUB002705,CU002705,PL01,2024-10-16,,Active,57.27,Monthly
SUB002706,CU002706,PL03,2023-07-31,,Active,389.56,Monthly
SUB002707,CU002707,PL02,2026-05-31,,Active,139.1,Monthly
SUB002708,CU002708,PL01,2026-05-01,,Active,56.25,Annual
SUB002709,CU002709,PL03,2026-02-17,,Active,342.38,Annual
SUB002710,CU002710,PL03,2026-03-31,,Active,382.01,Monthly
SUB002711,CU002711,PL01,2026-03-26,,Active,49.27,Annual
SUB002712,CU002712,PL01,2022-07-21,2023-04-10,Churned,57.21,Annual
SUB002713,CU002713,PL03,2022-05-09,,Active,381.69,Monthly
SUB002714,CU002714,PL04,2022-12-18,,Active,1138.55,Annual
SUB002715,CU002715,PL02,2023-05-25,,Active,166.23,Monthly
SUB002716,CU002716,PL02,2025-03-23,2026-03-31,Churned,136.3,Monthly
SUB002717,CU002717,PL01,2025-12-24,,Active,44.54,Annual
SUB002718,CU002718,PL03,2023-08-06,,Active,389.1,Annual
SUB002719,CU002719,PL02,2025-02-24,,Active,172.27,Annual
SUB002720,CU002720,PL01,2022-10-01,2025-05-28,Churned,45.66,Monthly
SUB002721,CU002721,PL02,2024-04-24,,Active,163.65,Monthly
SUB002722,CU002722,PL01,2023-11-06,2025-12-17,Churned,60.78,Monthly
SUB002723,CU002723,PL02,2025-06-15,,Active,139.01,Annual
SUB002724,CU002724,PL02,2022-09-11,,Active,142.3,Annual
SUB002725,CU002725,PL02,2024-04-24,,Active,143.22,Annual
SUB002726,CU002726,PL03,2026-03-17,,Active,495.91,Monthly
SUB002727,CU002727,PL03,2022-11-20,,Active,376.0,Annual
SUB002728,CU002728,PL01,2024-11-15,,Active,54.7,Annual
SUB002729,CU002729,PL01,2025-12-19,,Active,55.81,Annual
SUB002730,CU002730,PL03,2024-09-07,,Active,457.66,Monthly
SUB002731,CU002731,PL01,2023-12-22,,Active,59.98,Monthly
SUB002732,CU002732,PL02,2026-06-17,,Active,147.15,Monthly
SUB002733,CU002733,PL04,2024-11-23,,Active,1323.98,Monthly
SUB002734,CU002734,PL01,2022-07-16,,Active,48.96,Annual
SUB002735,CU002735,PL02,2023-01-19,2025-05-13,Churned,176.15,Monthly
SUB002736,CU002736,PL03,2022-01-30,,Active,402.16,Annual
SUB002737,CU002737,PL02,2025-01-31,,Active,148.89,Monthly
SUB002738,CU002738,PL04,2025-10-27,,Active,1077.76,Monthly
SUB002739,CU002739,PL01,2025-04-13,,Active,47.16,Annual
SUB002740,CU002740,PL02,2024-05-04,,Active,162.59,Monthly
SUB002741,CU002741,PL01,2025-01-29,2025-07-24,Churned,42.1,Monthly
SUB002742,CU002742,PL02,2025-03-20,,Active,172.71,Monthly
SUB002743,CU002743,PL01,2025-01-11,,Active,46.21,Annual
SUB002744,CU002744,PL01,2022-01-19,2025-10-30,Churned,57.05,Monthly
SUB002745,CU002745,PL02,2025-07-12,,Active,151.88,Annual
SUB002746,CU002746,PL02,2023-02-18,,Active,134.17,Monthly
SUB002747,CU002747,PL01,2024-09-08,,Active,50.86,Monthly
SUB002748,CU002748,PL03,2024-06-26,,Active,440.01,Monthly
SUB002749,CU002749,PL03,2024-05-03,,Active,469.24,Monthly
SUB002750,CU002750,PL03,2024-03-01,,Active,458.72,Annual
SUB002751,CU002751,PL01,2023-08-14,,Active,46.09,Annual
SUB002752,CU002752,PL01,2024-10-27,,Active,60.64,Annual
SUB002753,CU002753,PL01,2023-11-23,2025-03-10,Churned,52.97,Annual
SUB002754,CU002754,PL02,2022-08-14,,Active,185.7,Annual
SUB002755,CU002755,PL01,2025-02-02,,Active,50.49,Monthly
SUB002756,CU002756,PL04,2025-08-11,,Active,1064.88,Annual
SUB002757,CU002757,PL02,2024-10-11,,Active,184.93,Monthly
SUB002758,CU002758,PL01,2024-06-19,2025-12-05,Churned,58.2,Annual
SUB002759,CU002759,PL02,2025-04-02,,Active,165.32,Annual
SUB002760,CU002760,PL02,2023-03-18,,Active,185.31,Annual
SUB002761,CU002761,PL04,2025-02-26,,Active,1357.91,Monthly
SUB002762,CU002762,PL03,2023-08-13,,Active,437.98,Annual
SUB002763,CU002763,PL01,2022-04-14,2026-06-27,Churned,48.64,Annual
SUB002764,CU002764,PL02,2022-02-15,,Active,146.07,Annual
SUB002765,CU002765,PL01,2024-01-05,,Active,52.45,Monthly
SUB002766,CU002766,PL03,2025-02-09,,Active,447.66,Monthly
SUB002767,CU002767,PL03,2022-02-26,,Active,391.59,Annual
SUB002768,CU002768,PL02,2025-10-11,,Active,176.84,Annual
SUB002769,CU002769,PL02,2023-06-01,2026-07-07,Churned,129.55,Annual
SUB002770,CU002770,PL01,2025-08-25,2026-02-13,Churned,58.61,Monthly
SUB002771,CU002771,PL03,2022-05-30,,Active,374.59,Annual
SUB002772,CU002772,PL01,2023-01-17,,Active,51.08,Annual
SUB002773,CU002773,PL01,2025-01-29,,Active,49.74,Annual
SUB002774,CU002774,PL02,2025-04-25,,Active,143.7,Annual
SUB002775,CU002775,PL03,2024-02-15,,Active,464.58,Monthly
SUB002776,CU002776,PL02,2025-10-19,,Active,129.42,Monthly
SUB002777,CU002777,PL01,2025-02-27,,Active,45.07,Annual
SUB002778,CU002778,PL04,2024-08-21,,Active,1466.3,Annual
SUB002779,CU002779,PL01,2026-03-03,,Active,58.87,Annual
SUB002780,CU002780,PL01,2025-03-07,,Active,57.77,Monthly
SUB002781,CU002781,PL01,2025-09-17,2026-04-25,Churned,50.38,Annual
SUB002782,CU002782,PL01,2025-06-21,,Active,49.29,Annual
SUB002783,CU002783,PL01,2022-06-01,,Active,58.52,Monthly
SUB002784,CU002784,PL02,2025-09-07,2026-06-01,Churned,134.7,Monthly
SUB002785,CU002785,PL03,2024-07-16,,Active,387.6,Monthly
SUB002786,CU002786,PL04,2022-10-29,,Active,1314.3,Monthly
SUB002787,CU002787,PL01,2026-04-21,,Active,46.59,Monthly
SUB002788,CU002788,PL03,2022-02-07,,Active,417.19,Monthly
SUB002789,CU002789,PL01,2023-07-03,,Active,45.47,Monthly
SUB002790,CU002790,PL02,2026-06-26,,Active,155.81,Annual
SUB002791,CU002791,PL01,2024-12-01,,Active,47.08,Monthly
SUB002792,CU002792,PL02,2024-08-03,2025-01-22,Churned,152.37,Monthly
SUB002793,CU002793,PL01,2026-02-20,2026-05-28,Churned,58.77,Monthly
SUB002794,CU002794,PL03,2025-10-09,,Active,461.17,Monthly
SUB002795,CU002795,PL02,2025-09-25,,Active,154.49,Annual
SUB002796,CU002796,PL02,2024-02-26,,Active,132.23,Monthly
SUB002797,CU002797,PL01,2024-02-04,,Active,60.16,Annual
SUB002798,CU002798,PL02,2022-05-01,2023-08-20,Churned,155.13,Monthly
SUB002799,CU002799,PL02,2022-12-06,2023-10-31,Churned,136.55,Monthly
SUB002800,CU002800,PL03,2024-10-18,2026-08-26,Churned,447.56,Monthly
SUB002801,CU002801,PL01,2023-05-07,,Active,54.96,Monthly
SUB002802,CU002802,PL02,2024-11-11,,Active,144.8,Monthly
SUB002803,CU002803,PL01,2023-03-31,,Active,42.01,Annual
SUB002804,CU002804,PL02,2025-03-30,,Active,146.51,Monthly
SUB002805,CU002805,PL01,2023-06-18,,Active,48.87,Annual
SUB002806,CU002806,PL02,2024-12-16,,Active,179.65,Monthly
SUB002807,CU002807,PL01,2025-01-10,2025-04-17,Churned,49.97,Monthly
SUB002808,CU002808,PL04,2022-06-16,,Active,1428.51,Monthly
SUB002809,CU002809,PL01,2022-03-10,,Active,42.82,Annual
SUB002810,CU002810,PL02,2022-05-27,,Active,185.38,Monthly
SUB002811,CU002811,PL03,2026-05-15,,Active,430.14,Monthly
SUB002812,CU002812,PL01,2023-09-02,,Active,45.87,Monthly
SUB002813,CU002813,PL03,2023-01-15,,Active,409.88,Monthly
SUB002814,CU002814,PL02,2025-05-20,,Active,166.98,Annual
SUB002815,CU002815,PL01,2025-04-16,2025-11-15,Churned,51.85,Monthly
SUB002816,CU002816,PL04,2025-11-29,,Active,1300.07,Annual
SUB002817,CU002817,PL04,2025-05-18,,Active,1438.09,Annual
SUB002818,CU002818,PL01,2024-07-09,,Active,58.6,Annual
SUB002819,CU002819,PL01,2024-07-24,,Active,59.44,Monthly
SUB002820,CU002820,PL02,2022-05-07,2024-03-14,Churned,178.37,Monthly
SUB002821,CU002821,PL01,2026-05-29,,Active,59.99,Monthly
SUB002822,CU002822,PL02,2025-03-20,2025-10-21,Churned,186.06,Annual
SUB002823,CU002823,PL02,2023-03-06,,Active,140.87,Monthly
SUB002824,CU002824,PL01,2025-10-31,,Active,48.78,Annual
SUB002825,CU002825,PL02,2025-09-18,,Active,181.81,Annual
SUB002826,CU002826,PL01,2024-05-27,2025-10-18,Churned,56.19,Monthly
SUB002827,CU002827,PL01,2025-03-15,,Active,53.9,Annual
SUB002828,CU002828,PL01,2022-03-22,2025-02-09,Churned,44.18,Annual
SUB002829,CU002829,PL02,2024-12-01,,Active,142.82,Annual
SUB002830,CU002830,PL03,2022-10-13,,Active,443.51,Monthly
SUB002831,CU002831,PL02,2022-02-21,,Active,141.52,Annual
SUB002832,CU002832,PL01,2025-05-01,,Active,61.07,Annual
SUB002833,CU002833,PL02,2024-03-04,,Active,156.54,Monthly
SUB002834,CU002834,PL04,2023-02-25,2025-01-19,Churned,1067.41,Annual
SUB002835,CU002835,PL01,2026-05-08,,Active,49.99,Annual
SUB002836,CU002836,PL01,2026-04-09,,Active,58.38,Monthly
SUB002837,CU002837,PL04,2023-02-02,,Active,1395.97,Monthly
SUB002838,CU002838,PL03,2022-11-08,,Active,482.94,Annual
SUB002839,CU002839,PL01,2025-12-20,2026-05-22,Churned,56.36,Monthly
SUB002840,CU002840,PL03,2025-09-26,,Active,400.88,Annual
SUB002841,CU002841,PL01,2024-03-03,2025-06-05,Churned,52.0,Monthly
SUB002842,CU002842,PL02,2025-01-01,2025-12-04,Churned,140.6,Monthly
SUB002843,CU002843,PL02,2023-07-18,,Active,140.59,Monthly
SUB002844,CU002844,PL02,2026-04-03,,Active,141.19,Monthly
SUB002845,CU002845,PL03,2022-12-31,,Active,449.65,Monthly
SUB002846,CU002846,PL02,2025-09-05,,Active,151.13,Monthly
SUB002847,CU002847,PL02,2025-08-19,2026-04-10,Churned,133.58,Monthly
SUB002848,CU002848,PL01,2023-10-17,2024-11-28,Churned,45.29,Monthly
SUB002849,CU002849,PL01,2026-03-27,,Active,58.93,Monthly
SUB002850,CU002850,PL01,2024-11-24,,Active,45.4,Annual
SUB002851,CU002851,PL02,2023-02-24,,Active,165.25,Monthly
SUB002852,CU002852,PL01,2025-08-03,,Active,43.97,Annual
SUB002853,CU002853,PL04,2025-05-23,,Active,1498.57,Monthly
SUB002854,CU002854,PL01,2023-12-23,,Active,52.62,Monthly
SUB002855,CU002855,PL03,2026-02-04,2026-06-13,Churned,373.61,Annual
SUB002856,CU002856,PL02,2022-09-03,,Active,139.18,Annual
SUB002857,CU002857,PL01,2024-10-22,,Active,57.41,Monthly
SUB002858,CU002858,PL02,2023-10-04,,Active,133.5,Monthly
SUB002859,CU002859,PL03,2025-01-05,,Active,470.04,Monthly
SUB002860,CU002860,PL01,2026-01-19,,Active,48.94,Monthly
SUB002861,CU002861,PL01,2022-08-24,,Active,55.24,Annual
SUB002862,CU002862,PL03,2024-11-19,,Active,352.69,Annual
SUB002863,CU002863,PL02,2022-07-20,,Active,166.09,Monthly
SUB002864,CU002864,PL04,2023-08-30,,Active,1470.97,Monthly
SUB002865,CU002865,PL04,2026-06-01,,Active,1488.4,Annual
SUB002866,CU002866,PL03,2025-05-15,,Active,446.42,Annual
SUB002867,CU002867,PL02,2025-09-15,2026-08-05,Churned,148.36,Monthly
SUB002868,CU002868,PL03,2023-06-27,,Active,455.33,Monthly
SUB002869,CU002869,PL02,2022-06-15,2024-07-18,Churned,163.84,Annual
SUB002870,CU002870,PL02,2023-04-17,,Active,126.97,Annual
SUB002871,CU002871,PL01,2024-11-12,,Active,44.63,Monthly
SUB002872,CU002872,PL01,2025-01-28,2025-12-11,Churned,47.36,Monthly
SUB002873,CU002873,PL01,2024-08-14,2026-08-20,Churned,46.06,Annual
SUB002874,CU002874,PL02,2026-04-30,,Active,134.01,Monthly
SUB002875,CU002875,PL01,2024-07-28,2025-08-25,Churned,60.0,Annual
SUB002876,CU002876,PL01,2026-02-22,2026-08-16,Churned,61.14,Annual
SUB002877,CU002877,PL03,2023-02-23,2025-11-11,Churned,423.24,Monthly
SUB002878,CU002878,PL03,2023-04-11,2025-03-26,Churned,464.88,Annual
SUB002879,CU002879,PL01,2024-03-26,2025-05-03,Churned,55.83,Annual
SUB002880,CU002880,PL02,2023-11-02,,Active,137.87,Annual
SUB002881,CU002881,PL02,2022-09-15,,Active,158.96,Monthly
SUB002882,CU002882,PL03,2025-04-02,2025-11-24,Churned,456.45,Annual
SUB002883,CU002883,PL01,2025-01-31,2026-06-07,Churned,50.93,Monthly
SUB002884,CU002884,PL02,2026-02-10,,Active,138.85,Annual
SUB002885,CU002885,PL01,2026-01-05,,Active,59.0,Annual
SUB002886,CU002886,PL03,2025-05-05,,Active,452.43,Annual
SUB002887,CU002887,PL02,2022-09-10,,Active,182.26,Monthly
SUB002888,CU002888,PL01,2025-02-07,2025-09-04,Churned,53.38,Monthly
SUB002889,CU002889,PL01,2022-12-20,2023-03-20,Churned,46.56,Annual
SUB002890,CU002890,PL01,2024-12-14,,Active,43.34,Monthly
SUB002891,CU002891,PL04,2024-02-22,,Active,1057.67,Monthly
SUB002892,CU002892,PL02,2025-11-26,,Active,128.63,Annual
SUB002893,CU002893,PL04,2025-08-03,2026-01-15,Churned,1141.44,Annual
SUB002894,CU002894,PL02,2023-11-19,2025-06-16,Churned,128.84,Annual
SUB002895,CU002895,PL02,2025-06-26,,Active,166.89,Monthly
SUB002896,CU002896,PL02,2026-02-26,,Active,135.61,Annual
SUB002897,CU002897,PL01,2023-08-09,,Active,53.65,Monthly
SUB002898,CU002898,PL02,2026-02-13,,Active,168.39,Annual
SUB002899,CU002899,PL02,2022-01-12,2022-11-23,Churned,132.02,Monthly
SUB002900,CU002900,PL02,2022-06-22,,Active,134.4,Annual
SUB002901,CU002901,PL02,2023-03-09,,Active,158.91,Monthly
SUB002902,CU002902,PL01,2023-09-09,,Active,59.01,Monthly
SUB002903,CU002903,PL01,2022-12-22,,Active,57.44,Annual
SUB002904,CU002904,PL03,2023-12-26,,Active,378.37,Annual
SUB002905,CU002905,PL01,2022-04-30,,Active,45.84,Monthly
SUB002906,CU002906,PL04,2024-09-21,,Active,1468.21,Monthly
SUB002907,CU002907,PL02,2023-08-28,,Active,176.95,Monthly
SUB002908,CU002908,PL02,2025-05-21,,Active,144.07,Annual
SUB002909,CU002909,PL01,2024-02-16,,Active,52.63,Monthly
SUB002910,CU002910,PL01,2023-09-13,,Active,46.51,Annual
SUB002911,CU002911,PL02,2025-08-03,2026-03-31,Churned,173.53,Monthly
SUB002912,CU002912,PL03,2025-05-23,,Active,364.5,Annual
SUB002913,CU002913,PL01,2025-03-06,2026-04-25,Churned,52.8,Monthly
SUB002914,CU002914,PL01,2025-11-03,,Active,43.73,Monthly
SUB002915,CU002915,PL02,2023-06-27,,Active,135.23,Monthly
SUB002916,CU002916,PL01,2024-07-25,,Active,54.79,Annual
SUB002917,CU002917,PL02,2026-06-10,,Active,180.6,Annual
SUB002918,CU002918,PL01,2025-07-30,,Active,57.33,Annual
SUB002919,CU002919,PL01,2023-10-16,,Active,52.73,Monthly
SUB002920,CU002920,PL01,2024-08-03,2025-02-25,Churned,50.11,Monthly
SUB002921,CU002921,PL03,2024-08-02,,Active,398.8,Annual
SUB002922,CU002922,PL02,2022-08-25,,Active,164.48,Annual
SUB002923,CU002923,PL02,2024-01-01,,Active,171.62,Annual
SUB002924,CU002924,PL03,2025-02-04,,Active,492.67,Monthly
SUB002925,CU002925,PL04,2025-08-29,,Active,1406.35,Annual
SUB002926,CU002926,PL01,2025-05-04,,Active,42.97,Monthly
SUB002927,CU002927,PL01,2025-05-23,,Active,46.36,Monthly
SUB002928,CU002928,PL04,2022-07-17,2026-04-28,Churned,1373.5,Monthly
SUB002929,CU002929,PL04,2022-06-25,,Active,1292.15,Annual
SUB002930,CU002930,PL02,2022-03-07,,Active,174.96,Monthly
SUB002931,CU002931,PL01,2024-09-19,,Active,49.08,Annual
SUB002932,CU002932,PL02,2026-02-11,,Active,154.8,Monthly
SUB002933,CU002933,PL03,2025-04-07,,Active,356.63,Monthly
SUB002934,CU002934,PL03,2025-12-07,,Active,385.09,Monthly
SUB002935,CU002935,PL01,2022-08-01,,Active,52.75,Annual
SUB002936,CU002936,PL02,2024-04-30,,Active,142.1,Monthly
SUB002937,CU002937,PL03,2023-02-02,2023-06-19,Churned,387.17,Annual
SUB002938,CU002938,PL01,2026-06-07,,Active,56.01,Monthly
SUB002939,CU002939,PL04,2023-02-09,,Active,1276.56,Annual
SUB002940,CU002940,PL02,2022-09-05,,Active,177.09,Annual
SUB002941,CU002941,PL01,2024-07-24,,Active,43.03,Annual
SUB002942,CU002942,PL04,2022-07-14,,Active,1349.52,Monthly
SUB002943,CU002943,PL03,2026-01-28,,Active,422.07,Monthly
SUB002944,CU002944,PL01,2025-03-14,,Active,50.96,Annual
SUB002945,CU002945,PL01,2025-07-01,2026-08-10,Churned,44.08,Annual
SUB002946,CU002946,PL02,2024-10-31,,Active,137.26,Monthly
SUB002947,CU002947,PL03,2026-06-06,,Active,445.8,Annual
SUB002948,CU002948,PL02,2022-10-12,,Active,168.23,Monthly
SUB002949,CU002949,PL03,2026-04-27,,Active,366.87,Annual
SUB002950,CU002950,PL02,2025-06-21,,Active,156.88,Monthly
