CustomerID,CustomerName,SignupDate,Industry,Country,Segment
CU003949,Account 003949,2022-08-21,Software,Germany,Enterprise
CU003950,Account 003950,2024-05-30,Finance,United States,Enterprise
CU003951,Account 003951,2025-05-21,Software,United States,Enterprise
CU003952,Account 003952,2025-04-28,Education,United Kingdom,Mid-Market
CU003953,Account 003953,2023-11-28,Retail,Germany,Mid-Market
CU003954,Account 003954,2023-10-15,Finance,United States,Mid-Market
CU003955,Account 003955,2026-06-18,Software,Canada,SMB
CU003956,Account 003956,2025-04-23,Retail,United States,SMB
CU003957,Account 003957,2023-12-08,Finance,United Kingdom,SMB
CU003958,Account 003958,2026-04-03,Professional Services,Germany,SMB
CU003959,Account 003959,2024-09-12,Professional Services,Germany,Mid-Market
CU003960,Account 003960,2025-09-07,Professional Services,Canada,SMB
CU003961,Account 003961,2024-08-10,Healthcare,Singapore,Enterprise
CU003962,Account 003962,2023-05-24,Software,Canada,Mid-Market
CU003963,Account 003963,2023-01-24,Professional Services,Australia,SMB
CU003964,Account 003964,2024-04-03,Retail,Singapore,SMB
CU003965,Account 003965,2025-08-09,Software,Singapore,Enterprise
CU003966,Account 003966,2024-12-30,Manufacturing,United States,SMB
CU003967,Account 003967,2024-01-04,Education,United Kingdom,Mid-Market
CU003968,Account 003968,2023-01-24,Retail,Australia,SMB
CU003969,Account 003969,2023-03-24,Professional Services,United Kingdom,Enterprise
CU003970,Account 003970,2024-01-28,Education,Australia,SMB
CU003971,Account 003971,2022-12-09,Retail,Canada,Mid-Market
CU003972,Account 003972,2024-11-02,Retail,Germany,Enterprise
CU003973,Account 003973,2024-01-20,Retail,Canada,Enterprise
CU003974,Account 003974,2025-06-30,Manufacturing,Canada,SMB
CU003975,Account 003975,2025-02-25,Healthcare,Canada,Enterprise
CU003976,Account 003976,2025-01-30,Healthcare,United States,SMB
CU003977,Account 003977,2022-12-27,Retail,Germany,SMB
CU003978,Account 003978,2023-11-07,Education,United Kingdom,Mid-Market
CU003979,Account 003979,2025-11-23,Professional Services,United States,Mid-Market
CU003980,Account 003980,2025-02-22,Finance,Australia,Enterprise
CU003981,Account 003981,2022-06-15,Software,Australia,SMB
CU003982,Account 003982,2023-06-05,Manufacturing,Germany,Mid-Market
CU003983,Account 003983,2025-04-03,Retail,Australia,Mid-Market
CU003984,Account 003984,2024-04-03,Healthcare,United Kingdom,SMB
CU003985,Account 003985,2023-03-26,Manufacturing,Singapore,Mid-Market
CU003986,Account 003986,2022-12-20,Healthcare,Australia,Enterprise
CU003987,Account 003987,2022-09-12,Healthcare,Germany,SMB
CU003988,Account 003988,2026-06-14,Manufacturing,United Kingdom,SMB
CU003989,Account 003989,2022-04-09,Healthcare,Germany,Mid-Market
CU003990,Account 003990,2026-02-27,Professional Services,Singapore,SMB
CU003991,Account 003991,2024-03-31,Retail,Australia,SMB
CU003992,Account 003992,2025-03-27,Manufacturing,United States,SMB
CU003993,Account 003993,2022-08-19,Finance,Australia,Enterprise
CU003994,Account 003994,2024-04-07,Professional Services,Australia,Mid-Market
CU003995,Account 003995,2022-01-13,Retail,Germany,Enterprise
CU003996,Account 003996,2025-04-22,Software,Germany,Enterprise
CU003997,Account 003997,2024-06-16,Finance,United States,Enterprise
CU003998,Account 003998,2025-02-17,Software,United Kingdom,Enterprise
CU003999,Account 003999,2025-07-07,Software,Singapore,Enterprise
CU004000,Account 004000,2023-04-04,Healthcare,Australia,Mid-Market
CU004001,Account 004001,2023-09-24,Finance,Germany,SMB
CU004002,Account 004002,2026-04-13,Finance,United Kingdom,Enterprise
CU004003,Account 004003,2026-01-01,Manufacturing,Australia,Enterprise
CU004004,Account 004004,2022-04-25,Finance,Canada,Mid-Market
CU004005,Account 004005,2026-03-03,Retail,Singapore,Mid-Market
CU004006,Account 004006,2024-02-05,Retail,United Kingdom,Enterprise
CU004007,Account 004007,2022-09-15,Software,Canada,Enterprise
CU004008,Account 004008,2023-05-19,Retail,Australia,Mid-Market
CU004009,Account 004009,2022-04-30,Software,Germany,Mid-Market
CU004010,Account 004010,2024-05-07,Manufacturing,United Kingdom,SMB
CU004011,Account 004011,2025-09-09,Education,Germany,Enterprise
CU004012,Account 004012,2022-09-09,Education,Australia,Mid-Market
CU004013,Account 004013,2025-05-20,Retail,United States,Mid-Market
CU004014,Account 004014,2024-07-12,Education,Canada,Enterprise
CU004015,Account 004015,2022-08-01,Manufacturing,United States,SMB
CU004016,Account 004016,2025-04-03,Healthcare,United Kingdom,Mid-Market
CU004017,Account 004017,2025-12-15,Education,Canada,SMB
CU004018,Account 004018,2024-12-20,Retail,Singapore,Enterprise
CU004019,Account 004019,2024-10-24,Software,Australia,Mid-Market
CU004020,Account 004020,2022-02-10,Finance,United Kingdom,SMB
CU004021,Account 004021,2022-09-12,Professional Services,Singapore,SMB
CU004022,Account 004022,2022-07-04,Software,Singapore,SMB
CU004023,Account 004023,2024-03-08,Healthcare,Australia,Enterprise
CU004024,Account 004024,2024-07-20,Professional Services,Australia,SMB
CU004025,Account 004025,2023-02-16,Software,Canada,Enterprise
CU004026,Account 004026,2024-06-26,Healthcare,United Kingdom,Mid-Market
CU004027,Account 004027,2023-06-09,Finance,Canada,Mid-Market
CU004028,Account 004028,2026-06-18,Finance,Canada,SMB
CU004029,Account 004029,2023-07-18,Retail,Germany,Enterprise
CU004030,Account 004030,2023-08-22,Software,Australia,Mid-Market
CU004031,Account 004031,2022-04-11,Finance,United States,Mid-Market
CU004032,Account 004032,2024-04-15,Manufacturing,United Kingdom,Enterprise
CU004033,Account 004033,2026-03-01,Healthcare,Singapore,SMB
CU004034,Account 004034,2025-03-17,Software,United Kingdom,SMB
CU004035,Account 004035,2023-10-27,Software,United States,Enterprise
CU004036,Account 004036,2026-05-17,Professional Services,United States,Enterprise
CU004037,Account 004037,2025-11-25,Professional Services,United Kingdom,Mid-Market
CU004038,Account 004038,2023-08-08,Healthcare,Germany,SMB
CU004039,Account 004039,2024-12-17,Manufacturing,United States,Enterprise
CU004040,Account 004040,2022-09-17,Manufacturing,United States,Mid-Market
CU004041,Account 004041,2026-02-08,Professional Services,United Kingdom,Mid-Market
CU004042,Account 004042,2022-04-25,Retail,United Kingdom,Enterprise
CU004043,Account 004043,2025-03-14,Manufacturing,Germany,Mid-Market
CU004044,Account 004044,2025-12-22,Manufacturing,Canada,Mid-Market
CU004045,Account 004045,2025-03-05,Professional Services,Canada,SMB
CU004046,Account 004046,2022-01-03,Education,Canada,SMB
CU004047,Account 004047,2025-12-21,Manufacturing,Australia,Mid-Market
CU004048,Account 004048,2025-07-22,Retail,United States,SMB
CU004049,Account 004049,2024-08-04,Retail,United Kingdom,Mid-Market
CU004050,Account 004050,2026-03-11,Retail,Singapore,Enterprise
CU004051,Account 004051,2026-06-26,Finance,Canada,SMB
CU004052,Account 004052,2024-02-11,Finance,Australia,Mid-Market
CU004053,Account 004053,2022-01-29,Education,Germany,Mid-Market
CU004054,Account 004054,2024-06-30,Manufacturing,Singapore,Enterprise
CU004055,Account 004055,2022-03-12,Manufacturing,Canada,Enterprise
CU004056,Account 004056,2022-03-07,Retail,Canada,SMB
CU004057,Account 004057,2025-09-27,Retail,United Kingdom,Mid-Market
CU004058,Account 004058,2026-06-14,Education,United Kingdom,Mid-Market
CU004059,Account 004059,2022-12-31,Finance,United Kingdom,Mid-Market
CU004060,Account 004060,2024-04-19,Finance,Germany,Enterprise
CU004061,Account 004061,2023-04-07,Manufacturing,Singapore,SMB
CU004062,Account 004062,2025-02-27,Manufacturing,Canada,SMB
CU004063,Account 004063,2025-11-20,Education,United States,Enterprise
CU004064,Account 004064,2024-08-20,Retail,United States,Mid-Market
CU004065,Account 004065,2025-06-21,Education,Australia,SMB
CU004066,Account 004066,2022-12-16,Education,Canada,SMB
CU004067,Account 004067,2024-05-20,Education,Canada,SMB
CU004068,Account 004068,2022-08-04,Healthcare,Singapore,Mid-Market
CU004069,Account 004069,2023-07-30,Finance,Germany,Mid-Market
CU004070,Account 004070,2024-05-04,Retail,United States,Enterprise
CU004071,Account 004071,2024-06-12,Healthcare,United States,Mid-Market
CU004072,Account 004072,2025-11-06,Software,Canada,SMB
CU004073,Account 004073,2023-08-06,Software,United Kingdom,Enterprise
CU004074,Account 004074,2026-01-15,Retail,United Kingdom,SMB
CU004075,Account 004075,2026-03-06,Finance,Australia,Enterprise
CU004076,Account 004076,2024-06-28,Healthcare,Australia,SMB
CU004077,Account 004077,2025-12-02,Manufacturing,Singapore,Mid-Market
CU004078,Account 004078,2023-12-25,Finance,Germany,Mid-Market
CU004079,Account 004079,2023-04-06,Finance,United States,SMB
CU004080,Account 004080,2023-07-18,Software,United Kingdom,Enterprise
CU004081,Account 004081,2024-06-13,Finance,Australia,Mid-Market
CU004082,Account 004082,2024-04-26,Professional Services,Germany,Enterprise
CU004083,Account 004083,2023-01-20,Education,Germany,Enterprise
CU004084,Account 004084,2024-04-06,Healthcare,Singapore,SMB
CU004085,Account 004085,2025-03-06,Finance,United Kingdom,Mid-Market
CU004086,Account 004086,2023-04-30,Healthcare,United Kingdom,Enterprise
CU004087,Account 004087,2023-08-14,Retail,Canada,SMB
CU004088,Account 004088,2026-05-25,Professional Services,United Kingdom,Mid-Market
CU004089,Account 004089,2022-01-04,Education,United States,Enterprise
CU004090,Account 004090,2023-11-20,Manufacturing,United Kingdom,Enterprise
CU004091,Account 004091,2023-07-20,Healthcare,United Kingdom,Mid-Market
CU004092,Account 004092,2022-08-12,Education,United States,Mid-Market
CU004093,Account 004093,2024-12-28,Healthcare,Canada,Enterprise
CU004094,Account 004094,2023-11-11,Software,United Kingdom,Mid-Market
CU004095,Account 004095,2024-08-11,Healthcare,United States,Enterprise
CU004096,Account 004096,2024-10-07,Manufacturing,United Kingdom,SMB
CU004097,Account 004097,2023-09-13,Retail,Canada,SMB
CU004098,Account 004098,2023-01-04,Manufacturing,Canada,Mid-Market
CU004099,Account 004099,2023-03-15,Retail,Canada,Mid-Market
CU004100,Account 004100,2024-05-27,Finance,Singapore,Mid-Market
CU004101,Account 004101,2022-07-12,Software,United States,Mid-Market
CU004102,Account 004102,2026-02-08,Education,Australia,Enterprise
CU004103,Account 004103,2024-08-14,Healthcare,United States,Mid-Market
CU004104,Account 004104,2024-03-20,Software,Singapore,SMB
CU004105,Account 004105,2025-03-31,Manufacturing,Singapore,Enterprise
CU004106,Account 004106,2023-11-11,Finance,Australia,SMB
CU004107,Account 004107,2023-08-24,Professional Services,Germany,Enterprise
CU004108,Account 004108,2025-07-19,Healthcare,Canada,Mid-Market
CU004109,Account 004109,2024-09-25,Education,United Kingdom,Mid-Market
CU004110,Account 004110,2023-08-29,Healthcare,United States,SMB
CU004111,Account 004111,2022-02-11,Professional Services,United States,Mid-Market
CU004112,Account 004112,2026-02-28,Retail,United States,Mid-Market
CU004113,Account 004113,2023-08-11,Education,Germany,Mid-Market
CU004114,Account 004114,2026-02-08,Healthcare,United Kingdom,Mid-Market
CU004115,Account 004115,2024-07-30,Software,United Kingdom,SMB
CU004116,Account 004116,2022-01-17,Retail,Australia,Mid-Market
CU004117,Account 004117,2024-11-03,Professional Services,United States,Enterprise
CU004118,Account 004118,2024-08-29,Software,Canada,SMB
CU004119,Account 004119,2025-06-30,Healthcare,Australia,Enterprise
CU004120,Account 004120,2023-04-12,Education,United States,SMB
CU004121,Account 004121,2024-01-11,Manufacturing,Australia,Enterprise
CU004122,Account 004122,2023-09-21,Finance,United Kingdom,SMB
CU004123,Account 004123,2025-12-15,Professional Services,United Kingdom,Enterprise
CU004124,Account 004124,2024-01-28,Finance,Australia,Enterprise
CU004125,Account 004125,2026-06-15,Professional Services,Germany,Enterprise
CU004126,Account 004126,2022-01-21,Software,United Kingdom,SMB
CU004127,Account 004127,2022-03-26,Education,Australia,Mid-Market
CU004128,Account 004128,2022-11-18,Healthcare,United Kingdom,SMB
CU004129,Account 004129,2024-05-26,Professional Services,Canada,SMB
CU004130,Account 004130,2024-10-04,Education,Singapore,Enterprise
CU004131,Account 004131,2025-04-03,Retail,Australia,Enterprise
CU004132,Account 004132,2024-04-15,Healthcare,Canada,Enterprise
CU004133,Account 004133,2022-04-08,Healthcare,Singapore,Enterprise
CU004134,Account 004134,2024-02-23,Software,Singapore,Enterprise
CU004135,Account 004135,2024-01-25,Education,United Kingdom,Enterprise
CU004136,Account 004136,2025-06-09,Finance,Canada,Enterprise
CU004137,Account 004137,2025-03-08,Education,United Kingdom,Mid-Market
CU004138,Account 004138,2023-12-03,Retail,Singapore,SMB
CU004139,Account 004139,2024-06-14,Healthcare,Australia,Enterprise
CU004140,Account 004140,2024-12-31,Software,United States,Mid-Market
CU004141,Account 004141,2024-07-24,Education,Germany,SMB
CU004142,Account 004142,2025-01-13,Education,Australia,SMB
CU004143,Account 004143,2024-09-11,Education,Germany,Mid-Market
CU004144,Account 004144,2022-04-21,Education,Canada,Mid-Market
CU004145,Account 004145,2024-01-18,Finance,Australia,SMB
CU004146,Account 004146,2024-09-05,Software,Australia,Mid-Market
CU004147,Account 004147,2024-11-18,Finance,Australia,Mid-Market
CU004148,Account 004148,2022-10-19,Education,Canada,Mid-Market
CU004149,Account 004149,2026-03-12,Manufacturing,Australia,Mid-Market
CU004150,Account 004150,2024-10-05,Manufacturing,United States,Mid-Market
CU004151,Account 004151,2023-09-28,Retail,United States,Mid-Market
CU004152,Account 004152,2023-06-03,Healthcare,United Kingdom,Enterprise
CU004153,Account 004153,2026-01-06,Professional Services,Germany,Mid-Market
CU004154,Account 004154,2024-12-30,Retail,Canada,Mid-Market
CU004155,Account 004155,2022-04-08,Education,Canada,Enterprise
CU004156,Account 004156,2026-03-17,Retail,United States,SMB
CU004157,Account 004157,2024-10-29,Education,Singapore,Mid-Market
CU004158,Account 004158,2026-01-03,Education,Singapore,SMB
CU004159,Account 004159,2023-06-08,Healthcare,United States,SMB
CU004160,Account 004160,2026-05-23,Manufacturing,United Kingdom,SMB
CU004161,Account 004161,2025-07-04,Education,Canada,SMB
CU004162,Account 004162,2023-02-10,Software,Canada,Enterprise
CU004163,Account 004163,2025-04-28,Manufacturing,Singapore,SMB
CU004164,Account 004164,2023-09-06,Finance,United Kingdom,Enterprise
CU004165,Account 004165,2026-02-17,Manufacturing,Singapore,Enterprise
CU004166,Account 004166,2024-03-12,Healthcare,United States,Enterprise
CU004167,Account 004167,2022-12-05,Professional Services,Germany,Mid-Market
CU004168,Account 004168,2024-04-11,Retail,Singapore,SMB
CU004169,Account 004169,2023-02-06,Manufacturing,United States,Enterprise
CU004170,Account 004170,2022-10-28,Software,Germany,Enterprise
CU004171,Account 004171,2023-10-21,Software,Singapore,SMB
CU004172,Account 004172,2023-09-13,Professional Services,Germany,SMB
CU004173,Account 004173,2024-05-29,Education,Germany,SMB
CU004174,Account 004174,2023-08-09,Education,United States,Mid-Market
CU004175,Account 004175,2023-08-13,Manufacturing,United Kingdom,Enterprise
CU004176,Account 004176,2025-07-30,Professional Services,Singapore,SMB
CU004177,Account 004177,2026-02-24,Education,United Kingdom,SMB
CU004178,Account 004178,2023-01-25,Healthcare,Canada,SMB
CU004179,Account 004179,2023-09-15,Manufacturing,Australia,Mid-Market
CU004180,Account 004180,2024-01-22,Software,Australia,SMB
CU004181,Account 004181,2024-01-19,Education,Germany,Mid-Market
CU004182,Account 004182,2024-12-12,Healthcare,United States,SMB
CU004183,Account 004183,2026-05-02,Software,United Kingdom,SMB
CU004184,Account 004184,2022-07-01,Software,Singapore,Enterprise
CU004185,Account 004185,2022-04-07,Finance,Canada,SMB
CU004186,Account 004186,2022-12-12,Finance,United States,Enterprise
CU004187,Account 004187,2023-09-21,Software,Canada,Mid-Market
CU004188,Account 004188,2022-01-26,Finance,Germany,Enterprise
CU004189,Account 004189,2026-06-09,Retail,Singapore,Enterprise
CU004190,Account 004190,2022-05-15,Software,Singapore,Mid-Market
CU004191,Account 004191,2024-12-29,Software,Germany,Enterprise
CU004192,Account 004192,2023-05-08,Finance,Australia,Mid-Market
CU004193,Account 004193,2022-07-14,Education,United Kingdom,Enterprise
CU004194,Account 004194,2022-12-24,Professional Services,Germany,Mid-Market
CU004195,Account 004195,2024-03-15,Professional Services,United Kingdom,Enterprise
CU004196,Account 004196,2025-08-06,Healthcare,United Kingdom,Mid-Market
CU004197,Account 004197,2022-03-07,Professional Services,Germany,Mid-Market
