Month,CustomerID,LicensedSeats,ActiveUsers,Logins,FeatureAdoptionRate,CriticalErrors
2026-06-01,CU001433,19,16,211,0.8821,2
2023-12-01,CU001434,9,5,126,0.7765,1
2024-05-01,CU001434,108,81,337,0.4137,5
2024-08-01,CU001434,81,65,1020,0.5991,2
2025-01-01,CU001434,17,12,239,0.7784,5
2025-04-01,CU001434,52,42,219,0.4854,4
2025-05-01,CU001434,1,0,18,0.7117,3
2025-08-01,CU001434,84,70,1427,0.6156,4
2025-10-01,CU001434,93,63,892,0.2896,4
2025-11-01,CU001434,56,38,655,0.629,1
2026-03-01,CU001434,1,0,4,0.3633,5
2026-06-01,CU001434,110,109,1308,0.6731,1
2025-04-01,CU001435,23,11,238,0.3329,0
2025-07-01,CU001435,114,80,666,0.6662,0
2025-10-01,CU001435,19,14,236,0.3885,2
2025-11-01,CU001435,73,41,658,0.7062,6
2025-12-01,CU001435,30,26,270,0.7256,1
2023-09-01,CU001436,7,3,54,0.4918,1
2023-11-01,CU001436,73,37,1119,0.1673,0
2023-12-01,CU001436,69,39,426,0.753,4
2024-01-01,CU001436,80,70,1095,0.1995,2
2024-03-01,CU001436,76,56,1399,0.6748,3
2024-08-01,CU001436,111,61,1123,0.7674,3
2024-11-01,CU001436,17,15,120,0.4913,4
2024-12-01,CU001436,42,42,379,0.275,5
2025-01-01,CU001436,34,32,135,0.4344,2
2026-01-01,CU001436,91,62,566,0.6332,2
2026-02-01,CU001437,16,10,127,0.9697,2
2026-03-01,CU001437,91,22,1174,0.6895,0
2026-04-01,CU001437,78,51,1248,0.5859,4
2026-06-01,CU001437,119,71,790,0.649,1
2026-08-01,CU001437,5,3,39,0.7235,2
2022-11-01,CU001438,23,22,253,0.8775,3
2023-05-01,CU001438,3,2,7,0.7904,5
2023-10-01,CU001438,40,27,295,0.5736,0
2024-02-01,CU001438,17,13,217,0.462,2
2024-05-01,CU001438,42,26,464,0.4148,0
2025-02-01,CU001438,118,53,1587,0.6802,0
2025-05-01,CU001438,117,79,1081,0.2769,1
2025-07-01,CU001438,11,6,35,0.7491,4
2025-08-01,CU001438,26,26,274,0.819,2
2025-09-01,CU001438,64,58,837,0.6916,3
2025-11-01,CU001438,19,8,293,0.2391,4
2026-04-01,CU001438,34,16,466,0.5548,2
2026-07-01,CU001438,8,5,111,0.8031,4
2024-03-01,CU001439,102,94,1111,0.3247,3
2024-06-01,CU001439,6,2,44,0.4599,1
2025-04-01,CU001439,43,32,409,0.3744,1
2025-09-01,CU001439,48,29,448,0.4495,0
2025-10-01,CU001439,103,87,1430,0.6701,3
2026-01-01,CU001439,3,2,30,0.4463,2
2025-01-01,CU001440,17,10,260,0.6706,3
2025-10-01,CU001440,101,67,1995,0.4241,0
2025-11-01,CU001440,66,39,1541,0.5458,0
2025-12-01,CU001440,91,56,1450,0.8029,3
2026-04-01,CU001440,31,22,356,0.4421,1
2026-07-01,CU001440,107,72,582,0.7691,8
2026-08-01,CU001440,83,51,750,0.644,0
2026-04-01,CU001441,54,40,642,0.9226,3
2026-08-01,CU001441,112,99,1178,0.8978,1
2026-08-01,CU001442,40,29,417,0.4015,2
2025-09-01,CU001443,104,81,1792,0.5998,2
2025-12-01,CU001443,34,21,100,0.6302,4
2026-01-01,CU001443,55,36,507,0.6771,5
2026-02-01,CU001443,21,10,319,0.5079,0
2026-03-01,CU001443,60,35,441,0.8532,1
2026-06-01,CU001443,69,50,981,0.4669,2
2022-06-01,CU001444,72,39,628,0.3128,5
2022-07-01,CU001444,47,35,256,0.4102,3
2022-08-01,CU001444,77,33,728,0.5741,0
2022-10-01,CU001444,104,80,1454,0.5943,6
2023-03-01,CU001444,96,59,1528,0.8663,0
2023-08-01,CU001444,110,100,799,0.8034,5
2023-12-01,CU001444,60,60,1108,0.5296,0
2024-03-01,CU001444,72,42,985,0.7242,4
2024-08-01,CU001444,40,25,268,0.8058,0
2024-10-01,CU001444,25,24,445,0.4823,4
2024-11-01,CU001444,94,87,1462,0.4441,3
2025-04-01,CU001444,20,18,400,0.6896,2
2025-08-01,CU001444,9,8,151,0.409,5
2026-05-01,CU001444,78,42,1089,0.7507,3
2026-08-01,CU001444,90,56,1517,0.4468,2
2024-02-01,CU001445,80,61,660,0.6866,5
2024-03-01,CU001445,27,19,281,0.5869,2
2024-09-01,CU001445,112,85,2436,0.7036,0
2024-10-01,CU001445,69,69,1283,0.6968,4
2025-01-01,CU001445,51,37,623,0.6832,2
2025-06-01,CU001445,82,72,1372,0.5648,1
2025-08-01,CU001445,110,92,1501,0.3558,3
2025-11-01,CU001445,72,51,624,0.6404,1
2025-12-01,CU001445,103,101,1481,0.7627,4
2026-04-01,CU001445,87,46,1093,0.3245,4
2026-05-01,CU001445,6,5,65,0.4458,0
2022-03-01,CU001446,105,85,1016,0.6166,3
2022-04-01,CU001446,81,65,752,0.7443,7
2022-07-01,CU001446,33,27,309,0.691,4
2022-10-01,CU001446,39,33,390,0.5508,3
2022-12-01,CU001446,104,52,1796,0.4009,1
2023-03-01,CU001446,115,45,1834,0.6843,2
2023-09-01,CU001446,37,36,398,0.624,0
2023-11-01,CU001446,8,2,121,0.5899,6
2024-02-01,CU001446,86,78,813,0.8444,5
2024-03-01,CU001446,6,4,93,0.3136,4
2024-05-01,CU001446,75,69,969,0.2661,0
2024-10-01,CU001446,90,56,252,0.9251,0
2024-11-01,CU001446,76,59,1030,0.5464,8
2024-12-01,CU001446,11,6,76,0.5247,4
2025-02-01,CU001446,2,1,20,0.2176,0
2025-04-01,CU001446,105,105,1660,0.8387,5
2025-05-01,CU001446,46,41,466,0.2254,0
2025-07-01,CU001446,16,12,154,0.4304,5
2026-01-01,CU001446,28,13,453,0.9455,4
2026-05-01,CU001446,38,31,393,0.7128,7
2026-08-01,CU001446,1,0,3,0.6289,0
2024-09-01,CU001447,106,60,2028,0.4338,5
2025-02-01,CU001447,25,16,276,0.6676,3
2025-04-01,CU001447,106,60,1369,0.56,1
2025-06-01,CU001447,117,60,2177,0.8192,3
2025-09-01,CU001447,51,26,862,0.5133,0
2026-02-01,CU001447,91,66,1324,0.6644,2
2026-06-01,CU001447,67,67,1133,0.4499,1
2025-03-01,CU001448,25,10,287,0.7976,4
2025-05-01,CU001448,47,45,377,0.6468,0
2025-06-01,CU001448,52,37,475,0.6363,0
2025-07-01,CU001448,30,26,257,0.4988,3
2025-11-01,CU001448,105,85,320,0.6797,2
2025-12-01,CU001448,62,50,500,0.7708,1
2026-01-01,CU001448,62,45,339,0.3965,2
2026-03-01,CU001448,37,27,530,0.1585,3
2026-04-01,CU001448,102,45,1729,0.4478,2
2024-06-01,CU001449,100,76,1091,0.9187,2
2024-07-01,CU001449,24,15,253,0.7973,4
2024-12-01,CU001449,22,14,220,0.7326,0
2025-05-01,CU001449,55,29,944,0.5446,6
2025-06-01,CU001449,107,42,1508,0.5155,4
2025-10-01,CU001449,47,36,726,0.4833,0
2025-12-01,CU001449,84,22,999,0.541,3
2026-01-01,CU001449,110,67,1697,0.6997,2
2026-04-01,CU001449,72,42,989,0.9025,3
2026-05-01,CU001449,69,32,880,0.8554,2
2026-08-01,CU001449,49,32,550,0.4398,0
2022-06-01,CU001450,89,15,1085,0.8232,2
2022-12-01,CU001450,84,62,1241,0.6304,0
2023-04-01,CU001450,108,90,1271,0.484,3
2023-06-01,CU001450,42,41,320,0.8069,3
2023-12-01,CU001450,7,3,38,0.7866,0
2024-01-01,CU001450,116,65,1342,0.3841,4
2024-03-01,CU001450,42,35,393,0.7246,1
2024-05-01,CU001450,82,77,1199,0.781,2
2024-06-01,CU001450,34,16,618,0.7994,4
2024-11-01,CU001450,87,74,1001,0.3475,0
2024-12-01,CU001450,48,26,890,0.7778,4
2025-08-01,CU001450,48,36,282,0.6943,2
2026-01-01,CU001450,105,54,1132,0.5625,2
2026-02-01,CU001450,36,26,344,0.3654,4
2026-03-01,CU001450,82,56,1656,0.6662,2
2026-05-01,CU001450,10,6,161,0.4174,3
2026-07-01,CU001450,21,15,189,0.4813,2
2026-08-01,CU001450,63,54,1333,0.7981,2
2025-09-01,CU001451,31,24,264,0.3249,3
2025-10-01,CU001451,52,31,840,0.8915,1
2025-11-01,CU001451,55,35,941,0.924,0
2026-03-01,CU001451,49,29,544,0.8857,2
2026-05-01,CU001451,65,65,973,0.4994,1
2025-11-01,CU001452,108,108,1394,0.5697,4
2025-12-01,CU001452,17,12,221,0.5275,3
2026-02-01,CU001452,45,33,743,0.6256,4
2026-04-01,CU001452,30,22,296,0.5961,2
2026-05-01,CU001452,117,69,1009,0.6791,4
2026-06-01,CU001452,21,17,175,0.9205,5
2026-07-01,CU001452,82,69,985,0.7948,0
2026-08-01,CU001452,52,41,620,0.755,1
2024-08-01,CU001453,90,29,1528,0.7771,6
2024-12-01,CU001453,60,33,704,0.5477,2
2025-01-01,CU001453,16,5,205,0.5047,3
2025-04-01,CU001453,6,5,104,0.9557,4
2025-06-01,CU001453,44,27,456,0.38,4
2025-08-01,CU001453,11,6,184,0.5467,5
2025-09-01,CU001453,74,50,833,0.4708,1
2026-02-01,CU001453,6,4,74,0.063,2
2026-06-01,CU001453,62,30,651,0.7175,4
2026-07-01,CU001453,37,12,696,0.3188,0
2026-08-01,CU001453,89,49,718,0.2553,0
2024-11-01,CU001454,48,31,416,0.7305,4
2025-01-01,CU001454,19,14,232,0.7472,1
2025-02-01,CU001454,97,56,963,0.9387,5
2025-08-01,CU001454,3,1,31,0.4249,1
2026-02-01,CU001454,31,31,195,0.7514,3
2026-08-01,CU001454,98,61,789,0.6099,2
2022-04-01,CU001455,63,37,750,0.5468,3
2022-09-01,CU001455,15,11,167,0.6819,6
2023-01-01,CU001455,32,27,299,0.5885,2
2023-04-01,CU001455,66,66,1070,0.8641,2
2023-05-01,CU001455,76,41,1210,0.6069,2
2023-09-01,CU001455,78,61,74,0.5898,4
2023-10-01,CU001455,69,44,1175,0.67,5
2024-05-01,CU001455,60,36,205,0.6917,1
2024-07-01,CU001455,81,62,877,0.7128,4
2024-10-01,CU001455,78,52,1132,0.7589,1
2024-11-01,CU001455,77,55,1252,0.8822,1
2024-12-01,CU001455,12,10,147,0.8108,3
2025-04-01,CU001455,65,60,790,0.4167,2
2025-06-01,CU001455,9,9,86,0.6417,6
2025-07-01,CU001455,111,66,1779,0.221,4
2025-10-01,CU001455,17,9,183,0.6667,1
2026-02-01,CU001455,119,73,1801,0.6268,0
2026-03-01,CU001455,41,17,531,0.3785,3
2026-04-01,CU001455,113,82,1250,0.3197,1
2023-12-01,CU001457,1,0,7,0.7197,2
2024-03-01,CU001457,34,28,472,0.5297,4
2024-11-01,CU001457,76,48,1091,0.5685,3
2025-01-01,CU001457,98,44,1061,0.5751,0
2025-06-01,CU001457,7,5,89,0.5902,7
2025-08-01,CU001457,99,51,957,0.2856,1
2025-09-01,CU001457,48,42,525,0.4561,1
2026-01-01,CU001457,23,8,406,0.8121,0
2026-02-01,CU001457,81,81,902,0.4855,1
2026-03-01,CU001457,44,30,350,0.6956,2
2022-12-01,CU001458,89,75,950,0.2118,1
2023-01-01,CU001458,87,75,1419,0.4964,6
2023-03-01,CU001458,72,31,416,0.8011,1
2023-08-01,CU001458,39,21,421,0.5846,5
2023-12-01,CU001458,106,52,784,0.8709,3
2024-03-01,CU001458,6,5,63,0.3574,2
2024-06-01,CU001458,20,7,251,0.7813,3
2024-12-01,CU001458,111,98,493,0.7956,7
2025-04-01,CU001458,66,42,1148,0.4944,4
2025-11-01,CU001458,29,14,357,0.7739,0
2025-12-01,CU001458,9,6,133,0.7071,3
2026-06-01,CU001458,69,64,832,0.6852,3
2026-07-01,CU001458,70,37,1165,0.6962,2
2024-03-01,CU001459,99,65,1341,0.5336,3
2024-05-01,CU001459,53,30,773,0.5434,0
2024-07-01,CU001459,80,70,1115,0.7104,3
2025-02-01,CU001459,69,28,1167,0.7191,2
2025-05-01,CU001459,50,41,419,0.4082,7
2025-09-01,CU001459,111,74,1873,0.783,0
2025-12-01,CU001459,59,45,653,0.3475,3
2026-01-01,CU001459,58,39,655,0.8029,3
2026-02-01,CU001459,19,17,229,0.7756,2
2026-04-01,CU001459,119,119,855,0.5049,2
2026-05-01,CU001459,108,80,806,0.4459,6
2026-08-01,CU001459,34,34,384,0.4616,0
2023-05-01,CU001460,110,79,853,0.8545,3
2023-08-01,CU001460,35,19,296,0.6698,0
2024-05-01,CU001460,95,57,398,0.5874,0
2024-12-01,CU001460,54,37,975,0.9765,0
2025-05-01,CU001460,9,6,118,0.7172,3
2026-01-01,CU001460,89,48,1017,0.7806,4
2026-02-01,CU001460,86,40,1811,0.7417,4
2026-04-01,CU001460,11,8,120,0.6972,5
2026-06-01,CU001460,100,65,802,0.8964,2
2022-09-01,CU001461,7,5,94,0.7818,2
2023-02-01,CU001461,88,48,1084,0.9534,2
2023-06-01,CU001461,75,63,1348,0.5358,5
2023-08-01,CU001461,33,26,371,0.5872,3
2023-10-01,CU001461,26,25,333,0.6862,4
2023-11-01,CU001461,15,11,183,0.7372,1
2023-12-01,CU001461,91,43,1211,0.6115,7
2024-05-01,CU001461,52,22,670,0.4499,1
2024-11-01,CU001461,68,46,536,0.9606,2
2025-03-01,CU001461,46,46,481,0.5158,6
2025-04-01,CU001461,30,13,380,0.5243,5
2025-05-01,CU001461,88,58,1147,0.6169,0
2025-08-01,CU001461,27,17,296,0.725,0
2026-05-01,CU001461,71,41,706,0.6306,0
2026-07-01,CU001461,82,49,1146,0.7055,2
2023-08-01,CU001462,57,42,898,0.2974,6
2023-11-01,CU001462,68,49,1190,0.4866,3
2024-03-01,CU001462,119,106,2641,0.6346,5
2024-12-01,CU001462,34,13,418,0.4573,2
2025-03-01,CU001462,90,67,1425,0.7437,0
2025-07-01,CU001462,112,91,1403,0.4221,3
2025-10-01,CU001462,10,2,111,0.8577,1
2025-11-01,CU001462,11,7,207,0.5509,3
2025-12-01,CU001462,25,17,372,0.4871,0
2026-07-01,CU001462,75,43,251,0.5972,2
2023-09-01,CU001463,26,16,314,0.7326,2
2023-10-01,CU001463,90,60,1093,0.5803,2
2024-09-01,CU001463,15,7,209,0.4792,5
2024-11-01,CU001463,7,2,104,0.6744,4
2025-03-01,CU001463,85,74,1465,0.5439,4
2025-06-01,CU001463,29,16,396,0.8784,4
2025-08-01,CU001463,12,11,155,0.5007,2
2026-01-01,CU001463,77,77,1020,0.4999,5
2022-06-01,CU001464,77,65,1518,0.8638,1
2022-07-01,CU001464,75,38,1131,0.5464,1
2023-04-01,CU001464,86,66,1023,0.2652,2
2023-07-01,CU001464,89,81,652,0.5776,1
2023-08-01,CU001464,103,49,339,0.5426,2
2023-12-01,CU001464,94,60,635,0.4897,0
2024-04-01,CU001464,51,49,611,0.406,2
2024-06-01,CU001464,36,36,500,0.7953,2
2024-08-01,CU001464,13,10,158,0.406,2
2024-09-01,CU001464,108,57,1303,0.8583,4
2024-10-01,CU001464,99,65,1435,0.4819,1
2024-11-01,CU001464,46,37,674,0.9714,4
2025-02-01,CU001464,109,103,1567,0.4108,6
2025-03-01,CU001464,29,21,351,0.3093,1
2025-09-01,CU001464,39,27,206,0.9311,6
2026-04-01,CU001464,92,66,829,0.6815,4
2025-12-01,CU001465,6,4,120,0.488,2
2026-04-01,CU001465,8,6,60,0.947,3
2026-05-01,CU001465,31,16,292,0.5818,1
2026-06-01,CU001465,119,81,1826,0.6586,3
2025-10-01,CU001466,60,47,1043,0.6206,3
2025-12-01,CU001466,114,92,1866,0.836,1
2026-01-01,CU001466,66,66,834,0.2668,2
2026-02-01,CU001466,109,88,948,0.3969,5
2026-05-01,CU001466,24,16,138,0.7806,1
2026-08-01,CU001466,35,16,299,0.5549,2
2025-12-01,CU001467,20,5,277,0.7891,3
2026-01-01,CU001467,99,99,1208,0.7193,1
2026-02-01,CU001467,83,53,961,0.5904,3
2026-05-01,CU001467,33,19,379,0.4558,2
2026-08-01,CU001467,113,85,1116,0.783,2
2022-04-01,CU001468,25,16,319,0.9225,7
2022-08-01,CU001468,89,89,1282,0.1821,3
2022-10-01,CU001468,64,46,724,0.3506,2
2022-11-01,CU001468,66,42,296,0.2832,4
2023-01-01,CU001468,34,28,327,0.7654,0
2023-03-01,CU001468,65,30,1011,0.7611,5
2023-05-01,CU001468,69,31,335,0.3099,6
2023-11-01,CU001468,20,11,249,0.9896,6
2024-01-01,CU001468,89,44,85,0.5811,2
2024-02-01,CU001468,72,61,702,0.7699,7
2024-05-01,CU001468,31,22,219,0.6981,0
2024-06-01,CU001468,78,37,955,0.5387,2
2024-08-01,CU001468,29,19,351,0.7953,2
2024-09-01,CU001468,72,71,1289,0.5168,0
2024-10-01,CU001468,90,52,1337,0.6325,0
2025-01-01,CU001468,102,66,1873,0.3286,2
2025-04-01,CU001468,97,83,1057,0.5557,5
2025-08-01,CU001468,34,32,488,0.84,0
2026-03-01,CU001468,68,51,900,0.7536,1
2026-08-01,CU001468,58,40,536,0.4466,0
2022-01-01,CU001469,105,102,1765,0.2542,0
2022-04-01,CU001469,81,81,944,0.5876,5
2022-10-01,CU001469,31,22,446,0.7416,3
2022-11-01,CU001469,116,73,2028,0.8698,0
2022-12-01,CU001469,50,47,258,0.7316,0
2023-02-01,CU001469,44,27,626,0.7867,2
2023-04-01,CU001469,37,26,345,0.4504,2
2023-12-01,CU001469,89,64,1355,0.5675,4
2024-02-01,CU001469,68,40,1042,0.4318,1
2024-04-01,CU001469,28,21,394,0.627,4
2025-01-01,CU001469,86,54,736,0.8885,1
2025-03-01,CU001469,100,75,1782,0.7381,4
2025-05-01,CU001469,84,64,906,0.6037,0
2025-11-01,CU001469,77,51,1193,0.415,1
2026-01-01,CU001469,85,68,659,0.7836,5
2026-07-01,CU001469,40,23,523,0.5028,0
2026-08-01,CU001469,11,10,184,0.6259,0
2022-06-01,CU001470,47,30,584,0.8214,8
2023-01-01,CU001470,84,84,814,0.7582,4
2023-03-01,CU001470,26,21,279,0.7178,2
2023-06-01,CU001470,84,56,1029,0.5853,6
2023-11-01,CU001470,89,20,1483,0.4657,4
2024-01-01,CU001470,105,65,727,0.9192,5
2024-03-01,CU001470,89,76,893,0.6664,1
2024-11-01,CU001470,45,19,397,0.6774,2
2025-02-01,CU001470,74,56,964,0.6038,1
2025-04-01,CU001470,76,58,1070,0.2322,0
2025-12-01,CU001470,38,32,349,0.8148,8
2026-01-01,CU001470,43,42,625,0.449,4
2026-03-01,CU001470,21,21,286,0.2768,5
2026-04-01,CU001470,40,24,320,0.5115,6
2026-08-01,CU001470,39,28,603,0.3211,5
2026-02-01,CU001471,29,29,646,0.8396,4
2026-06-01,CU001471,100,76,921,0.8869,1
2022-07-01,CU001472,96,63,1392,0.2443,1
2022-08-01,CU001472,113,69,1747,0.6737,0
2022-10-01,CU001472,54,14,676,0.7292,8
2022-11-01,CU001472,17,11,202,0.2858,0
2023-04-01,CU001472,112,112,1500,0.5348,4
2023-08-01,CU001472,64,50,1057,0.662,5
2023-09-01,CU001472,103,69,1249,0.4335,5
2024-11-01,CU001472,22,17,280,0.4284,0
2025-08-01,CU001472,92,76,856,0.7384,3
2025-12-01,CU001472,41,26,567,0.814,0
2026-02-01,CU001472,105,79,1835,0.7553,3
2026-04-01,CU001472,46,32,361,0.6057,3
2026-06-01,CU001472,6,6,50,0.5117,3
2026-08-01,CU001472,46,38,569,0.6304,6
2024-08-01,CU001473,38,29,378,0.4726,2
2024-09-01,CU001473,87,60,881,0.7616,4
2025-02-01,CU001473,70,50,1195,0.6377,4
2025-04-01,CU001473,66,55,467,0.6902,2
2025-06-01,CU001473,52,37,526,0.6852,0
2025-09-01,CU001473,74,49,812,0.181,1
2025-10-01,CU001473,101,90,750,0.6946,0
2026-02-01,CU001473,82,61,992,0.9148,2
2026-03-01,CU001473,69,49,813,0.3644,5
2026-08-01,CU001473,109,104,1194,0.7258,1
2024-08-01,CU001474,85,79,1198,0.8465,3
2024-11-01,CU001474,46,23,623,0.3185,4
2025-11-01,CU001474,111,102,1567,0.3211,1
2025-12-01,CU001474,72,60,952,0.4851,2
2026-01-01,CU001474,2,1,15,0.5966,3
2026-02-01,CU001474,27,18,476,0.8034,3
2026-04-01,CU001474,78,33,753,0.7094,3
2026-05-01,CU001474,21,11,137,0.3193,3
2026-07-01,CU001474,40,27,450,0.582,0
2023-04-01,CU001475,95,89,701,0.3486,4
2023-07-01,CU001475,104,92,1137,0.5231,0
2023-09-01,CU001475,33,28,316,0.4031,3
2023-10-01,CU001475,109,109,953,0.3289,0
2023-12-01,CU001475,72,35,1253,0.5874,2
2024-03-01,CU001475,9,7,116,0.5431,4
2024-06-01,CU001475,75,75,864,0.5544,2
2024-10-01,CU001475,9,5,121,0.1956,2
2024-11-01,CU001475,48,36,478,0.5693,2
2024-12-01,CU001475,97,67,1229,0.1869,0
2025-02-01,CU001475,107,57,1779,0.7972,0
2025-05-01,CU001475,65,48,1456,0.5062,8
2025-09-01,CU001475,81,70,1050,0.7783,2
2025-12-01,CU001475,56,41,445,0.6653,0
2026-06-01,CU001475,62,62,34,0.56,2
2026-07-01,CU001475,33,17,259,0.594,3
2025-01-01,CU001476,87,70,1431,0.8737,1
2025-02-01,CU001476,31,17,533,0.6974,0
2025-03-01,CU001476,32,12,698,0.5108,3
2025-05-01,CU001476,81,58,974,0.7408,3
2025-06-01,CU001476,92,67,1696,0.5599,1
2025-07-01,CU001476,14,10,132,0.3997,5
2025-08-01,CU001476,85,85,897,0.7858,2
2025-12-01,CU001476,98,81,657,0.4759,2
2026-03-01,CU001476,88,88,823,0.5425,1
2026-05-01,CU001476,68,54,577,0.2124,3
2026-07-01,CU001476,94,86,1552,0.5533,3
2024-10-01,CU001477,106,84,1258,0.8544,2
2024-12-01,CU001477,76,34,503,0.4867,3
2025-04-01,CU001477,16,11,193,0.4942,5
2025-07-01,CU001477,115,68,1583,0.5784,5
2025-08-01,CU001477,107,50,1204,0.5181,1
2025-12-01,CU001477,67,53,892,0.6692,2
2026-04-01,CU001477,24,16,261,0.2139,5
2026-05-01,CU001477,119,59,1002,0.4238,5
2025-04-01,CU001478,3,1,24,0.4945,0
2025-07-01,CU001478,20,10,310,0.7363,2
2025-09-01,CU001478,53,27,496,0.7407,1
2026-08-01,CU001478,40,33,772,0.3917,2
2024-12-01,CU001479,73,58,523,0.5301,5
2025-01-01,CU001479,93,69,1297,0.6279,0
2025-02-01,CU001479,55,27,756,0.5998,0
2025-03-01,CU001479,92,66,1713,0.9308,5
2026-01-01,CU001479,61,50,654,0.529,0
2026-07-01,CU001479,55,33,588,0.7804,1
2026-08-01,CU001479,41,26,319,0.2079,0
2022-06-01,CU001480,68,53,674,0.4339,0
2022-12-01,CU001480,27,19,420,0.7228,2
2023-01-01,CU001480,92,68,1480,0.4966,3
2023-08-01,CU001480,112,87,1780,0.2284,0
2023-10-01,CU001480,50,50,692,0.5186,3
2024-04-01,CU001480,93,52,1185,0.389,1
2024-06-01,CU001480,80,43,218,0.6246,4
2024-08-01,CU001480,70,56,965,0.2905,1
2025-03-01,CU001480,115,110,687,0.1694,3
2025-06-01,CU001480,63,44,939,0.7855,5
2025-07-01,CU001480,34,34,526,0.1671,2
2025-11-01,CU001480,64,61,656,0.6414,3
2026-06-01,CU001480,91,52,1179,0.5739,0
2025-12-01,CU001481,107,57,1541,0.5341,0
2026-03-01,CU001481,79,74,445,0.2834,4
2022-11-01,CU001482,60,57,786,0.4697,0
2022-12-01,CU001482,88,47,1352,0.8083,2
2023-01-01,CU001482,42,32,647,0.6254,0
2023-07-01,CU001482,14,8,83,0.5996,3
2023-08-01,CU001482,84,84,1289,0.6716,2
2023-09-01,CU001482,40,33,589,0.7056,4
2023-10-01,CU001482,87,60,1315,0.6153,1
2023-12-01,CU001482,72,54,1022,0.4804,7
2024-01-01,CU001482,3,2,30,0.4879,0
2024-02-01,CU001482,1,0,7,0.4312,1
2024-06-01,CU001482,90,60,1092,0.9388,0
2024-09-01,CU001482,100,100,1576,0.9024,6
2024-10-01,CU001482,7,4,90,0.8706,2
2024-12-01,CU001482,20,9,220,0.7712,4
2025-01-01,CU001482,76,73,504,0.2565,6
2025-04-01,CU001482,47,40,779,0.7389,4
2025-06-01,CU001482,85,50,764,0.4043,0
2025-07-01,CU001482,117,81,1051,0.3912,1
2025-08-01,CU001482,112,60,1033,0.6358,0
2025-12-01,CU001482,8,4,75,0.8278,2
2026-05-01,CU001482,25,19,535,0.8687,0
2026-06-01,CU001482,99,49,1189,0.5852,6
2023-04-01,CU001483,93,74,864,0.8698,6
2023-06-01,CU001483,2,1,26,0.6847,0
2023-07-01,CU001483,95,70,1527,0.499,5
2023-12-01,CU001483,59,39,871,0.8834,4
2024-04-01,CU001483,84,60,1563,0.264,1
2024-05-01,CU001483,40,20,745,0.4482,0
2024-06-01,CU001483,21,15,216,0.6557,2
2024-10-01,CU001483,67,48,508,0.5405,1
2024-12-01,CU001483,22,14,207,0.7179,2
2025-02-01,CU001483,110,69,1335,0.7508,3
2025-04-01,CU001483,102,76,1368,0.2437,2
2025-06-01,CU001483,24,17,227,0.3396,1
2025-11-01,CU001483,8,6,28,0.3168,0
2026-01-01,CU001483,27,27,262,0.2939,4
2026-02-01,CU001483,15,8,205,0.6098,2
2026-06-01,CU001483,45,29,848,0.257,0
2024-05-01,CU001484,98,84,754,0.761,4
2024-06-01,CU001484,10,8,163,0.3626,1
2024-07-01,CU001484,117,79,1159,0.3685,2
2024-09-01,CU001484,114,106,646,0.3249,2
2024-10-01,CU001484,57,39,593,0.3501,2
2024-11-01,CU001484,92,76,929,0.8877,3
2024-12-01,CU001484,90,56,1317,0.8114,5
2025-02-01,CU001484,81,81,562,0.2637,1
2025-04-01,CU001484,90,87,1170,0.5791,4
2025-11-01,CU001484,62,27,420,0.7091,2
2026-05-01,CU001484,118,45,1272,0.2081,4
2026-07-01,CU001484,86,59,939,0.759,3
2023-08-01,CU001485,114,110,1028,0.4761,2
2024-03-01,CU001485,17,9,145,0.622,1
2024-06-01,CU001485,70,52,821,0.8546,4
2024-09-01,CU001485,99,87,1357,0.7113,4
2024-10-01,CU001485,42,26,262,0.7762,7
2024-11-01,CU001485,9,6,68,0.9088,3
2024-12-01,CU001485,35,24,609,0.5943,2
2025-04-01,CU001485,87,33,1148,0.3609,0
2025-10-01,CU001485,92,92,529,0.5443,3
2026-02-01,CU001485,62,61,1024,0.7491,1
2025-05-01,CU001486,64,58,495,0.6742,1
2025-11-01,CU001486,69,39,1377,0.4398,1
2025-12-01,CU001486,41,37,616,0.3493,1
2026-03-01,CU001486,86,74,1472,0.7968,3
2026-04-01,CU001486,71,71,711,0.8471,1
2026-06-01,CU001486,13,11,145,0.5715,4
2025-02-01,CU001487,41,14,673,0.5634,3
2025-08-01,CU001487,52,37,630,0.5815,6
2025-09-01,CU001487,56,38,902,0.4749,2
2026-01-01,CU001487,8,5,142,0.6944,0
2026-02-01,CU001487,90,77,876,0.4995,4
2026-03-01,CU001487,37,19,231,0.5671,5
2026-05-01,CU001487,40,23,441,0.2546,2
2024-04-01,CU001488,75,65,596,0.6932,1
2024-06-01,CU001488,74,64,1276,0.4425,3
2024-09-01,CU001488,93,73,841,0.4605,3
2025-01-01,CU001488,115,71,1429,0.5198,3
2025-02-01,CU001488,112,65,1324,0.8668,4
2025-08-01,CU001488,17,17,258,0.8014,4
2025-09-01,CU001488,5,1,4,0.405,5
2026-02-01,CU001488,87,60,1268,0.5218,1
2026-05-01,CU001488,117,103,940,0.428,2
2022-11-01,CU001490,59,31,1174,0.4883,0
2022-12-01,CU001490,75,65,958,0.5404,0
2023-03-01,CU001490,16,8,94,0.478,2
2023-06-01,CU001490,57,41,460,0.8006,3
2023-07-01,CU001490,74,53,901,0.4754,3
2023-08-01,CU001490,105,55,1458,0.6887,2
2024-02-01,CU001490,47,38,850,0.9238,5
