InvoiceID,InvoiceDate,DueDate,PaidDate,CustomerID,EntityID,InvoiceAmountAUD,PaidAmountAUD,Status
AR004870,2023-10-09,2023-10-23,2023-10-27,C00956,E04,1562.78,1562.78,Paid
AR004871,2023-04-11,2023-05-26,2023-06-25,C00946,E02,23613.15,23613.15,Paid
AR004872,2024-08-14,2024-09-28,2024-12-13,C00666,E04,13282.06,13282.06,Paid
AR004873,2024-11-11,2025-01-10,2025-02-06,C00710,E05,27190.55,27190.55,Paid
AR004874,2025-05-26,2025-06-25,2025-07-29,C01239,E03,12698.53,12698.53,Paid
AR004875,2024-10-23,2024-12-07,2024-12-27,C00408,E05,8432.63,8432.63,Paid
AR004876,2025-02-10,2025-02-24,2025-04-18,C00681,E05,5594.41,5594.41,Paid
AR004877,2024-02-19,2024-03-04,2024-03-21,C00081,E05,6289.6,6289.6,Paid
AR004878,2025-01-21,2025-02-04,,C01486,E03,4652.49,0.0,Open
AR004879,2023-11-20,2024-01-04,2024-01-10,C00151,E05,4638.73,4638.73,Paid
AR004880,2023-10-01,2023-10-15,,C01269,E03,6288.01,0.0,Open
AR004881,2025-04-04,2025-05-19,2025-07-24,C00968,E04,10600.98,10600.98,Paid
AR004882,2025-12-19,2026-01-02,2026-01-29,C01038,E06,31413.92,31413.92,Paid
AR004883,2025-12-22,2026-01-05,2026-03-02,C00378,E03,1366.66,1366.66,Paid
AR004884,2023-05-15,2023-07-14,,C01141,E02,11481.9,0.0,Open
AR004885,2025-06-12,2025-06-26,2025-07-07,C01100,E06,1003.06,1003.06,Paid
AR004886,2024-02-24,2024-03-25,,C00688,E05,18948.06,0.0,Open
AR004887,2026-04-09,2026-05-24,2026-07-26,C00851,E06,23358.24,23358.24,Paid
AR004888,2025-01-10,2025-02-09,2025-03-01,C00193,E03,17034.42,17034.42,Paid
AR004889,2025-02-15,2025-03-01,2025-05-15,C00582,E06,1592.63,1592.63,Paid
AR004890,2025-07-23,2025-08-06,2025-09-11,C01430,E01,6759.23,6759.23,Paid
AR004891,2025-03-02,2025-04-01,,C00496,E01,7110.09,0.0,Open
AR004892,2025-01-23,2025-03-09,2025-03-18,C00368,E06,3354.2,3354.2,Paid
AR004893,2024-02-24,2024-04-24,2024-04-24,C01313,E02,7306.42,7306.42,Paid
AR004894,2023-04-08,2023-05-23,2023-07-09,C00385,E01,8791.32,8791.32,Paid
AR004895,2025-05-15,2025-07-14,2025-09-15,C00454,E03,6178.5,6178.5,Paid
AR004896,2025-10-12,2025-10-26,2025-11-08,C00064,E04,26448.72,26448.72,Paid
AR004897,2025-04-08,2025-04-22,2025-06-19,C00725,E04,2588.63,2588.63,Paid
AR004898,2025-11-19,2026-01-18,,C00073,E02,3791.01,0.0,Open
AR004899,2025-03-11,2025-04-25,2025-06-27,C01361,E06,14913.79,14913.79,Paid
AR004900,2024-11-22,2025-01-06,,C00194,E02,22258.57,0.0,Open
AR004901,2025-04-22,2025-06-06,2025-07-09,C00003,E02,4150.24,4150.24,Paid
AR004902,2023-06-05,2023-07-20,2023-08-28,C00636,E03,10161.84,10161.84,Paid
AR004903,2026-01-06,2026-02-20,2026-02-17,C00348,E01,6205.41,6205.41,Paid
AR004904,2025-04-08,2025-04-22,2025-06-23,C00147,E03,10914.87,10914.87,Paid
AR004905,2024-03-20,2024-05-19,2024-06-06,C01219,E04,4359.77,4359.77,Paid
AR004906,2025-06-30,2025-07-14,2025-09-22,C00960,E04,31453.86,31453.86,Paid
AR004907,2024-11-28,2025-01-27,2025-03-19,C00838,E06,27049.99,27049.99,Paid
AR004908,2023-02-04,2023-03-06,2023-05-23,C00635,E04,9850.91,9850.91,Paid
AR004909,2023-02-09,2023-03-11,2023-03-21,C00346,E04,2768.85,2768.85,Paid
AR004910,2025-07-04,2025-08-18,2025-10-22,C00387,E04,16116.1,16116.1,Paid
AR004911,2023-02-22,2023-03-24,2023-04-09,C00864,E05,1377.61,1377.61,Paid
AR004912,2025-09-25,2025-10-09,2025-10-23,C00828,E03,15078.32,15078.32,Paid
AR004913,2026-06-03,2026-07-18,,C00819,E05,6778.65,0.0,Open
AR004914,2024-09-22,2024-10-06,2024-10-24,C00897,E01,27813.65,27813.65,Paid
AR004915,2024-08-04,2024-10-03,2024-09-28,C00262,E05,6976.27,6976.27,Paid
AR004916,2025-06-16,2025-07-16,2025-07-22,C00571,E01,4753.42,4753.42,Paid
AR004917,2024-12-19,2025-02-17,2025-03-21,C00053,E04,22746.37,22746.37,Paid
AR004918,2024-09-22,2024-11-21,2024-12-27,C00524,E03,7187.97,7187.97,Paid
AR004919,2023-08-22,2023-10-21,2023-12-13,C00464,E01,4013.48,4013.48,Paid
AR004920,2023-01-05,2023-01-19,2023-01-27,C01416,E06,2641.77,2641.77,Paid
AR004921,2023-07-16,2023-07-30,2023-09-01,C00815,E04,5165.12,5165.12,Paid
AR004922,2026-02-09,2026-04-10,2026-05-03,C00820,E05,5644.96,5644.96,Paid
AR004923,2024-04-10,2024-05-10,2024-05-17,C00550,E02,28988.47,28988.47,Paid
AR004924,2025-02-11,2025-04-12,,C00232,E02,3510.37,0.0,Open
AR004925,2024-05-03,2024-07-02,2024-07-31,C00208,E05,1040.03,1040.03,Paid
AR004926,2026-04-05,2026-05-20,,C00523,E04,11970.69,0.0,Open
AR004927,2025-05-17,2025-05-31,,C01420,E01,2238.4,0.0,Open
AR004928,2024-01-26,2024-03-11,2024-03-29,C01024,E03,11816.94,11816.94,Paid
AR004929,2025-10-11,2025-12-10,2026-02-01,C00909,E02,4494.91,4494.91,Paid
AR004930,2025-05-10,2025-05-24,2025-06-08,C00660,E04,3487.07,3487.07,Paid
AR004931,2025-04-05,2025-04-19,2025-04-25,C00575,E04,11539.65,11539.65,Paid
AR004932,2023-05-24,2023-06-07,2023-07-15,C00528,E05,5086.49,5086.49,Paid
AR004933,2025-04-13,2025-04-27,2025-06-04,C00069,E02,6641.0,6641.0,Paid
AR004934,2023-12-08,2023-12-22,2024-02-11,C00922,E02,19949.91,19949.91,Paid
AR004935,2026-07-28,2026-09-11,2026-11-28,C00778,E04,4800.82,4800.82,Paid
AR004936,2025-07-15,2025-08-14,,C00353,E04,7537.75,0.0,Open
AR004937,2024-11-06,2024-12-06,2025-02-19,C01058,E03,6563.42,6563.42,Paid
AR004938,2026-04-08,2026-05-23,2026-05-31,C00269,E04,5151.04,5151.04,Paid
AR004939,2026-03-14,2026-03-28,2026-06-14,C00389,E03,7832.85,7832.85,Paid
AR004940,2026-03-05,2026-04-19,2026-07-03,C01381,E06,9092.44,9092.44,Paid
AR004941,2023-10-17,2023-10-31,,C01157,E06,29802.01,0.0,Open
AR004942,2023-06-05,2023-06-19,2023-07-08,C00141,E01,6880.4,6880.4,Paid
AR004943,2024-11-11,2024-12-11,2025-01-26,C00580,E02,3207.82,3207.82,Paid
AR004944,2025-08-25,2025-10-09,2025-11-10,C00406,E04,2719.07,2719.07,Paid
AR004945,2023-04-11,2023-04-25,2023-05-18,C00827,E02,71007.69,71007.69,Paid
AR004946,2026-04-03,2026-05-18,,C00068,E01,52886.79,0.0,Open
AR004947,2025-05-04,2025-05-18,2025-05-18,C01492,E06,6016.46,6016.46,Paid
AR004948,2024-08-25,2024-09-08,2024-10-24,C00252,E01,9178.71,9178.71,Paid
AR004949,2023-01-07,2023-02-21,2023-04-13,C00605,E05,9090.94,9090.94,Paid
AR004950,2025-01-27,2025-03-13,2025-05-26,C00751,E03,16228.6,16228.6,Paid
AR004951,2025-01-02,2025-03-03,,C00368,E01,30624.11,0.0,Open
AR004952,2023-01-02,2023-01-16,2023-01-13,C00918,E06,2775.45,2775.45,Paid
AR004953,2023-04-24,2023-06-23,2023-06-18,C00144,E04,2411.02,2411.02,Paid
AR004954,2023-12-20,2024-02-18,2024-02-27,C00024,E05,3274.9,3274.9,Paid
AR004955,2025-06-22,2025-07-06,2025-07-28,C00672,E05,6005.04,6005.04,Paid
AR004956,2026-05-21,2026-06-20,2026-08-10,C01430,E06,7891.68,7891.68,Paid
AR004957,2024-09-26,2024-11-25,,C00725,E05,3788.96,0.0,Open
AR004958,2024-03-15,2024-04-29,2024-05-06,C01144,E04,15904.86,15904.86,Paid
AR004959,2023-11-11,2023-12-11,2023-12-06,C00417,E03,13661.55,13661.55,Paid
AR004960,2023-09-28,2023-10-12,2023-11-07,C00581,E04,5275.18,5275.18,Paid
AR004961,2024-10-06,2024-12-05,,C00799,E02,5375.28,0.0,Open
AR004962,2023-08-13,2023-10-12,2023-10-31,C01322,E05,18840.18,18840.18,Paid
AR004963,2024-11-13,2024-11-27,,C01044,E03,4059.05,0.0,Open
AR004964,2024-09-27,2024-10-27,2024-12-19,C00485,E02,11694.03,11694.03,Paid
AR004965,2025-10-02,2025-12-01,2025-12-16,C00440,E03,2618.79,2618.79,Paid
AR004966,2024-03-22,2024-05-21,2024-05-21,C01053,E04,5360.13,5360.13,Paid
AR004967,2026-07-25,2026-08-08,,C00739,E06,3757.17,0.0,Open
AR004968,2024-10-02,2024-11-16,,C00160,E02,5893.85,0.0,Open
AR004969,2025-06-03,2025-07-18,2025-08-05,C00052,E03,18897.76,18897.76,Paid
AR004970,2025-07-23,2025-08-22,2025-10-11,C01164,E06,19944.41,19944.41,Paid
AR004971,2026-01-24,2026-02-07,2026-04-16,C01265,E06,9220.5,9220.5,Paid
AR004972,2024-01-22,2024-02-05,2024-03-02,C00225,E03,4439.79,4439.79,Paid
AR004973,2024-07-08,2024-08-07,2024-10-07,C01078,E01,37032.25,37032.25,Paid
AR004974,2023-03-19,2023-05-03,2023-05-03,C01247,E05,10436.8,10436.8,Paid
AR004975,2025-01-18,2025-02-01,2025-04-01,C01231,E01,2088.38,2088.38,Paid
AR004976,2024-05-08,2024-07-07,2024-07-18,C00584,E04,8634.61,8634.61,Paid
AR004977,2025-01-29,2025-03-30,2025-06-02,C01085,E02,4786.54,4786.54,Paid
AR004978,2023-09-27,2023-11-26,2024-01-27,C00228,E01,6226.49,6226.49,Paid
AR004979,2023-09-17,2023-11-01,2023-12-30,C00858,E02,12894.84,12894.84,Paid
AR004980,2024-09-22,2024-10-06,2024-11-03,C00684,E06,4797.47,4797.47,Paid
AR004981,2026-02-11,2026-03-13,2026-04-07,C00807,E02,12908.52,12908.52,Paid
AR004982,2024-04-10,2024-04-24,2024-04-29,C00186,E04,15869.15,15869.15,Paid
AR004983,2025-06-16,2025-07-16,2025-08-26,C01241,E06,1915.43,1915.43,Paid
AR004984,2026-01-06,2026-01-20,2026-04-05,C01269,E02,6671.78,6671.78,Paid
AR004985,2026-03-14,2026-04-13,2026-06-02,C00999,E04,1795.74,1795.74,Paid
AR004986,2024-11-06,2024-12-06,2024-12-11,C00788,E01,6365.16,6365.16,Paid
AR004987,2026-07-02,2026-07-16,2026-08-23,C01256,E05,9164.86,9164.86,Paid
AR004988,2023-01-14,2023-01-28,2023-04-10,C00966,E03,7733.22,7733.22,Paid
AR004989,2024-04-22,2024-06-21,2024-07-05,C00783,E02,4928.06,4928.06,Paid
AR004990,2026-02-27,2026-03-29,,C00255,E06,26373.31,0.0,Open
AR004991,2024-10-20,2024-12-19,2025-02-12,C01179,E05,1532.08,1532.08,Paid
AR004992,2023-06-28,2023-07-12,2023-07-09,C00631,E06,5603.55,5603.55,Paid
AR004993,2024-08-13,2024-09-27,2024-11-25,C00418,E03,6697.67,6697.67,Paid
AR004994,2024-09-27,2024-11-26,2024-12-01,C00629,E03,10382.62,10382.62,Paid
AR004995,2023-07-29,2023-08-28,,C00405,E03,28628.05,0.0,Open
AR004996,2024-05-07,2024-07-06,,C00763,E03,5211.21,0.0,Open
AR004997,2026-03-20,2026-04-19,2026-05-07,C01238,E05,3224.43,3224.43,Paid
AR004998,2025-05-21,2025-07-20,,C00212,E01,5480.02,0.0,Open
AR004999,2025-01-16,2025-03-17,,C01235,E06,11078.63,0.0,Open
AR005000,2026-01-13,2026-01-27,2026-01-27,C00346,E01,9638.34,9638.34,Paid
AR005001,2025-10-17,2025-12-01,2025-12-20,C01205,E06,33992.72,33992.72,Paid
AR005002,2025-02-22,2025-03-08,2025-03-04,C00613,E05,3509.28,3509.28,Paid
AR005003,2026-04-18,2026-06-02,,C01313,E06,7097.94,0.0,Open
AR005004,2023-10-16,2023-12-15,2024-03-03,C00335,E06,11500.51,11500.51,Paid
AR005005,2023-11-15,2023-11-29,2024-01-06,C00706,E01,6629.48,6629.48,Paid
AR005006,2025-11-08,2025-12-23,,C00144,E04,7446.15,0.0,Open
AR005007,2026-06-19,2026-08-18,2026-08-22,C00799,E04,2391.5,2391.5,Paid
AR005008,2025-12-05,2025-12-19,2026-01-31,C00221,E01,1973.47,1973.47,Paid
AR005009,2023-03-30,2023-04-13,2023-04-22,C01292,E01,8084.31,8084.31,Paid
AR005010,2023-08-28,2023-10-12,2023-11-09,C00600,E02,8370.57,8370.57,Paid
AR005011,2024-06-18,2024-07-02,2024-08-24,C00346,E04,3135.11,3135.11,Paid
AR005012,2023-03-26,2023-05-10,2023-05-16,C00087,E03,6441.98,6441.98,Paid
AR005013,2025-07-14,2025-08-13,2025-09-25,C01391,E05,39590.76,39590.76,Paid
AR005014,2025-09-28,2025-10-28,2025-12-14,C00171,E02,1664.71,1664.71,Paid
AR005015,2023-04-24,2023-06-23,,C00714,E01,751.84,0.0,Open
AR005016,2025-12-06,2025-12-20,,C00466,E03,10454.89,0.0,Open
AR005017,2025-03-23,2025-04-22,2025-04-20,C01065,E06,5646.74,5646.74,Paid
AR005018,2025-12-02,2025-12-16,2025-12-27,C00710,E06,9314.64,9314.64,Paid
AR005019,2024-06-04,2024-06-18,,C01147,E06,4821.67,0.0,Open
AR005020,2026-04-12,2026-05-12,2026-05-17,C01333,E02,7413.83,7413.83,Paid
AR005021,2023-10-04,2023-12-03,,C00842,E06,2159.42,0.0,Open
AR005022,2023-09-19,2023-10-19,2023-11-12,C01079,E01,7474.07,7474.07,Paid
AR005023,2025-05-24,2025-07-08,2025-07-31,C00689,E04,12271.1,12271.1,Paid
AR005024,2026-08-26,2026-10-10,,C00962,E01,9504.87,0.0,Open
AR005025,2023-04-20,2023-06-04,2023-06-07,C00802,E02,4080.7,4080.7,Paid
AR005026,2025-11-08,2025-12-23,2026-03-01,C00295,E01,3715.53,3715.53,Paid
AR005027,2024-10-12,2024-11-11,2024-11-24,C01173,E05,8414.36,8414.36,Paid
AR005028,2023-02-24,2023-03-26,2023-04-22,C01050,E06,6428.62,6428.62,Paid
AR005029,2023-07-13,2023-08-27,2023-10-19,C01213,E04,3027.51,3027.51,Paid
AR005030,2026-01-12,2026-02-11,,C00606,E02,4552.27,0.0,Open
AR005031,2024-10-29,2024-11-12,2024-12-05,C00226,E01,11266.48,11266.48,Paid
AR005032,2025-09-06,2025-10-21,2025-12-18,C00353,E03,4004.04,4004.04,Paid
AR005033,2025-06-23,2025-07-07,2025-08-29,C01219,E03,2188.93,2188.93,Paid
AR005034,2025-05-29,2025-07-13,2025-09-20,C00476,E01,9415.22,9415.22,Paid
AR005035,2023-09-13,2023-09-27,2023-11-19,C00691,E01,4511.09,4511.09,Paid
AR005036,2026-07-02,2026-08-31,2026-10-07,C00666,E06,1444.15,1444.15,Paid
AR005037,2025-06-11,2025-07-26,2025-08-22,C01293,E05,4767.08,4767.08,Paid
AR005038,2025-03-23,2025-05-22,2025-07-10,C01044,E02,3146.39,3146.39,Paid
AR005039,2023-04-18,2023-06-02,2023-07-16,C00409,E04,7361.54,7361.54,Paid
AR005040,2026-07-19,2026-08-02,2026-09-04,C00135,E01,7371.36,7371.36,Paid
AR005041,2023-03-25,2023-04-24,2023-04-19,C01103,E02,21636.07,21636.07,Paid
AR005042,2023-06-21,2023-08-20,2023-10-30,C01460,E01,4702.35,4702.35,Paid
AR005043,2023-07-01,2023-08-15,,C00120,E06,11167.11,0.0,Open
AR005044,2023-06-13,2023-07-13,,C00155,E05,7017.51,0.0,Open
AR005045,2023-04-29,2023-05-29,2023-06-11,C00624,E02,6991.82,6991.82,Paid
AR005046,2023-07-07,2023-09-05,2023-10-18,C00319,E06,1045.39,1045.39,Paid
AR005047,2025-02-01,2025-02-15,2025-04-09,C01476,E05,5768.23,5768.23,Paid
AR005048,2024-06-29,2024-08-13,2024-09-30,C01469,E01,917.94,917.94,Paid
AR005049,2023-07-21,2023-09-19,,C00568,E04,11847.41,0.0,Open
AR005050,2025-07-24,2025-08-23,,C00795,E03,16901.22,0.0,Open
AR005051,2026-06-14,2026-08-13,2026-10-10,C00910,E06,1558.49,1558.49,Paid
AR005052,2026-01-08,2026-02-07,2026-02-07,C00330,E03,20802.59,20802.59,Paid
AR005053,2023-07-07,2023-08-06,2023-10-16,C01322,E02,4479.38,4479.38,Paid
AR005054,2026-06-30,2026-08-29,2026-08-29,C00913,E06,14454.8,14454.8,Paid
AR005055,2025-04-15,2025-05-15,2025-06-27,C00001,E04,6745.75,6745.75,Paid
AR005056,2026-04-28,2026-06-27,2026-08-15,C00357,E04,11886.79,11886.79,Paid
AR005057,2024-04-05,2024-06-04,2024-06-08,C00319,E03,1892.61,1892.61,Paid
AR005058,2025-11-22,2026-01-21,2026-04-01,C01036,E02,4536.26,4536.26,Paid
AR005059,2024-10-07,2024-11-21,2024-11-27,C00981,E05,23317.09,23317.09,Paid
AR005060,2026-05-13,2026-05-27,,C01364,E02,19114.16,0.0,Open
AR005061,2026-01-23,2026-03-24,2026-03-26,C00852,E01,9834.54,9834.54,Paid
AR005062,2024-07-16,2024-07-30,2024-09-25,C00304,E03,8884.73,8884.73,Paid
AR005063,2026-04-21,2026-06-20,2026-07-22,C01087,E03,16249.47,16249.47,Paid
AR005064,2023-01-17,2023-03-18,2023-04-17,C00065,E02,10868.09,10868.09,Paid
AR005065,2023-12-09,2023-12-23,2024-01-27,C00276,E02,2600.39,2600.39,Paid
AR005066,2023-07-05,2023-07-19,2023-08-03,C00950,E05,13774.28,13774.28,Paid
AR005067,2026-06-11,2026-08-10,2026-10-05,C00838,E01,8475.66,8475.66,Paid
AR005068,2024-07-28,2024-08-27,2024-10-14,C00968,E01,20538.7,20538.7,Paid
AR005069,2024-01-20,2024-02-03,2024-01-31,C00685,E01,1271.25,1271.25,Paid
AR005070,2024-10-01,2024-10-31,2024-11-30,C01088,E04,1271.01,1271.01,Paid
AR005071,2025-10-28,2025-12-27,2025-12-29,C00973,E06,2865.37,2865.37,Paid
AR005072,2023-12-25,2024-01-08,2024-01-08,C00158,E06,6619.1,6619.1,Paid
AR005073,2024-04-12,2024-05-27,2024-07-16,C00276,E04,3223.17,3223.17,Paid
AR005074,2025-11-24,2025-12-08,2025-12-08,C01024,E06,3940.04,3940.04,Paid
AR005075,2023-04-19,2023-06-18,2023-06-17,C01208,E06,15171.85,15171.85,Paid
AR005076,2024-07-13,2024-08-27,2024-10-23,C00657,E05,13085.25,13085.25,Paid
AR005077,2023-12-17,2024-02-15,2024-04-01,C00635,E02,12768.19,12768.19,Paid
AR005078,2024-06-05,2024-06-19,,C01460,E06,25517.02,0.0,Open
AR005079,2023-08-13,2023-08-27,2023-09-06,C00860,E05,1887.55,1887.55,Paid
AR005080,2023-01-08,2023-02-07,,C00996,E02,835.51,0.0,Open
AR005081,2024-07-30,2024-09-13,2024-10-24,C00541,E04,10810.19,10810.19,Paid
AR005082,2025-11-25,2026-01-24,2026-03-06,C01122,E06,5791.4,5791.4,Paid
AR005083,2024-03-12,2024-05-11,2024-06-21,C00637,E05,29854.87,29854.87,Paid
AR005084,2026-01-21,2026-02-20,2026-02-26,C00252,E06,11098.23,11098.23,Paid
AR005085,2026-05-21,2026-07-20,2026-08-22,C00654,E05,6746.79,6746.79,Paid
AR005086,2025-08-15,2025-09-29,2025-12-15,C01034,E01,9727.13,9727.13,Paid
AR005087,2025-09-07,2025-09-21,2025-10-06,C01421,E05,2792.87,2792.87,Paid
AR005088,2023-06-13,2023-08-12,,C00267,E02,3153.71,0.0,Open
AR005089,2023-02-08,2023-04-09,2023-04-29,C00835,E03,13054.6,13054.6,Paid
AR005090,2023-11-17,2023-12-17,,C00436,E06,2269.45,0.0,Open
AR005091,2024-08-04,2024-10-03,2024-11-28,C00072,E01,4986.62,4986.62,Paid
AR005092,2025-05-21,2025-06-04,2025-06-20,C00688,E05,5345.16,5345.16,Paid
AR005093,2023-02-08,2023-03-25,2023-04-02,C00344,E06,5646.85,5646.85,Paid
AR005094,2024-05-16,2024-06-15,2024-07-04,C01190,E03,5033.01,5033.01,Paid
AR005095,2023-12-21,2024-02-19,2024-03-25,C01283,E01,24971.42,24971.42,Paid
AR005096,2023-12-28,2024-01-11,2024-01-19,C00173,E02,8994.61,8994.61,Paid
AR005097,2024-06-27,2024-07-27,,C00059,E03,10757.6,0.0,Open
AR005098,2024-04-29,2024-06-13,2024-08-05,C01472,E02,2581.39,2581.39,Paid
AR005099,2024-12-03,2025-01-02,2025-01-08,C00372,E03,35717.4,35717.4,Paid
AR005100,2023-06-20,2023-07-04,2023-07-11,C00583,E04,7895.71,7895.71,Paid
AR005101,2024-09-04,2024-10-19,,C01268,E04,3105.86,0.0,Open
AR005102,2023-12-26,2024-02-09,2024-02-26,C00861,E01,15843.09,15843.09,Paid
AR005103,2024-12-13,2025-02-11,2025-02-27,C00102,E02,2255.04,2255.04,Paid
AR005104,2023-04-03,2023-06-02,2023-07-27,C01369,E06,2472.09,2472.09,Paid
AR005105,2025-10-13,2025-11-27,2026-01-02,C00442,E05,19670.74,19670.74,Paid
AR005106,2026-05-13,2026-06-12,2026-07-03,C01477,E05,3602.18,3602.18,Paid
AR005107,2024-03-10,2024-04-09,2024-05-28,C00426,E04,2753.4,2753.4,Paid
AR005108,2026-02-26,2026-03-28,2026-03-28,C00511,E05,35435.49,35435.49,Paid
AR005109,2024-03-29,2024-05-28,2024-06-14,C01240,E06,8298.03,8298.03,Paid
AR005110,2025-04-11,2025-05-26,2025-07-28,C01401,E03,5364.32,5364.32,Paid
AR005111,2023-12-07,2024-02-05,2024-03-08,C00723,E05,16012.44,16012.44,Paid
AR005112,2024-02-12,2024-03-13,2024-04-02,C00296,E03,586.17,586.17,Paid
AR005113,2025-02-04,2025-03-21,2025-05-17,C00693,E05,6848.38,6848.38,Paid
AR005114,2025-04-23,2025-05-07,2025-05-03,C00854,E04,6902.08,6902.08,Paid
AR005115,2024-09-22,2024-11-06,2024-12-22,C00725,E04,7188.81,7188.81,Paid
AR005116,2024-04-05,2024-06-04,2024-07-08,C01300,E05,9072.3,9072.3,Paid
AR005117,2024-06-11,2024-08-10,2024-08-22,C00676,E05,3941.37,3941.37,Paid
AR005118,2024-01-16,2024-03-01,,C00568,E06,22412.45,0.0,Open
AR005119,2026-04-22,2026-05-22,,C00120,E02,5304.34,0.0,Open
AR005120,2024-03-31,2024-04-14,,C00426,E06,2288.43,0.0,Open
AR005121,2026-05-28,2026-07-27,,C00894,E05,14838.92,0.0,Open
AR005122,2026-01-28,2026-02-27,,C00317,E02,6565.17,0.0,Open
AR005123,2025-09-21,2025-10-05,2025-11-19,C01129,E05,8997.9,8997.9,Paid
AR005124,2024-05-24,2024-06-07,,C00135,E01,1710.68,0.0,Open
AR005125,2025-11-14,2026-01-13,2026-01-23,C00344,E01,9173.91,9173.91,Paid
AR005126,2023-01-11,2023-01-25,2023-02-05,C01034,E05,2298.72,2298.72,Paid
AR005127,2023-02-08,2023-03-10,2023-04-17,C01243,E05,15439.12,15439.12,Paid
AR005128,2024-05-13,2024-05-27,2024-06-19,C01008,E06,6789.14,6789.14,Paid
AR005129,2025-05-23,2025-07-07,2025-09-07,C01364,E01,23392.37,23392.37,Paid
AR005130,2023-12-03,2024-01-17,2024-03-28,C01251,E03,1807.7,1807.7,Paid
AR005131,2025-10-18,2025-11-01,2025-11-26,C00725,E01,1670.1,1670.1,Paid
AR005132,2024-08-30,2024-09-29,2024-10-18,C00066,E01,15376.55,15376.55,Paid
AR005133,2026-03-16,2026-03-30,,C01287,E03,8451.46,0.0,Open
AR005134,2026-03-16,2026-04-15,2026-04-27,C01378,E05,7398.69,7398.69,Paid
AR005135,2026-04-08,2026-04-22,2026-04-24,C01213,E02,12806.65,12806.65,Paid
AR005136,2026-04-27,2026-05-27,,C00295,E05,4790.18,0.0,Open
AR005137,2023-08-03,2023-08-17,2023-10-17,C01482,E06,25797.77,25797.77,Paid
AR005138,2025-07-01,2025-07-31,,C00734,E03,4950.09,0.0,Open
AR005139,2024-07-26,2024-08-09,2024-08-18,C01091,E06,1796.97,1796.97,Paid
AR005140,2025-09-10,2025-10-25,2026-01-08,C00406,E04,7865.18,7865.18,Paid
AR005141,2024-12-22,2025-01-05,2025-01-14,C01166,E06,10120.34,10120.34,Paid
AR005142,2024-06-09,2024-07-24,2024-09-26,C01419,E06,2599.74,2599.74,Paid
AR005143,2026-06-16,2026-07-16,2026-08-31,C00618,E02,8447.15,8447.15,Paid
AR005144,2024-04-06,2024-04-20,2024-05-06,C00856,E04,1588.31,1588.31,Paid
AR005145,2025-07-04,2025-08-03,2025-09-22,C01429,E01,4521.1,4521.1,Paid
AR005146,2024-05-10,2024-06-24,2024-07-19,C00993,E05,9361.22,9361.22,Paid
AR005147,2023-03-07,2023-05-06,,C01407,E05,5734.08,0.0,Open
AR005148,2025-02-16,2025-04-02,2025-04-05,C00574,E04,5471.76,5471.76,Paid
AR005149,2025-10-08,2025-10-22,2025-11-14,C01201,E06,9054.0,9054.0,Paid
AR005150,2023-06-13,2023-07-13,,C00176,E04,4121.42,0.0,Open
AR005151,2026-04-13,2026-05-28,,C00319,E03,14208.76,0.0,Open
AR005152,2026-07-03,2026-07-17,,C00555,E06,10031.76,0.0,Open
AR005153,2026-02-13,2026-04-14,2026-07-02,C00092,E06,20186.75,20186.75,Paid
AR005154,2026-03-22,2026-04-21,2026-05-29,C00383,E06,2182.65,2182.65,Paid
AR005155,2025-10-01,2025-10-31,2025-11-04,C00819,E02,6074.63,6074.63,Paid
AR005156,2025-10-27,2025-11-10,,C00713,E05,14500.59,0.0,Open
AR005157,2025-08-19,2025-10-18,2025-11-23,C00324,E04,25447.43,25447.43,Paid
AR005158,2023-04-01,2023-05-16,2023-07-22,C00950,E05,13134.24,13134.24,Paid
AR005159,2024-12-15,2025-01-14,2025-03-04,C00283,E05,6908.76,6908.76,Paid
AR005160,2025-02-01,2025-02-15,2025-03-14,C00705,E04,13371.36,13371.36,Paid
AR005161,2024-05-08,2024-05-22,,C00201,E06,3808.27,0.0,Open
AR005162,2026-01-30,2026-03-16,2026-04-04,C00549,E02,1378.47,1378.47,Paid
AR005163,2023-06-19,2023-08-03,2023-10-05,C00861,E02,1204.71,1204.71,Paid
AR005164,2026-01-16,2026-02-15,2026-04-03,C00232,E05,16879.65,16879.65,Paid
AR005165,2025-03-14,2025-04-13,,C00098,E02,13580.55,0.0,Open
AR005166,2025-11-25,2025-12-25,2026-03-12,C00582,E06,9651.43,9651.43,Paid
AR005167,2025-01-25,2025-02-08,2025-02-27,C00689,E01,11104.05,11104.05,Paid
AR005168,2026-01-22,2026-03-08,2026-03-05,C01013,E01,5810.35,5810.35,Paid
AR005169,2025-01-04,2025-01-18,2025-03-24,C01089,E02,7726.12,7726.12,Paid
AR005170,2024-01-06,2024-02-05,2024-02-17,C01215,E02,1086.45,1086.45,Paid
AR005171,2024-05-01,2024-05-15,2024-07-11,C01471,E06,1278.57,1278.57,Paid
AR005172,2024-01-17,2024-03-17,2024-03-20,C01147,E03,5956.39,5956.39,Paid
AR005173,2025-10-06,2025-12-05,2025-11-30,C01213,E01,33515.81,33515.81,Paid
AR005174,2023-07-17,2023-09-15,2023-11-24,C00202,E01,25546.76,25546.76,Paid
AR005175,2024-03-04,2024-04-03,2024-04-24,C01144,E01,23674.83,23674.83,Paid
