GLTxnID,Date,EntityID,DepartmentID,AccountCode,Currency,AmountLocal,CustomerID,VendorID,PostingStatus
GL0009419,2024-01-03,E04,D03,5100,SGD,1672.43,,V0124,Posted
GL0009420,2022-09-14,E03,D06,6090,USD,982.83,,V0440,Posted
GL0009421,2022-07-24,E04,D09,5100,SGD,529.35,,V0314,Posted
GL0009422,2024-02-29,E02,D10,5010,GBP,1875.34,,V0115,Accrued
GL0009423,2022-07-01,E03,D05,6020,USD,159.12,,,Accrued
GL0009424,2024-01-01,E02,D08,4020,GBP,-9834.09,C01189,,Accrued
GL0009425,2025-12-30,E01,D08,7200,AUD,1774.02,,V0386,Posted
GL0009426,2023-11-13,E04,D07,6080,SGD,189.56,,V0037,Posted
GL0009427,2022-09-11,E05,D09,7200,EUR,4915.88,,V0188,Posted
GL0009428,2024-09-02,E04,D05,5010,SGD,3665.94,,,Posted
GL0009429,2024-12-08,E03,D07,6010,USD,563.57,,V0020,Posted
GL0009430,2022-04-06,E03,D02,4020,USD,-1277.34,C01314,,Posted
GL0009431,2022-06-30,E02,D09,4000,GBP,-2847.16,C00395,,Posted
GL0009432,2022-07-09,E03,D05,4010,USD,-3450.63,C00976,,Posted
GL0009433,2024-08-21,E05,D05,6090,EUR,518.9,,V0206,Posted
GL0009434,2024-10-24,E05,D04,5000,EUR,834.19,,V0025,Posted
GL0009435,2025-04-11,E05,D04,7100,EUR,-1807.98,,V0060,Posted
GL0009436,2024-12-17,E02,D06,6030,GBP,4287.1,,,Posted
GL0009437,2022-08-26,E03,D05,6100,USD,196.76,,,Accrued
GL0009438,2025-06-21,E06,D08,6080,CAD,914.7,,,Posted
GL0009439,2025-11-30,E06,D04,4020,CAD,-18978.47,C00848,,Accrued
GL0009440,2023-08-31,E03,D01,7000,USD,743.49,,V0421,Accrued
GL0009441,2026-08-02,E03,D08,6070,USD,3900.4,,,Posted
GL0009442,2025-08-30,E03,D02,7000,USD,1936.05,,,Accrued
GL0009443,2025-09-23,E04,D04,7100,SGD,-4397.75,,V0113,Posted
GL0009444,2024-05-17,E02,D09,6060,GBP,738.0,,,Posted
GL0009445,2025-11-06,E05,D07,6060,EUR,969.8,,,Posted
GL0009446,2023-01-03,E03,D07,6050,USD,5647.88,,V0498,Posted
GL0009447,2024-12-24,E06,D07,4020,CAD,-3556.21,C00414,,Accrued
GL0009448,2024-12-28,E06,D09,6020,CAD,352.49,,,Posted
GL0009449,2025-06-22,E03,D07,4010,USD,-3102.2,C00684,,Posted
GL0009450,2023-11-05,E03,D09,6100,USD,1079.84,,,Posted
GL0009451,2025-09-19,E02,D09,6030,GBP,1711.21,,,Posted
GL0009452,2022-10-25,E02,D05,7200,GBP,490.26,,,Posted
GL0009453,2024-09-20,E03,D01,6020,USD,508.94,,,Accrued
GL0009454,2022-12-21,E06,D09,4000,CAD,-3538.23,C00293,,Accrued
GL0009455,2024-01-13,E02,D07,6050,GBP,1190.66,,V0082,Posted
GL0009456,2024-04-22,E06,D07,6030,CAD,490.24,,V0138,Posted
GL0009457,2024-02-14,E03,D08,6000,USD,2958.5,,V0380,Posted
GL0009458,2023-10-13,E03,D02,6040,USD,3379.03,,,Posted
GL0009459,2022-01-22,E03,D09,6070,USD,2415.65,,,Posted
GL0009460,2024-07-10,E04,D02,7000,SGD,410.83,,,Posted
GL0009461,2024-03-14,E01,D06,6020,AUD,6166.21,,V0180,Posted
GL0009462,2024-05-15,E02,D09,6010,GBP,652.02,,,Posted
GL0009463,2022-10-24,E04,D08,5010,SGD,4102.15,,V0492,Posted
GL0009464,2024-10-30,E02,D09,6010,GBP,292.58,,,Accrued
GL0009465,2022-06-14,E03,D05,6060,USD,1032.4,,V0224,Accrued
GL0009466,2026-01-10,E05,D04,5010,EUR,1205.52,,V0266,Accrued
GL0009467,2025-06-19,E01,D04,6090,AUD,2784.74,,V0018,Posted
GL0009468,2025-05-05,E04,D02,6070,SGD,716.81,,,Posted
GL0009469,2023-04-22,E01,D03,6050,AUD,888.86,,V0253,Posted
GL0009470,2023-03-06,E01,D09,6100,AUD,683.24,,,Posted
GL0009471,2024-01-19,E01,D02,5100,AUD,7120.36,,V0041,Posted
GL0009472,2024-02-02,E06,D07,4000,CAD,-1329.36,C00253,,Posted
GL0009473,2026-08-29,E05,D05,6020,EUR,339.86,,,Posted
GL0009474,2026-04-26,E06,D09,6080,CAD,7527.48,,V0108,Accrued
GL0009475,2026-06-11,E02,D09,5010,GBP,397.76,,,Posted
GL0009476,2024-06-13,E04,D05,4020,SGD,-1786.67,C00029,,Accrued
GL0009477,2025-06-06,E03,D10,6030,USD,1336.33,,,Accrued
GL0009478,2023-10-20,E01,D06,4010,AUD,-10778.2,C01341,,Posted
GL0009479,2025-06-17,E01,D01,5010,AUD,819.59,,V0329,Posted
GL0009480,2022-03-27,E04,D08,6010,SGD,1429.05,,V0122,Posted
GL0009481,2026-07-10,E03,D04,6090,USD,102.28,,,Posted
GL0009482,2024-11-16,E06,D01,4020,CAD,-8716.84,C00470,,Accrued
GL0009483,2025-01-16,E06,D03,6050,CAD,1653.78,,,Posted
GL0009484,2025-10-05,E03,D10,5010,USD,1588.83,,V0284,Posted
GL0009485,2025-04-09,E02,D09,6110,GBP,8807.02,,,Posted
GL0009486,2023-11-29,E04,D09,6010,SGD,3383.51,,,Posted
GL0009487,2024-09-15,E02,D07,6070,GBP,1837.66,,,Posted
GL0009488,2025-03-17,E01,D06,6020,AUD,644.85,,V0033,Posted
GL0009489,2023-04-03,E03,D10,6030,USD,3428.33,,,Accrued
GL0009490,2026-07-31,E05,D05,7000,EUR,744.94,,V0029,Posted
GL0009491,2026-06-04,E05,D10,4020,EUR,-4707.71,C00012,,Posted
GL0009492,2022-12-29,E05,D04,6050,EUR,1649.1,,V0398,Posted
GL0009493,2022-03-06,E03,D09,6030,USD,2504.66,,,Posted
GL0009494,2022-03-18,E01,D05,6100,AUD,1347.1,,V0405,Accrued
GL0009495,2023-03-05,E03,D01,6070,USD,1015.17,,,Accrued
GL0009496,2023-07-14,E03,D08,6060,USD,1207.22,,,Posted
GL0009497,2022-03-14,E06,D07,6000,CAD,1489.94,,V0374,Posted
GL0009498,2023-09-25,E04,D08,6000,SGD,279.09,,V0274,Posted
GL0009499,2023-03-21,E03,D05,4010,USD,-3108.09,,,Posted
GL0009500,2023-02-14,E01,D07,6050,AUD,680.2,,,Accrued
GL0009501,2025-02-06,E02,D05,5010,GBP,3317.07,,V0212,Posted
GL0009502,2025-03-25,E02,D08,7200,GBP,1927.05,,V0252,Posted
GL0009503,2024-12-29,E01,D02,5100,AUD,3347.47,,,Posted
GL0009504,2025-09-30,E06,D04,6050,CAD,2923.22,,V0129,Posted
GL0009505,2022-09-10,E02,D02,6060,GBP,1722.56,,V0373,Posted
GL0009506,2025-11-06,E04,D02,4020,SGD,-11012.23,C01378,,Posted
GL0009507,2025-10-29,E04,D01,7100,SGD,-461.19,,V0328,Posted
GL0009508,2023-10-28,E05,D07,7000,EUR,1405.2,,V0189,Accrued
GL0009509,2024-04-16,E03,D10,6010,USD,2415.63,,,Posted
GL0009510,2026-05-09,E05,D07,6000,EUR,1184.31,,V0071,Posted
GL0009511,2026-01-20,E01,D07,5100,AUD,1391.66,,V0148,Accrued
GL0009512,2025-06-29,E01,D09,5010,AUD,3518.87,,,Accrued
GL0009513,2026-06-21,E01,D10,6070,AUD,2350.63,,V0467,Posted
GL0009514,2025-05-22,E05,D06,6030,EUR,1838.36,,,Accrued
GL0009515,2025-01-06,E06,D02,6070,CAD,1817.6,,,Posted
GL0009516,2024-09-10,E06,D02,6040,CAD,246.03,,,Posted
GL0009517,2025-11-08,E05,D10,6090,EUR,3670.26,,,Accrued
GL0009518,2026-06-27,E03,D04,4010,USD,-11452.99,C00312,,Posted
GL0009519,2026-06-19,E04,D08,6100,SGD,1236.21,,,Accrued
GL0009520,2022-01-02,E04,D06,7200,SGD,1085.97,,V0153,Posted
GL0009521,2025-11-04,E02,D07,6040,GBP,6875.74,,V0015,Posted
GL0009522,2025-08-22,E06,D05,6010,CAD,1260.02,,V0485,Accrued
GL0009523,2023-01-06,E05,D03,6110,EUR,1064.63,,,Posted
GL0009524,2025-11-03,E04,D04,6060,SGD,3592.31,,V0197,Posted
GL0009525,2025-05-24,E02,D10,4020,GBP,-2170.13,,,Accrued
GL0009526,2025-03-25,E01,D04,7200,AUD,4191.71,,,Posted
GL0009527,2022-01-21,E03,D10,4020,USD,-2054.57,,,Accrued
GL0009528,2024-05-06,E06,D07,6030,CAD,1074.34,,,Posted
GL0009529,2025-05-18,E05,D03,6070,EUR,799.41,,V0425,Posted
GL0009530,2022-02-25,E01,D01,5010,AUD,1337.8,,V0078,Posted
GL0009531,2025-08-09,E05,D09,6100,EUR,1242.76,,,Accrued
GL0009532,2024-03-27,E02,D04,5100,GBP,2349.58,,,Accrued
GL0009533,2025-01-09,E04,D05,6020,SGD,3341.41,,V0048,Posted
GL0009534,2024-09-24,E02,D03,5100,GBP,987.1,,,Accrued
GL0009535,2026-01-07,E02,D08,6050,GBP,1566.44,,V0248,Posted
GL0009536,2022-08-16,E06,D03,6050,CAD,455.93,,V0362,Accrued
GL0009537,2025-05-08,E05,D10,5000,EUR,2157.88,,V0215,Posted
GL0009538,2026-08-28,E01,D01,6050,AUD,2112.17,,,Posted
GL0009539,2025-07-31,E02,D09,6070,GBP,1107.08,,,Accrued
GL0009540,2024-09-14,E06,D05,6110,CAD,1846.06,,V0410,Accrued
GL0009541,2024-02-27,E05,D09,6030,EUR,1531.88,,,Accrued
GL0009542,2022-03-02,E05,D01,6060,EUR,235.11,,V0281,Posted
GL0009543,2022-04-09,E04,D05,7100,SGD,23577.51,,V0161,Accrued
GL0009544,2024-09-07,E06,D04,6060,CAD,2050.49,,V0346,Accrued
GL0009545,2022-06-20,E05,D02,6050,EUR,1870.06,,,Posted
GL0009546,2023-09-02,E03,D01,6100,USD,1144.92,,,Accrued
GL0009547,2023-07-15,E01,D04,5100,AUD,2973.38,,V0494,Posted
GL0009548,2022-07-14,E01,D04,7200,AUD,1851.91,,,Posted
GL0009549,2024-02-06,E01,D05,6090,AUD,586.15,,,Posted
GL0009550,2025-07-17,E05,D07,6090,EUR,742.25,,V0079,Posted
GL0009551,2024-05-20,E04,D08,6030,SGD,7357.13,,,Accrued
GL0009552,2026-01-09,E02,D10,5000,GBP,3115.19,,V0321,Posted
GL0009553,2022-04-23,E01,D08,6020,AUD,149.9,,V0076,Posted
GL0009554,2024-11-05,E02,D06,4020,GBP,-1895.45,C00923,,Posted
GL0009555,2024-06-07,E04,D10,6040,SGD,711.74,,V0277,Accrued
GL0009556,2026-03-18,E05,D06,4020,EUR,-1498.18,C01169,,Posted
GL0009557,2025-03-13,E06,D10,6030,CAD,4697.52,,V0296,Posted
GL0009558,2023-09-17,E01,D02,6000,AUD,1412.01,,V0201,Posted
GL0009559,2023-10-04,E01,D05,7000,AUD,1383.45,,,Posted
GL0009560,2023-05-14,E03,D04,6040,USD,2302.71,,,Posted
GL0009561,2026-01-15,E01,D03,7200,AUD,476.46,,V0044,Posted
GL0009562,2022-12-07,E01,D07,5100,AUD,1422.81,,,Posted
GL0009563,2025-11-24,E03,D03,6080,USD,1093.77,,V0085,Posted
GL0009564,2022-08-24,E04,D05,6010,SGD,2204.66,,V0310,Posted
GL0009565,2025-04-15,E03,D06,7000,USD,7889.04,,,Accrued
GL0009566,2025-06-20,E02,D08,6050,GBP,199.04,,,Accrued
GL0009567,2025-10-17,E05,D04,7200,EUR,929.13,,V0477,Accrued
GL0009568,2026-08-26,E02,D04,6060,GBP,1871.86,,V0247,Posted
GL0009569,2025-12-15,E06,D04,6040,CAD,1811.16,,V0483,Accrued
GL0009570,2024-02-07,E03,D09,6020,USD,1175.52,,V0022,Posted
GL0009571,2026-08-08,E01,D07,6060,AUD,447.52,,,Posted
GL0009572,2023-01-17,E05,D03,6050,EUR,4498.25,,,Posted
GL0009573,2022-03-07,E05,D02,6010,EUR,4846.82,,V0351,Accrued
GL0009574,2022-03-14,E03,D01,6000,USD,2257.9,,,Posted
GL0009575,2022-01-19,E06,D07,6060,CAD,6885.73,,V0337,Posted
GL0009576,2026-07-14,E06,D02,6050,CAD,845.65,,V0114,Posted
GL0009577,2023-07-01,E01,D04,7100,AUD,454.53,,V0072,Posted
GL0009578,2022-02-03,E03,D10,4000,USD,-8894.79,C00885,,Posted
GL0009579,2024-03-17,E02,D07,6090,GBP,698.0,,,Posted
GL0009580,2025-02-13,E06,D05,5010,CAD,1207.84,,V0284,Accrued
GL0009581,2023-07-15,E06,D06,6110,CAD,497.03,,V0373,Accrued
GL0009582,2022-09-28,E05,D06,4010,EUR,-5066.7,C01087,,Posted
GL0009583,2023-11-05,E01,D09,6070,AUD,673.58,,,Posted
GL0009584,2023-11-09,E02,D07,6080,GBP,3873.17,,,Posted
GL0009585,2022-06-20,E06,D04,6080,CAD,158.48,,V0170,Posted
GL0009586,2022-11-28,E01,D07,6010,AUD,1268.17,,,Posted
GL0009587,2025-01-27,E02,D01,7100,GBP,-416.56,,,Posted
GL0009588,2024-07-09,E01,D05,7100,AUD,585.43,,V0208,Posted
GL0009589,2025-01-19,E03,D10,6040,USD,826.26,,,Posted
GL0009590,2025-01-03,E03,D07,4020,USD,-518.33,C00844,,Posted
GL0009591,2024-07-25,E05,D07,5010,EUR,3529.08,,V0450,Posted
GL0009592,2022-09-01,E03,D10,4000,USD,-1359.71,C01111,,Posted
GL0009593,2024-09-05,E01,D10,6080,AUD,201.65,,V0036,Posted
GL0009594,2025-09-14,E04,D09,6020,SGD,620.27,,,Posted
GL0009595,2026-02-17,E02,D01,6000,GBP,3076.9,,V0470,Accrued
GL0009596,2022-01-01,E04,D05,6040,SGD,937.99,,,Accrued
GL0009597,2025-10-12,E06,D09,6100,CAD,2248.86,,,Posted
GL0009598,2024-02-24,E01,D05,6100,AUD,1466.1,,V0479,Accrued
GL0009599,2025-01-26,E02,D03,5100,GBP,3185.19,,V0167,Posted
GL0009600,2023-08-21,E01,D01,6080,AUD,1061.11,,V0198,Posted
GL0009601,2024-10-01,E04,D05,4000,SGD,-11051.47,C01437,,Accrued
GL0009602,2022-07-25,E05,D02,5010,EUR,965.89,,,Posted
GL0009603,2023-06-20,E01,D03,7000,AUD,743.41,,V0332,Posted
GL0009604,2022-05-03,E04,D01,7000,SGD,1150.18,,V0481,Accrued
GL0009605,2026-06-06,E01,D07,6050,AUD,1535.32,,V0105,Accrued
GL0009606,2024-12-21,E03,D01,6070,USD,342.19,,,Posted
GL0009607,2024-07-19,E06,D10,5000,CAD,1449.84,,,Posted
GL0009608,2025-10-11,E06,D05,6030,CAD,292.09,,V0186,Posted
GL0009609,2026-08-17,E02,D03,6110,GBP,1198.88,,V0157,Posted
GL0009610,2026-07-17,E01,D02,6110,AUD,1581.94,,V0091,Posted
GL0009611,2022-01-18,E01,D09,6080,AUD,1247.96,,,Posted
GL0009612,2026-03-22,E02,D09,6070,GBP,479.49,,V0429,Accrued
GL0009613,2024-08-25,E01,D03,6030,AUD,1307.58,,,Posted
GL0009614,2025-04-12,E01,D07,6090,AUD,860.84,,,Posted
GL0009615,2024-06-05,E01,D06,5100,AUD,4911.64,,,Accrued
GL0009616,2022-12-20,E05,D01,6010,EUR,1715.98,,,Accrued
GL0009617,2026-08-16,E05,D03,4000,EUR,-680.74,C00190,,Accrued
GL0009618,2025-07-15,E01,D05,6010,AUD,190.79,,V0193,Posted
GL0009619,2025-12-11,E06,D07,6060,CAD,2583.03,,V0053,Posted
GL0009620,2024-05-09,E05,D03,5010,EUR,6682.17,,V0287,Posted
GL0009621,2025-05-03,E03,D10,6070,USD,4818.12,,,Posted
GL0009622,2022-02-01,E06,D05,4000,CAD,-1566.86,C00505,,Posted
GL0009623,2025-09-26,E04,D01,6110,SGD,161.51,,,Posted
GL0009624,2024-01-22,E05,D01,6110,EUR,2529.84,,,Posted
GL0009625,2024-07-26,E03,D01,6070,USD,716.38,,V0276,Accrued
GL0009626,2025-06-09,E04,D08,6010,SGD,3598.73,,V0141,Posted
GL0009627,2023-09-07,E01,D08,6010,AUD,503.6,,,Posted
GL0009628,2026-02-16,E06,D05,4000,CAD,-1312.86,C00423,,Posted
GL0009629,2023-01-11,E01,D06,6000,AUD,689.6,,V0397,Posted
GL0009630,2024-11-14,E01,D04,6100,AUD,2270.93,,V0346,Accrued
GL0009631,2025-06-24,E04,D03,6000,SGD,338.01,,V0304,Posted
GL0009632,2025-06-20,E01,D09,6030,AUD,789.73,,,Posted
GL0009633,2026-01-16,E04,D05,7000,SGD,432.4,,,Posted
GL0009634,2025-07-19,E01,D06,6080,AUD,3126.8,,,Posted
GL0009635,2022-12-08,E04,D05,5010,SGD,3363.98,,V0013,Posted
GL0009636,2026-08-09,E04,D04,6030,SGD,2393.97,,V0002,Posted
GL0009637,2025-06-23,E02,D02,6090,GBP,274.1,,V0027,Accrued
GL0009638,2024-04-20,E05,D04,6070,EUR,208.26,,,Posted
GL0009639,2024-06-26,E05,D05,6070,EUR,509.58,,V0419,Accrued
GL0009640,2025-01-29,E05,D04,6010,EUR,275.5,,,Accrued
GL0009641,2024-03-01,E06,D09,5010,CAD,2370.76,,,Accrued
GL0009642,2022-10-31,E04,D03,6070,SGD,1624.46,,,Posted
GL0009643,2024-07-16,E05,D09,6040,EUR,4779.05,,,Posted
GL0009644,2025-02-23,E04,D01,7100,SGD,2232.91,,,Posted
GL0009645,2024-03-08,E06,D08,6050,CAD,852.79,,V0212,Posted
GL0009646,2025-01-19,E01,D06,5100,AUD,9538.9,,,Accrued
GL0009647,2024-11-03,E03,D09,7200,USD,229.53,,V0027,Accrued
GL0009648,2022-02-23,E06,D07,6050,CAD,1309.53,,,Accrued
GL0009649,2025-08-01,E03,D08,5000,USD,1132.72,,V0320,Accrued
GL0009650,2022-07-20,E05,D07,6030,EUR,298.33,,,Posted
GL0009651,2026-03-10,E02,D09,6010,GBP,1962.23,,V0035,Posted
GL0009652,2024-02-09,E04,D01,4010,SGD,-2581.34,C00105,,Accrued
GL0009653,2024-04-08,E05,D08,6050,EUR,1553.18,,V0407,Posted
GL0009654,2023-08-31,E02,D07,5000,GBP,1529.27,,,Accrued
GL0009655,2024-06-28,E03,D05,6010,USD,1325.68,,V0030,Posted
GL0009656,2026-05-22,E02,D08,6000,GBP,2517.34,,V0275,Posted
GL0009657,2024-12-28,E01,D04,6050,AUD,865.8,,V0122,Posted
GL0009658,2025-09-18,E04,D07,4000,SGD,-26675.21,C00839,,Posted
GL0009659,2025-10-09,E06,D06,6080,CAD,732.22,,,Accrued
GL0009660,2022-03-21,E06,D06,7100,CAD,-663.36,,V0076,Posted
GL0009661,2025-02-06,E01,D06,6080,AUD,264.61,,V0173,Posted
GL0009662,2024-12-17,E03,D07,6000,USD,596.42,,,Accrued
GL0009663,2025-10-13,E03,D10,6060,USD,1445.17,,V0412,Posted
GL0009664,2023-02-24,E01,D06,7000,AUD,325.19,,,Posted
GL0009665,2025-12-14,E05,D10,6030,EUR,816.4,,V0261,Posted
GL0009666,2022-12-28,E03,D02,6040,USD,1058.77,,V0113,Posted
GL0009667,2023-12-04,E06,D10,5010,CAD,6663.83,,,Posted
GL0009668,2025-08-04,E05,D07,7200,EUR,492.99,,,Accrued
GL0009669,2022-07-12,E04,D04,6020,SGD,4156.8,,,Posted
GL0009670,2022-04-23,E05,D01,7000,EUR,6369.99,,,Posted
GL0009671,2024-09-03,E05,D03,6040,EUR,3212.59,,V0100,Posted
GL0009672,2022-07-07,E05,D08,5100,EUR,6111.27,,V0247,Posted
GL0009673,2024-01-06,E06,D06,6080,CAD,315.98,,,Posted
GL0009674,2026-06-07,E03,D03,7000,USD,1414.09,,V0367,Posted
GL0009675,2025-06-25,E03,D10,6030,USD,3939.35,,,Posted
GL0009676,2026-05-18,E03,D01,6050,USD,668.52,,V0182,Accrued
GL0009677,2023-12-05,E06,D03,5100,CAD,483.31,,,Accrued
GL0009678,2026-02-21,E05,D05,5100,EUR,6717.72,,V0348,Posted
GL0009679,2026-03-28,E05,D04,7000,EUR,1548.77,,V0437,Accrued
GL0009680,2025-07-20,E06,D02,6030,CAD,751.98,,,Posted
GL0009681,2025-02-09,E04,D08,4010,SGD,-1653.25,C00126,,Posted
GL0009682,2022-08-24,E06,D01,6020,CAD,2012.03,,V0125,Posted
GL0009683,2022-10-18,E01,D03,6040,AUD,2065.45,,,Posted
GL0009684,2023-12-27,E06,D07,7100,CAD,-1447.1,,,Posted
GL0009685,2026-01-12,E06,D06,6110,CAD,1562.28,,V0169,Accrued
GL0009686,2026-01-13,E03,D09,4000,USD,-6496.98,C01475,,Posted
GL0009687,2022-12-01,E05,D10,6060,EUR,1727.62,,V0378,Accrued
GL0009688,2022-02-08,E02,D02,6020,GBP,183.56,,V0239,Accrued
GL0009689,2023-01-27,E05,D08,6030,EUR,923.15,,V0272,Posted
GL0009690,2023-05-20,E01,D02,6040,AUD,941.71,,V0472,Posted
GL0009691,2025-05-01,E01,D04,6100,AUD,243.33,,V0322,Posted
GL0009692,2023-08-06,E05,D10,6060,EUR,3089.32,,V0090,Posted
GL0009693,2022-06-18,E01,D07,7200,AUD,2691.61,,V0177,Posted
GL0009694,2023-03-27,E02,D07,4000,GBP,-1472.64,C00311,,Posted
GL0009695,2026-06-09,E04,D10,5010,SGD,7526.38,,V0163,Accrued
GL0009696,2026-07-28,E01,D03,6100,AUD,1335.69,,V0497,Posted
GL0009697,2026-05-07,E04,D04,5010,SGD,2564.66,,,Posted
GL0009698,2023-11-12,E06,D06,4000,CAD,-3727.93,,,Posted
GL0009699,2023-09-23,E04,D03,5010,SGD,1392.89,,,Accrued
GL0009700,2023-04-02,E03,D08,6020,USD,1827.01,,V0438,Accrued
GL0009701,2026-01-30,E06,D01,6070,CAD,1181.72,,V0312,Accrued
GL0009702,2026-04-19,E04,D01,6100,SGD,491.76,,,Posted
GL0009703,2022-07-31,E03,D08,7000,USD,307.0,,V0092,Posted
GL0009704,2026-04-16,E01,D04,6040,AUD,2397.98,,V0490,Accrued
GL0009705,2025-06-12,E06,D01,6000,CAD,743.3,,V0454,Accrued
GL0009706,2023-08-04,E03,D02,6050,USD,4569.08,,,Posted
GL0009707,2022-10-31,E05,D09,7200,EUR,1337.72,,V0169,Posted
GL0009708,2025-12-11,E06,D05,5000,CAD,6572.21,,,Accrued
GL0009709,2024-05-12,E05,D06,5100,EUR,856.19,,,Posted
GL0009710,2026-03-24,E03,D06,7200,USD,939.25,,,Posted
GL0009711,2024-04-13,E01,D09,6060,AUD,506.23,,V0229,Accrued
GL0009712,2026-01-17,E01,D08,7000,AUD,616.18,,V0444,Posted
GL0009713,2026-03-24,E05,D08,6110,EUR,2067.7,,V0247,Posted
GL0009714,2023-08-09,E02,D08,5010,GBP,4174.75,,,Posted
GL0009715,2024-12-06,E04,D04,6110,SGD,277.45,,,Posted
GL0009716,2026-06-04,E02,D08,6110,GBP,677.87,,,Accrued
GL0009717,2023-01-19,E05,D02,6060,EUR,363.48,,,Posted
GL0009718,2022-09-14,E03,D06,6090,USD,888.56,,V0415,Accrued
GL0009719,2024-03-05,E04,D05,6020,SGD,1723.87,,V0256,Posted
GL0009720,2022-11-30,E02,D03,6060,GBP,1212.99,,V0406,Posted
GL0009721,2025-03-23,E05,D10,5100,EUR,1077.25,,V0468,Posted
GL0009722,2026-07-30,E02,D04,6050,GBP,770.29,,V0112,Posted
GL0009723,2024-03-16,E02,D02,6080,GBP,1184.08,,V0097,Accrued
GL0009724,2022-02-23,E01,D02,6010,AUD,530.86,,,Posted
GL0009725,2022-12-13,E04,D04,6100,SGD,10426.96,,V0301,Posted
GL0009726,2025-03-30,E04,D09,7100,SGD,-1833.23,,,Posted
GL0009727,2022-07-24,E01,D01,6030,AUD,505.8,,V0162,Posted
GL0009728,2023-11-22,E04,D06,5010,SGD,1307.33,,,Posted
GL0009729,2023-01-12,E06,D07,4010,CAD,-4579.97,C01315,,Posted
GL0009730,2025-07-31,E05,D04,6110,EUR,1074.68,,,Posted
GL0009731,2026-05-04,E06,D02,6050,CAD,1975.49,,V0154,Posted
GL0009732,2024-12-04,E03,D07,4010,USD,-4315.7,,,Accrued
GL0009733,2024-10-15,E05,D01,6000,EUR,731.35,,V0197,Accrued
GL0009734,2023-04-20,E03,D07,7000,USD,1253.63,,,Posted
GL0009735,2024-07-15,E04,D10,4020,SGD,-4295.9,C00146,,Posted
GL0009736,2022-07-28,E04,D09,6060,SGD,3261.06,,,Posted
GL0009737,2023-04-16,E03,D10,6000,USD,3108.18,,,Posted
GL0009738,2026-05-22,E03,D03,5100,USD,394.43,,,Posted
GL0009739,2022-07-13,E04,D03,4000,SGD,-6484.61,C00148,,Posted
GL0009740,2024-08-20,E04,D06,6070,SGD,606.4,,,Accrued
GL0009741,2024-04-09,E01,D09,5100,AUD,3052.09,,V0118,Posted
GL0009742,2024-03-03,E04,D04,5000,SGD,1120.73,,V0369,Posted
GL0009743,2024-10-03,E04,D01,6040,SGD,477.1,,,Posted
GL0009744,2025-12-14,E06,D08,4000,CAD,-1814.32,,,Accrued
GL0009745,2025-03-26,E03,D01,7000,USD,1938.68,,,Posted
GL0009746,2025-08-08,E06,D06,4000,CAD,-3701.85,C00480,,Posted
GL0009747,2023-06-03,E01,D03,6060,AUD,931.3,,V0084,Posted
GL0009748,2023-03-18,E03,D10,6050,USD,1224.31,,V0205,Posted
GL0009749,2022-04-30,E01,D07,6040,AUD,1869.61,,,Posted
GL0009750,2022-05-19,E03,D06,6070,USD,2431.17,,V0320,Posted
GL0009751,2025-05-09,E01,D07,6090,AUD,5071.82,,V0048,Posted
GL0009752,2022-05-22,E02,D10,6000,GBP,2054.69,,V0112,Posted
GL0009753,2022-06-25,E01,D07,6050,AUD,442.16,,V0047,Posted
GL0009754,2026-01-30,E06,D10,6070,CAD,1950.29,,V0211,Posted
GL0009755,2024-12-07,E02,D09,5100,GBP,1976.62,,,Accrued
GL0009756,2023-05-15,E05,D04,4010,EUR,-1323.75,C01216,,Posted
GL0009757,2026-08-11,E02,D05,7000,GBP,136.29,,,Posted
GL0009758,2022-12-26,E03,D01,5100,USD,2100.76,,,Posted
GL0009759,2022-03-04,E03,D01,5000,USD,7784.7,,V0376,Posted
GL0009760,2025-12-21,E04,D04,6050,SGD,2530.68,,,Accrued
GL0009761,2025-12-10,E04,D09,6000,SGD,1091.36,,,Posted
GL0009762,2022-10-11,E06,D03,6020,CAD,152.51,,,Posted
GL0009763,2024-12-31,E05,D07,7100,EUR,1153.92,,V0195,Accrued
GL0009764,2023-04-21,E03,D07,4000,USD,-5234.17,C00176,,Posted
GL0009765,2023-10-14,E04,D03,4020,SGD,-3920.8,,,Posted
GL0009766,2024-06-23,E03,D05,6070,USD,1376.11,,,Posted
GL0009767,2024-10-20,E05,D06,6000,EUR,1398.53,,V0273,Posted
GL0009768,2026-05-21,E06,D10,6000,CAD,3088.74,,V0003,Posted
GL0009769,2023-06-15,E04,D09,5100,SGD,1660.89,,V0483,Posted
GL0009770,2023-10-16,E04,D02,6060,SGD,282.55,,V0213,Posted
GL0009771,2025-09-07,E06,D10,6110,CAD,3125.49,,,Accrued
GL0009772,2024-01-24,E03,D08,6010,USD,1505.83,,,Posted
GL0009773,2026-07-18,E03,D03,5010,USD,2869.74,,V0217,Accrued
GL0009774,2026-03-03,E02,D05,6050,GBP,1350.87,,V0449,Posted
GL0009775,2025-07-03,E06,D04,4010,CAD,-2961.82,C00409,,Posted
GL0009776,2024-05-19,E06,D07,6050,CAD,2261.65,,,Posted
GL0009777,2025-05-17,E03,D07,6060,USD,514.59,,V0386,Posted
GL0009778,2026-03-18,E03,D09,6010,USD,1481.23,,V0372,Posted
