Date,Currency,AUDPerUnit
2023-07-07,USD,1.5206
2023-07-07,GBP,1.8783
2023-07-07,EUR,1.632
2023-07-07,SGD,1.1323
2023-07-07,CAD,1.0945
2023-07-08,AUD,0.9858
2023-07-08,USD,1.4983
2023-07-08,GBP,1.955
2023-07-08,EUR,1.6082
2023-07-08,SGD,1.1422
2023-07-08,CAD,1.1239
2023-07-09,AUD,1.0076
2023-07-09,USD,1.5138
2023-07-09,GBP,1.9223
2023-07-09,EUR,1.63
2023-07-09,SGD,1.1518
2023-07-09,CAD,1.1072
2023-07-10,AUD,0.9899
2023-07-10,USD,1.5205
2023-07-10,GBP,1.9415
2023-07-10,EUR,1.6624
2023-07-10,SGD,1.1346
2023-07-10,CAD,1.0938
2023-07-11,AUD,0.9887
2023-07-11,USD,1.4996
2023-07-11,GBP,1.9391
2023-07-11,EUR,1.6331
2023-07-11,SGD,1.1811
2023-07-11,CAD,1.1428
2023-07-12,AUD,0.9991
2023-07-12,USD,1.5082
2023-07-12,GBP,1.9169
2023-07-12,EUR,1.7057
2023-07-12,SGD,1.116
2023-07-12,CAD,1.0978
2023-07-13,AUD,0.9889
2023-07-13,USD,1.497
2023-07-13,GBP,1.8429
2023-07-13,EUR,1.6467
2023-07-13,SGD,1.1182
2023-07-13,CAD,1.1079
2023-07-14,AUD,0.9851
2023-07-14,USD,1.5145
2023-07-14,GBP,1.9277
2023-07-14,EUR,1.5947
2023-07-14,SGD,1.1396
2023-07-14,CAD,1.1165
2023-07-15,AUD,0.9899
2023-07-15,USD,1.4976
2023-07-15,GBP,1.9959
2023-07-15,EUR,1.6625
2023-07-15,SGD,1.1547
2023-07-15,CAD,1.1105
2023-07-16,AUD,0.9996
2023-07-16,USD,1.5541
2023-07-16,GBP,1.9001
2023-07-16,EUR,1.6275
2023-07-16,SGD,1.1631
2023-07-16,CAD,1.0875
2023-07-17,AUD,1.0205
2023-07-17,USD,1.5091
2023-07-17,GBP,1.878
2023-07-17,EUR,1.6757
2023-07-17,SGD,1.1413
2023-07-17,CAD,1.0942
2023-07-18,AUD,1.0087
2023-07-18,USD,1.4821
2023-07-18,GBP,1.9149
2023-07-18,EUR,1.6343
2023-07-18,SGD,1.1004
2023-07-18,CAD,1.1327
2023-07-19,AUD,0.996
2023-07-19,USD,1.5229
2023-07-19,GBP,1.8633
2023-07-19,EUR,1.6365
2023-07-19,SGD,1.1348
2023-07-19,CAD,1.0896
2023-07-20,AUD,0.9928
2023-07-20,USD,1.5469
2023-07-20,GBP,1.927
2023-07-20,EUR,1.6783
2023-07-20,SGD,1.1566
2023-07-20,CAD,1.1273
2023-07-21,AUD,1.0064
2023-07-21,USD,1.4672
2023-07-21,GBP,1.8874
2023-07-21,EUR,1.6409
2023-07-21,SGD,1.133
2023-07-21,CAD,1.071
2023-07-22,AUD,0.992
2023-07-22,USD,1.5106
2023-07-22,GBP,1.9496
2023-07-22,EUR,1.6548
2023-07-22,SGD,1.1335
2023-07-22,CAD,1.0856
2023-07-23,AUD,0.9881
2023-07-23,USD,1.5157
2023-07-23,GBP,1.9182
2023-07-23,EUR,1.6766
2023-07-23,SGD,1.1479
2023-07-23,CAD,1.1002
2023-07-24,AUD,1.0056
2023-07-24,USD,1.5143
2023-07-24,GBP,1.9474
2023-07-24,EUR,1.6832
2023-07-24,SGD,1.1295
2023-07-24,CAD,1.101
2023-07-25,AUD,0.9887
2023-07-25,USD,1.4968
2023-07-25,GBP,1.8845
2023-07-25,EUR,1.61
2023-07-25,SGD,1.1395
2023-07-25,CAD,1.0942
2023-07-26,AUD,1.0029
2023-07-26,USD,1.5205
2023-07-26,GBP,1.888
2023-07-26,EUR,1.6412
2023-07-26,SGD,1.1254
2023-07-26,CAD,1.0935
2023-07-27,AUD,0.9908
2023-07-27,USD,1.475
2023-07-27,GBP,1.9205
2023-07-27,EUR,1.6671
2023-07-27,SGD,1.1261
2023-07-27,CAD,1.1113
2023-07-28,AUD,0.9879
2023-07-28,USD,1.4955
2023-07-28,GBP,1.9583
2023-07-28,EUR,1.6452
2023-07-28,SGD,1.1306
2023-07-28,CAD,1.0604
2023-07-29,AUD,1.0066
2023-07-29,USD,1.4899
2023-07-29,GBP,1.8715
2023-07-29,EUR,1.6298
2023-07-29,SGD,1.1355
2023-07-29,CAD,1.0913
2023-07-30,AUD,0.9987
2023-07-30,USD,1.56
2023-07-30,GBP,1.9809
2023-07-30,EUR,1.667
2023-07-30,SGD,1.1232
2023-07-30,CAD,1.0836
2023-07-31,AUD,0.9762
2023-07-31,USD,1.4816
2023-07-31,GBP,1.9437
2023-07-31,EUR,1.655
2023-07-31,SGD,1.1443
2023-07-31,CAD,1.1151
2023-08-01,AUD,1.0193
2023-08-01,USD,1.5263
2023-08-01,GBP,1.9544
2023-08-01,EUR,1.642
2023-08-01,SGD,1.1295
2023-08-01,CAD,1.1027
2023-08-02,AUD,1.0081
2023-08-02,USD,1.5418
2023-08-02,GBP,1.9173
2023-08-02,EUR,1.6566
2023-08-02,SGD,1.1435
2023-08-02,CAD,1.1162
2023-08-03,AUD,0.9942
2023-08-03,USD,1.5296
2023-08-03,GBP,1.9476
2023-08-03,EUR,1.639
2023-08-03,SGD,1.1254
2023-08-03,CAD,1.1137
2023-08-04,AUD,0.9843
2023-08-04,USD,1.5041
2023-08-04,GBP,1.8661
2023-08-04,EUR,1.657
2023-08-04,SGD,1.1228
2023-08-04,CAD,1.1185
2023-08-05,AUD,0.9901
2023-08-05,USD,1.5078
2023-08-05,GBP,1.8868
2023-08-05,EUR,1.6679
2023-08-05,SGD,1.1123
2023-08-05,CAD,1.0973
2023-08-06,AUD,1.0191
2023-08-06,USD,1.4856
2023-08-06,GBP,1.8855
2023-08-06,EUR,1.6217
2023-08-06,SGD,1.1557
2023-08-06,CAD,1.082
2023-08-07,AUD,1.0311
2023-08-07,USD,1.5103
2023-08-07,GBP,1.8704
2023-08-07,EUR,1.6407
2023-08-07,SGD,1.1252
2023-08-07,CAD,1.1042
2023-08-08,AUD,1.004
2023-08-08,USD,1.5154
2023-08-08,GBP,1.9212
2023-08-08,EUR,1.637
2023-08-08,SGD,1.1551
2023-08-08,CAD,1.068
2023-08-09,AUD,0.9809
2023-08-09,USD,1.474
2023-08-09,GBP,1.961
2023-08-09,EUR,1.6597
2023-08-09,SGD,1.1292
2023-08-09,CAD,1.1149
2023-08-10,AUD,1.0139
2023-08-10,USD,1.5211
2023-08-10,GBP,1.9654
2023-08-10,EUR,1.6687
2023-08-10,SGD,1.1508
2023-08-10,CAD,1.0896
2023-08-11,AUD,0.9891
2023-08-11,USD,1.4965
2023-08-11,GBP,1.9517
2023-08-11,EUR,1.6538
2023-08-11,SGD,1.151
2023-08-11,CAD,1.0711
2023-08-12,AUD,1.018
2023-08-12,USD,1.488
2023-08-12,GBP,1.9223
2023-08-12,EUR,1.6155
2023-08-12,SGD,1.1359
2023-08-12,CAD,1.0821
2023-08-13,AUD,1.0016
2023-08-13,USD,1.4971
2023-08-13,GBP,1.9143
2023-08-13,EUR,1.6649
2023-08-13,SGD,1.1568
2023-08-13,CAD,1.0972
2023-08-14,AUD,0.9703
2023-08-14,USD,1.505
2023-08-14,GBP,1.8892
2023-08-14,EUR,1.6428
2023-08-14,SGD,1.1375
2023-08-14,CAD,1.1131
2023-08-15,AUD,1.016
2023-08-15,USD,1.4975
2023-08-15,GBP,1.9193
2023-08-15,EUR,1.6624
2023-08-15,SGD,1.1451
2023-08-15,CAD,1.0815
2023-08-16,AUD,1.0043
2023-08-16,USD,1.5039
2023-08-16,GBP,1.9595
2023-08-16,EUR,1.6286
2023-08-16,SGD,1.1215
2023-08-16,CAD,1.1134
2023-08-17,AUD,1.0254
2023-08-17,USD,1.5258
2023-08-17,GBP,1.9788
2023-08-17,EUR,1.6421
2023-08-17,SGD,1.0985
2023-08-17,CAD,1.0959
2023-08-18,AUD,1.0003
2023-08-18,USD,1.5266
2023-08-18,GBP,1.9129
2023-08-18,EUR,1.5919
2023-08-18,SGD,1.1309
2023-08-18,CAD,1.0968
2023-08-19,AUD,0.9905
2023-08-19,USD,1.5123
2023-08-19,GBP,1.8474
2023-08-19,EUR,1.6562
2023-08-19,SGD,1.1441
2023-08-19,CAD,1.1001
2023-08-20,AUD,0.9904
2023-08-20,USD,1.4361
2023-08-20,GBP,1.9413
2023-08-20,EUR,1.6633
2023-08-20,SGD,1.1439
2023-08-20,CAD,1.126
2023-08-21,AUD,0.986
2023-08-21,USD,1.4788
2023-08-21,GBP,1.9233
2023-08-21,EUR,1.6634
2023-08-21,SGD,1.1394
2023-08-21,CAD,1.1028
2023-08-22,AUD,0.9845
2023-08-22,USD,1.5056
2023-08-22,GBP,1.8159
2023-08-22,EUR,1.6434
2023-08-22,SGD,1.1428
2023-08-22,CAD,1.0968
2023-08-23,AUD,1.0154
2023-08-23,USD,1.5205
2023-08-23,GBP,1.9528
2023-08-23,EUR,1.657
2023-08-23,SGD,1.1611
2023-08-23,CAD,1.0973
2023-08-24,AUD,0.9883
2023-08-24,USD,1.4843
2023-08-24,GBP,1.8833
2023-08-24,EUR,1.6371
2023-08-24,SGD,1.1486
2023-08-24,CAD,1.1073
2023-08-25,AUD,0.9807
2023-08-25,USD,1.5092
2023-08-25,GBP,1.9449
2023-08-25,EUR,1.6397
2023-08-25,SGD,1.137
2023-08-25,CAD,1.1132
2023-08-26,AUD,0.995
2023-08-26,USD,1.5085
2023-08-26,GBP,1.9413
2023-08-26,EUR,1.6456
2023-08-26,SGD,1.1394
2023-08-26,CAD,1.0669
2023-08-27,AUD,1.009
2023-08-27,USD,1.5051
2023-08-27,GBP,1.9266
2023-08-27,EUR,1.6382
2023-08-27,SGD,1.1371
2023-08-27,CAD,1.1141
2023-08-28,AUD,0.9925
2023-08-28,USD,1.5184
2023-08-28,GBP,1.9479
2023-08-28,EUR,1.6689
2023-08-28,SGD,1.1353
2023-08-28,CAD,1.0853
2023-08-29,AUD,1.0068
2023-08-29,USD,1.4926
2023-08-29,GBP,1.9021
2023-08-29,EUR,1.6744
2023-08-29,SGD,1.144
2023-08-29,CAD,1.0996
2023-08-30,AUD,1.0045
2023-08-30,USD,1.5062
2023-08-30,GBP,1.8957
2023-08-30,EUR,1.6323
2023-08-30,SGD,1.1317
2023-08-30,CAD,1.1045
2023-08-31,AUD,0.9724
2023-08-31,USD,1.5012
2023-08-31,GBP,1.8643
2023-08-31,EUR,1.6972
2023-08-31,SGD,1.1592
2023-08-31,CAD,1.0961
2023-09-01,AUD,0.9983
2023-09-01,USD,1.5275
2023-09-01,GBP,1.9091
2023-09-01,EUR,1.6048
2023-09-01,SGD,1.0969
2023-09-01,CAD,1.064
2023-09-02,AUD,1.0093
2023-09-02,USD,1.546
2023-09-02,GBP,1.9668
2023-09-02,EUR,1.6733
2023-09-02,SGD,1.1153
2023-09-02,CAD,1.0805
2023-09-03,AUD,0.9996
2023-09-03,USD,1.4928
2023-09-03,GBP,1.8628
2023-09-03,EUR,1.6373
2023-09-03,SGD,1.1232
2023-09-03,CAD,1.0702
2023-09-04,AUD,0.9985
2023-09-04,USD,1.5247
2023-09-04,GBP,1.8968
2023-09-04,EUR,1.6534
2023-09-04,SGD,1.1389
2023-09-04,CAD,1.1313
2023-09-05,AUD,1.0098
2023-09-05,USD,1.5361
2023-09-05,GBP,1.9173
2023-09-05,EUR,1.667
2023-09-05,SGD,1.1473
2023-09-05,CAD,1.0718
2023-09-06,AUD,1.0024
2023-09-06,USD,1.5085
2023-09-06,GBP,1.9158
2023-09-06,EUR,1.6525
2023-09-06,SGD,1.1248
2023-09-06,CAD,1.1292
2023-09-07,AUD,1.0156
2023-09-07,USD,1.5095
2023-09-07,GBP,1.9336
2023-09-07,EUR,1.6965
2023-09-07,SGD,1.166
2023-09-07,CAD,1.0734
2023-09-08,AUD,1.0195
2023-09-08,USD,1.5499
2023-09-08,GBP,1.8973
2023-09-08,EUR,1.6538
2023-09-08,SGD,1.149
2023-09-08,CAD,1.105
2023-09-09,AUD,0.9912
2023-09-09,USD,1.5286
2023-09-09,GBP,1.9318
2023-09-09,EUR,1.6485
2023-09-09,SGD,1.1382
2023-09-09,CAD,1.1213
2023-09-10,AUD,1.0324
2023-09-10,USD,1.5157
2023-09-10,GBP,1.9114
2023-09-10,EUR,1.6856
2023-09-10,SGD,1.116
2023-09-10,CAD,1.0906
2023-09-11,AUD,0.9836
2023-09-11,USD,1.4994
2023-09-11,GBP,1.9214
2023-09-11,EUR,1.6532
2023-09-11,SGD,1.1424
2023-09-11,CAD,1.0927
2023-09-12,AUD,1.0003
2023-09-12,USD,1.5145
2023-09-12,GBP,1.9405
2023-09-12,EUR,1.6777
2023-09-12,SGD,1.1516
2023-09-12,CAD,1.0863
2023-09-13,AUD,0.9926
2023-09-13,USD,1.5232
2023-09-13,GBP,1.8566
2023-09-13,EUR,1.6555
2023-09-13,SGD,1.1626
2023-09-13,CAD,1.1328
2023-09-14,AUD,0.9981
2023-09-14,USD,1.5052
2023-09-14,GBP,1.8775
2023-09-14,EUR,1.5996
2023-09-14,SGD,1.1462
2023-09-14,CAD,1.1019
2023-09-15,AUD,1.0082
2023-09-15,USD,1.4941
2023-09-15,GBP,1.9657
2023-09-15,EUR,1.6453
2023-09-15,SGD,1.1563
2023-09-15,CAD,1.0873
2023-09-16,AUD,0.9993
2023-09-16,USD,1.4814
2023-09-16,GBP,1.8955
2023-09-16,EUR,1.6183
2023-09-16,SGD,1.1088
2023-09-16,CAD,1.0687
2023-09-17,AUD,1.025
2023-09-17,USD,1.557
2023-09-17,GBP,1.9026
2023-09-17,EUR,1.6272
2023-09-17,SGD,1.1363
2023-09-17,CAD,1.0818
2023-09-18,AUD,1.0052
2023-09-18,USD,1.4978
2023-09-18,GBP,1.9112
2023-09-18,EUR,1.6401
2023-09-18,SGD,1.1214
2023-09-18,CAD,1.1071
2023-09-19,AUD,0.9867
2023-09-19,USD,1.4737
2023-09-19,GBP,1.9395
2023-09-19,EUR,1.6312
2023-09-19,SGD,1.1628
2023-09-19,CAD,1.0983
2023-09-20,AUD,1.003
2023-09-20,USD,1.468
2023-09-20,GBP,1.9393
2023-09-20,EUR,1.6483
2023-09-20,SGD,1.1788
2023-09-20,CAD,1.1397
2023-09-21,AUD,0.9869
2023-09-21,USD,1.4864
2023-09-21,GBP,1.9034
2023-09-21,EUR,1.625
2023-09-21,SGD,1.1295
2023-09-21,CAD,1.0944
2023-09-22,AUD,1.005
2023-09-22,USD,1.5053
2023-09-22,GBP,1.8554
2023-09-22,EUR,1.6761
2023-09-22,SGD,1.1568
2023-09-22,CAD,1.0894
2023-09-23,AUD,1.0051
2023-09-23,USD,1.4882
2023-09-23,GBP,1.92
2023-09-23,EUR,1.6195
2023-09-23,SGD,1.1446
2023-09-23,CAD,1.0875
2023-09-24,AUD,0.9999
2023-09-24,USD,1.489
2023-09-24,GBP,1.9425
2023-09-24,EUR,1.6403
2023-09-24,SGD,1.1024
2023-09-24,CAD,1.1198
2023-09-25,AUD,1.0136
2023-09-25,USD,1.5265
2023-09-25,GBP,1.9424
2023-09-25,EUR,1.638
2023-09-25,SGD,1.1308
2023-09-25,CAD,1.0869
2023-09-26,AUD,1.022
2023-09-26,USD,1.5301
2023-09-26,GBP,1.915
2023-09-26,EUR,1.6269
2023-09-26,SGD,1.1302
2023-09-26,CAD,1.1291
2023-09-27,AUD,1.003
2023-09-27,USD,1.5564
2023-09-27,GBP,1.9197
2023-09-27,EUR,1.6518
2023-09-27,SGD,1.1277
2023-09-27,CAD,1.0688
2023-09-28,AUD,0.9777
2023-09-28,USD,1.5244
2023-09-28,GBP,1.8829
2023-09-28,EUR,1.6908
2023-09-28,SGD,1.1023
2023-09-28,CAD,1.0897
2023-09-29,AUD,0.9941
2023-09-29,USD,1.531
2023-09-29,GBP,1.9606
2023-09-29,EUR,1.6274
2023-09-29,SGD,1.1382
2023-09-29,CAD,1.0992
2023-09-30,AUD,1.0059
2023-09-30,USD,1.4656
2023-09-30,GBP,1.9157
2023-09-30,EUR,1.6507
2023-09-30,SGD,1.1205
2023-09-30,CAD,1.1075
2023-10-01,AUD,1.0262
2023-10-01,USD,1.528
2023-10-01,GBP,1.9286
2023-10-01,EUR,1.6706
2023-10-01,SGD,1.0934
2023-10-01,CAD,1.1089
2023-10-02,AUD,1.0141
2023-10-02,USD,1.4749
2023-10-02,GBP,1.8695
2023-10-02,EUR,1.6052
2023-10-02,SGD,1.1728
2023-10-02,CAD,1.104
2023-10-03,AUD,0.9668
2023-10-03,USD,1.5033
2023-10-03,GBP,1.9499
2023-10-03,EUR,1.6537
2023-10-03,SGD,1.1877
2023-10-03,CAD,1.0942
2023-10-04,AUD,1.0053
2023-10-04,USD,1.5163
2023-10-04,GBP,1.8964
2023-10-04,EUR,1.6673
2023-10-04,SGD,1.1572
2023-10-04,CAD,1.1233
2023-10-05,AUD,1.0106
2023-10-05,USD,1.5268
2023-10-05,GBP,1.8898
2023-10-05,EUR,1.6789
2023-10-05,SGD,1.1544
2023-10-05,CAD,1.1097
2023-10-06,AUD,1.0077
2023-10-06,USD,1.5382
2023-10-06,GBP,1.9392
2023-10-06,EUR,1.6643
2023-10-06,SGD,1.1569
2023-10-06,CAD,1.0843
2023-10-07,AUD,1.0243
2023-10-07,USD,1.4913
2023-10-07,GBP,1.9623
2023-10-07,EUR,1.6842
2023-10-07,SGD,1.1428
2023-10-07,CAD,1.1196
2023-10-08,AUD,1.0102
2023-10-08,USD,1.5179
2023-10-08,GBP,1.9185
2023-10-08,EUR,1.6545
2023-10-08,SGD,1.1264
2023-10-08,CAD,1.0703
2023-10-09,AUD,0.9788
2023-10-09,USD,1.5443
2023-10-09,GBP,1.9011
2023-10-09,EUR,1.6836
2023-10-09,SGD,1.1487
2023-10-09,CAD,1.0841
2023-10-10,AUD,1.0015
2023-10-10,USD,1.5104
2023-10-10,GBP,1.9044
2023-10-10,EUR,1.7086
2023-10-10,SGD,1.1093
2023-10-10,CAD,1.0967
2023-10-11,AUD,1.0098
2023-10-11,USD,1.5029
2023-10-11,GBP,1.9006
2023-10-11,EUR,1.6406
2023-10-11,SGD,1.1533
2023-10-11,CAD,1.1075
2023-10-12,AUD,0.9882
2023-10-12,USD,1.5248
2023-10-12,GBP,1.9397
2023-10-12,EUR,1.6478
2023-10-12,SGD,1.127
2023-10-12,CAD,1.0952
2023-10-13,AUD,0.9994
2023-10-13,USD,1.5062
2023-10-13,GBP,1.9038
2023-10-13,EUR,1.6418
2023-10-13,SGD,1.1716
2023-10-13,CAD,1.1006
2023-10-14,AUD,1.0013
2023-10-14,USD,1.4965
2023-10-14,GBP,1.9327
2023-10-14,EUR,1.6233
2023-10-14,SGD,1.1712
2023-10-14,CAD,1.1107
2023-10-15,AUD,1.0328
2023-10-15,USD,1.5399
2023-10-15,GBP,1.9215
2023-10-15,EUR,1.6451
2023-10-15,SGD,1.1028
2023-10-15,CAD,1.0711
2023-10-16,AUD,0.9869
2023-10-16,USD,1.4956
2023-10-16,GBP,1.9407
2023-10-16,EUR,1.6888
2023-10-16,SGD,1.1357
2023-10-16,CAD,1.1044
2023-10-17,AUD,1.0163
2023-10-17,USD,1.5076
2023-10-17,GBP,1.9548
2023-10-17,EUR,1.6458
2023-10-17,SGD,1.1533
2023-10-17,CAD,1.0814
2023-10-18,AUD,1.0178
2023-10-18,USD,1.5062
2023-10-18,GBP,1.9451
2023-10-18,EUR,1.665
2023-10-18,SGD,1.1549
2023-10-18,CAD,1.117
2023-10-19,AUD,1.0157
2023-10-19,USD,1.5018
2023-10-19,GBP,1.9635
2023-10-19,EUR,1.6973
2023-10-19,SGD,1.1408
2023-10-19,CAD,1.113
2023-10-20,AUD,1.0211
2023-10-20,USD,1.5081
2023-10-20,GBP,1.8685
2023-10-20,EUR,1.6246
2023-10-20,SGD,1.125
2023-10-20,CAD,1.1198
2023-10-21,AUD,1.0052
2023-10-21,USD,1.5149
2023-10-21,GBP,1.9423
2023-10-21,EUR,1.6334
2023-10-21,SGD,1.1468
2023-10-21,CAD,1.0998
2023-10-22,AUD,0.9969
2023-10-22,USD,1.4739
2023-10-22,GBP,1.9149
2023-10-22,EUR,1.6597
2023-10-22,SGD,1.1426
2023-10-22,CAD,1.1138
2023-10-23,AUD,1.0003
2023-10-23,USD,1.5586
2023-10-23,GBP,1.8888
2023-10-23,EUR,1.6573
2023-10-23,SGD,1.1344
2023-10-23,CAD,1.0928
2023-10-24,AUD,1.026
2023-10-24,USD,1.5572
2023-10-24,GBP,1.9119
2023-10-24,EUR,1.6053
2023-10-24,SGD,1.1488
2023-10-24,CAD,1.0936
2023-10-25,AUD,0.9962
2023-10-25,USD,1.5018
2023-10-25,GBP,1.9057
2023-10-25,EUR,1.6178
2023-10-25,SGD,1.1288
2023-10-25,CAD,1.1133
2023-10-26,AUD,1.0007
2023-10-26,USD,1.515
2023-10-26,GBP,1.8856
2023-10-26,EUR,1.6358
2023-10-26,SGD,1.1435
2023-10-26,CAD,1.1051
2023-10-27,AUD,1.0162
2023-10-27,USD,1.5608
2023-10-27,GBP,1.8939
2023-10-27,EUR,1.6456
2023-10-27,SGD,1.1219
2023-10-27,CAD,1.0802
2023-10-28,AUD,1.0475
2023-10-28,USD,1.4997
2023-10-28,GBP,1.9751
2023-10-28,EUR,1.6368
2023-10-28,SGD,1.1131
2023-10-28,CAD,1.1025
2023-10-29,AUD,1.0068
2023-10-29,USD,1.5252
2023-10-29,GBP,1.9005
2023-10-29,EUR,1.6423
2023-10-29,SGD,1.1415
2023-10-29,CAD,1.1095
2023-10-30,AUD,0.9932
2023-10-30,USD,1.5089
2023-10-30,GBP,1.8906
2023-10-30,EUR,1.6828
2023-10-30,SGD,1.1419
2023-10-30,CAD,1.1184
2023-10-31,AUD,0.9868
2023-10-31,USD,1.5108
2023-10-31,GBP,1.9538
2023-10-31,EUR,1.6073
2023-10-31,SGD,1.1361
2023-10-31,CAD,1.0973
2023-11-01,AUD,0.9766
2023-11-01,USD,1.4869
2023-11-01,GBP,1.9452
2023-11-01,EUR,1.653
2023-11-01,SGD,1.161
2023-11-01,CAD,1.1098
2023-11-02,AUD,0.9794
2023-11-02,USD,1.5067
2023-11-02,GBP,1.9488
2023-11-02,EUR,1.6386
2023-11-02,SGD,1.1476
2023-11-02,CAD,1.0997
2023-11-03,AUD,0.9899
2023-11-03,USD,1.4826
2023-11-03,GBP,1.9006
2023-11-03,EUR,1.6211
2023-11-03,SGD,1.1727
2023-11-03,CAD,1.0815
2023-11-04,AUD,0.9866
2023-11-04,USD,1.4274
2023-11-04,GBP,1.927
2023-11-04,EUR,1.5948
2023-11-04,SGD,1.1231
2023-11-04,CAD,1.1165
2023-11-05,AUD,0.9853
2023-11-05,USD,1.5197
2023-11-05,GBP,1.9177
2023-11-05,EUR,1.6518
2023-11-05,SGD,1.1356
2023-11-05,CAD,1.0902
2023-11-06,AUD,0.9795
2023-11-06,USD,1.4926
2023-11-06,GBP,1.8505
2023-11-06,EUR,1.6624
2023-11-06,SGD,1.1646
2023-11-06,CAD,1.1043
2023-11-07,AUD,1.0061
2023-11-07,USD,1.534
2023-11-07,GBP,1.9611
2023-11-07,EUR,1.6383
2023-11-07,SGD,1.1267
2023-11-07,CAD,1.0987
2023-11-08,AUD,1.0072
2023-11-08,USD,1.4818
2023-11-08,GBP,1.9088
2023-11-08,EUR,1.6261
2023-11-08,SGD,1.1747
2023-11-08,CAD,1.0825
2023-11-09,AUD,1.02
2023-11-09,USD,1.5167
2023-11-09,GBP,1.9027
2023-11-09,EUR,1.6415
2023-11-09,SGD,1.1613
2023-11-09,CAD,1.1129
2023-11-10,AUD,1.0053
2023-11-10,USD,1.5149
2023-11-10,GBP,1.9014
2023-11-10,EUR,1.6423
2023-11-10,SGD,1.1482
2023-11-10,CAD,1.1061
2023-11-11,AUD,1.0144
2023-11-11,USD,1.5342
2023-11-11,GBP,1.9152
2023-11-11,EUR,1.6349
2023-11-11,SGD,1.1482
2023-11-11,CAD,1.0645
2023-11-12,AUD,0.999
2023-11-12,USD,1.5029
2023-11-12,GBP,1.9266
2023-11-12,EUR,1.6848
2023-11-12,SGD,1.1318
2023-11-12,CAD,1.1033
2023-11-13,AUD,0.9887
2023-11-13,USD,1.483
2023-11-13,GBP,1.9013
2023-11-13,EUR,1.637
2023-11-13,SGD,1.1521
2023-11-13,CAD,1.0989
2023-11-14,AUD,1.0182
2023-11-14,USD,1.5331
2023-11-14,GBP,1.9351
2023-11-14,EUR,1.6107
2023-11-14,SGD,1.1407
2023-11-14,CAD,1.0944
2023-11-15,AUD,1.0056
2023-11-15,USD,1.5326
2023-11-15,GBP,1.9535
2023-11-15,EUR,1.6589
2023-11-15,SGD,1.1649
2023-11-15,CAD,1.1174
2023-11-16,AUD,0.9952
2023-11-16,USD,1.5241
2023-11-16,GBP,1.931
2023-11-16,EUR,1.6727
2023-11-16,SGD,1.1522
2023-11-16,CAD,1.0761
2023-11-17,AUD,1.0024
2023-11-17,USD,1.5249
2023-11-17,GBP,1.9341
2023-11-17,EUR,1.6776
2023-11-17,SGD,1.174
2023-11-17,CAD,1.1161
2023-11-18,AUD,1.0037
2023-11-18,USD,1.501
2023-11-18,GBP,1.8703
2023-11-18,EUR,1.6415
2023-11-18,SGD,1.0997
2023-11-18,CAD,1.0951
2023-11-19,AUD,1.0206
2023-11-19,USD,1.4995
2023-11-19,GBP,1.9032
2023-11-19,EUR,1.622
2023-11-19,SGD,1.1669
2023-11-19,CAD,1.1057
2023-11-20,AUD,1.006
2023-11-20,USD,1.5122
2023-11-20,GBP,1.9195
2023-11-20,EUR,1.6798
2023-11-20,SGD,1.1549
2023-11-20,CAD,1.1092
2023-11-21,AUD,0.9882
2023-11-21,USD,1.5153
2023-11-21,GBP,1.912
2023-11-21,EUR,1.6637
2023-11-21,SGD,1.1103
2023-11-21,CAD,1.1047
2023-11-22,AUD,0.9839
2023-11-22,USD,1.5172
2023-11-22,GBP,1.9136
2023-11-22,EUR,1.6281
2023-11-22,SGD,1.112
2023-11-22,CAD,1.1161
2023-11-23,AUD,1.0036
2023-11-23,USD,1.4867
2023-11-23,GBP,1.9055
2023-11-23,EUR,1.6451
2023-11-23,SGD,1.1592
2023-11-23,CAD,1.0888
2023-11-24,AUD,1.0337
2023-11-24,USD,1.5102
2023-11-24,GBP,1.8495
2023-11-24,EUR,1.6663
2023-11-24,SGD,1.1375
2023-11-24,CAD,1.11
2023-11-25,AUD,0.9804
2023-11-25,USD,1.4806
2023-11-25,GBP,1.8966
2023-11-25,EUR,1.6315
2023-11-25,SGD,1.1613
2023-11-25,CAD,1.1069
2023-11-26,AUD,1.0101
2023-11-26,USD,1.5427
2023-11-26,GBP,1.9064
2023-11-26,EUR,1.6923
2023-11-26,SGD,1.1646
2023-11-26,CAD,1.0875
2023-11-27,AUD,0.9933
2023-11-27,USD,1.5063
2023-11-27,GBP,1.9171
2023-11-27,EUR,1.6351
2023-11-27,SGD,1.1394
2023-11-27,CAD,1.0808
2023-11-28,AUD,1.0098
2023-11-28,USD,1.5177
2023-11-28,GBP,1.8924
2023-11-28,EUR,1.6703
2023-11-28,SGD,1.1578
2023-11-28,CAD,1.1225
2023-11-29,AUD,1.0213
2023-11-29,USD,1.5259
2023-11-29,GBP,1.8709
2023-11-29,EUR,1.6693
2023-11-29,SGD,1.1378
2023-11-29,CAD,1.0769
2023-11-30,AUD,0.9927
2023-11-30,USD,1.4626
2023-11-30,GBP,1.9045
2023-11-30,EUR,1.6488
2023-11-30,SGD,1.1434
2023-11-30,CAD,1.092
2023-12-01,AUD,0.9755
2023-12-01,USD,1.5046
2023-12-01,GBP,1.9411
2023-12-01,EUR,1.6943
2023-12-01,SGD,1.1675
2023-12-01,CAD,1.0704
2023-12-02,AUD,0.9848
