Month,EntityID,DepartmentID,AccountCode,ForecastAmountAUD,Scenario
2022-11-01,E03,D10,6100,3849.55,Base
2022-11-01,E03,D10,6110,6882.22,Base
2022-11-01,E04,D01,4000,-4146.07,Base
2022-11-01,E04,D01,4010,-10953.19,Base
2022-11-01,E04,D01,4020,-4621.33,Best
2022-11-01,E04,D01,5000,4291.83,Worst
2022-11-01,E04,D01,5010,9527.49,Best
2022-11-01,E04,D01,5100,1957.47,Base
2022-11-01,E04,D01,6000,3209.4,Base
2022-11-01,E04,D01,6010,4978.91,Base
2022-11-01,E04,D01,6020,2904.5,Base
2022-11-01,E04,D01,6030,6189.78,Best
2022-11-01,E04,D01,6040,3172.31,Base
2022-11-01,E04,D01,6050,2277.88,Base
2022-11-01,E04,D01,6060,1841.4,Base
2022-11-01,E04,D01,6070,4839.35,Base
2022-11-01,E04,D01,6080,3405.59,Base
2022-11-01,E04,D01,6090,5206.44,Worst
2022-11-01,E04,D01,6100,4761.76,Worst
2022-11-01,E04,D01,6110,5692.11,Best
2022-11-01,E04,D02,4000,-7943.1,Base
2022-11-01,E04,D02,4010,-22737.1,Worst
2022-11-01,E04,D02,4020,-18981.01,Best
2022-11-01,E04,D02,5000,3042.37,Base
2022-11-01,E04,D02,5010,5716.17,Base
2022-11-01,E04,D02,5100,2263.0,Base
2022-11-01,E04,D02,6000,4944.15,Base
2022-11-01,E04,D02,6010,3539.99,Base
2022-11-01,E04,D02,6020,3877.72,Base
2022-11-01,E04,D02,6030,977.52,Base
2022-11-01,E04,D02,6040,2826.22,Base
2022-11-01,E04,D02,6050,1936.21,Base
2022-11-01,E04,D02,6060,3480.04,Best
2022-11-01,E04,D02,6070,4809.38,Base
2022-11-01,E04,D02,6080,2101.56,Best
2022-11-01,E04,D02,6090,1338.99,Worst
2022-11-01,E04,D02,6100,2498.02,Base
2022-11-01,E04,D02,6110,2869.7,Best
2022-11-01,E04,D03,4000,-21031.78,Base
2022-11-01,E04,D03,4010,-15480.67,Base
2022-11-01,E04,D03,4020,-7275.6,Best
2022-11-01,E04,D03,5000,3198.06,Base
2022-11-01,E04,D03,5010,1249.57,Base
2022-11-01,E04,D03,5100,4942.58,Base
2022-11-01,E04,D03,6000,6130.34,Base
2022-11-01,E04,D03,6010,2700.51,Best
2022-11-01,E04,D03,6020,2112.07,Best
2022-11-01,E04,D03,6030,6414.28,Best
2022-11-01,E04,D03,6040,4205.92,Base
2022-11-01,E04,D03,6050,4224.38,Base
2022-11-01,E04,D03,6060,6781.7,Best
2022-11-01,E04,D03,6070,5642.16,Best
2022-11-01,E04,D03,6080,2859.43,Worst
2022-11-01,E04,D03,6090,2194.8,Best
2022-11-01,E04,D03,6100,2474.87,Base
2022-11-01,E04,D03,6110,8022.69,Base
2022-11-01,E04,D04,4000,-9848.72,Worst
2022-11-01,E04,D04,4010,-29379.1,Base
2022-11-01,E04,D04,4020,-4341.78,Base
2022-11-01,E04,D04,5000,1488.22,Worst
2022-11-01,E04,D04,5010,1728.79,Base
2022-11-01,E04,D04,5100,1445.12,Best
2022-11-01,E04,D04,6000,8216.02,Base
2022-11-01,E04,D04,6010,4808.38,Base
2022-11-01,E04,D04,6020,1802.0,Best
2022-11-01,E04,D04,6030,2667.1,Base
2022-11-01,E04,D04,6040,1462.62,Best
2022-11-01,E04,D04,6050,7207.88,Base
2022-11-01,E04,D04,6060,6059.98,Best
2022-11-01,E04,D04,6070,4379.56,Worst
2022-11-01,E04,D04,6080,1133.53,Base
2022-11-01,E04,D04,6090,2180.92,Worst
2022-11-01,E04,D04,6100,2773.24,Base
2022-11-01,E04,D04,6110,4247.04,Best
2022-11-01,E04,D05,4000,-5235.76,Worst
2022-11-01,E04,D05,4010,-8339.79,Worst
2022-11-01,E04,D05,4020,-3740.81,Worst
2022-11-01,E04,D05,5000,10612.3,Best
2022-11-01,E04,D05,5010,953.09,Base
2022-11-01,E04,D05,5100,3304.0,Base
2022-11-01,E04,D05,6000,2162.16,Best
2022-11-01,E04,D05,6010,5381.5,Worst
2022-11-01,E04,D05,6020,4436.59,Worst
2022-11-01,E04,D05,6030,1842.17,Base
2022-11-01,E04,D05,6040,2784.24,Base
2022-11-01,E04,D05,6050,4801.52,Worst
2022-11-01,E04,D05,6060,1012.24,Base
2022-11-01,E04,D05,6070,2767.99,Base
2022-11-01,E04,D05,6080,3507.45,Base
2022-11-01,E04,D05,6090,1973.36,Worst
2022-11-01,E04,D05,6100,2804.98,Base
2022-11-01,E04,D05,6110,9343.95,Base
2022-11-01,E04,D06,4000,-11701.8,Best
2022-11-01,E04,D06,4010,-25052.08,Best
2022-11-01,E04,D06,4020,-28298.4,Base
2022-11-01,E04,D06,5000,2143.37,Base
2022-11-01,E04,D06,5010,6377.92,Base
2022-11-01,E04,D06,5100,2960.67,Worst
2022-11-01,E04,D06,6000,1398.14,Best
2022-11-01,E04,D06,6010,3325.02,Worst
2022-11-01,E04,D06,6020,3143.02,Base
2022-11-01,E04,D06,6030,1747.78,Base
2022-11-01,E04,D06,6040,4911.7,Worst
2022-11-01,E04,D06,6050,3633.44,Base
2022-11-01,E04,D06,6060,4403.59,Worst
2022-11-01,E04,D06,6070,5029.47,Base
2022-11-01,E04,D06,6080,3236.94,Base
2022-11-01,E04,D06,6090,4236.33,Worst
2022-11-01,E04,D06,6100,7454.06,Best
2022-11-01,E04,D06,6110,6690.7,Base
2022-11-01,E04,D07,4000,-13194.16,Base
2022-11-01,E04,D07,4010,-17077.91,Worst
2022-11-01,E04,D07,4020,-17271.36,Worst
2022-11-01,E04,D07,5000,2023.56,Worst
2022-11-01,E04,D07,5010,2964.36,Base
2022-11-01,E04,D07,5100,2205.92,Best
2022-11-01,E04,D07,6000,2910.78,Base
2022-11-01,E04,D07,6010,2894.88,Best
2022-11-01,E04,D07,6020,2637.93,Best
2022-11-01,E04,D07,6030,4139.39,Base
2022-11-01,E04,D07,6040,1953.49,Best
2022-11-01,E04,D07,6050,1760.58,Best
2022-11-01,E04,D07,6060,4451.19,Worst
2022-11-01,E04,D07,6070,1398.12,Best
2022-11-01,E04,D07,6080,2717.33,Base
2022-11-01,E04,D07,6090,6312.61,Worst
2022-11-01,E04,D07,6100,4529.91,Best
2022-11-01,E04,D07,6110,1647.05,Base
2022-11-01,E04,D08,4000,-2634.1,Worst
2022-11-01,E04,D08,4010,-32121.68,Base
2022-11-01,E04,D08,4020,-19362.88,Base
2022-11-01,E04,D08,5000,2114.48,Base
2022-11-01,E04,D08,5010,1442.23,Base
2022-11-01,E04,D08,5100,5118.13,Base
2022-11-01,E04,D08,6000,7180.57,Base
2022-11-01,E04,D08,6010,3369.79,Worst
2022-11-01,E04,D08,6020,2946.39,Base
2022-11-01,E04,D08,6030,2620.9,Worst
2022-11-01,E04,D08,6040,4094.08,Base
2022-11-01,E04,D08,6050,1307.17,Worst
2022-11-01,E04,D08,6060,3219.76,Best
2022-11-01,E04,D08,6070,4121.63,Base
2022-11-01,E04,D08,6080,2449.81,Base
2022-11-01,E04,D08,6090,5522.09,Base
2022-11-01,E04,D08,6100,11221.37,Best
2022-11-01,E04,D08,6110,2877.6,Worst
2022-11-01,E04,D09,4000,-7167.97,Worst
2022-11-01,E04,D09,4010,-8921.17,Base
2022-11-01,E04,D09,4020,-10251.39,Base
2022-11-01,E04,D09,5000,1260.43,Base
2022-11-01,E04,D09,5010,2385.59,Base
2022-11-01,E04,D09,5100,4422.25,Worst
2022-11-01,E04,D09,6000,2568.53,Base
2022-11-01,E04,D09,6010,3147.44,Base
2022-11-01,E04,D09,6020,1941.5,Worst
2022-11-01,E04,D09,6030,2075.45,Base
2022-11-01,E04,D09,6040,2631.51,Worst
2022-11-01,E04,D09,6050,5209.93,Base
2022-11-01,E04,D09,6060,2765.02,Base
2022-11-01,E04,D09,6070,4001.03,Worst
2022-11-01,E04,D09,6080,8678.61,Worst
2022-11-01,E04,D09,6090,3034.55,Base
2022-11-01,E04,D09,6100,2979.21,Base
2022-11-01,E04,D09,6110,2474.95,Base
2022-11-01,E04,D10,4000,-18995.68,Base
2022-11-01,E04,D10,4010,-5471.34,Base
2022-11-01,E04,D10,4020,-43286.33,Worst
2022-11-01,E04,D10,5000,3296.01,Base
2022-11-01,E04,D10,5010,1439.33,Worst
2022-11-01,E04,D10,5100,2156.83,Worst
2022-11-01,E04,D10,6000,731.52,Base
2022-11-01,E04,D10,6010,3203.16,Base
2022-11-01,E04,D10,6020,11012.37,Best
2022-11-01,E04,D10,6030,2526.74,Base
2022-11-01,E04,D10,6040,5327.89,Base
2022-11-01,E04,D10,6050,5783.09,Base
2022-11-01,E04,D10,6060,2124.53,Base
2022-11-01,E04,D10,6070,1676.97,Worst
2022-11-01,E04,D10,6080,2102.41,Best
2022-11-01,E04,D10,6090,3927.81,Base
2022-11-01,E04,D10,6100,8263.05,Worst
2022-11-01,E04,D10,6110,5667.49,Base
2022-11-01,E05,D01,4000,-11329.61,Worst
2022-11-01,E05,D01,4010,-29159.91,Best
2022-11-01,E05,D01,4020,-20786.38,Base
2022-11-01,E05,D01,5000,5795.73,Best
2022-11-01,E05,D01,5010,1823.07,Best
2022-11-01,E05,D01,5100,1274.95,Base
2022-11-01,E05,D01,6000,1929.7,Base
2022-11-01,E05,D01,6010,3278.4,Best
2022-11-01,E05,D01,6020,3326.07,Worst
2022-11-01,E05,D01,6030,6411.68,Worst
2022-11-01,E05,D01,6040,7486.16,Base
2022-11-01,E05,D01,6050,5866.17,Base
2022-11-01,E05,D01,6060,3211.63,Worst
2022-11-01,E05,D01,6070,902.4,Base
2022-11-01,E05,D01,6080,2135.32,Base
2022-11-01,E05,D01,6090,3268.74,Base
2022-11-01,E05,D01,6100,2186.37,Base
2022-11-01,E05,D01,6110,2326.95,Worst
2022-11-01,E05,D02,4000,-5376.95,Base
2022-11-01,E05,D02,4010,-5385.89,Base
2022-11-01,E05,D02,4020,-28716.06,Base
2022-11-01,E05,D02,5000,9671.91,Best
2022-11-01,E05,D02,5010,2219.81,Base
2022-11-01,E05,D02,5100,4956.19,Base
2022-11-01,E05,D02,6000,3442.29,Base
2022-11-01,E05,D02,6010,10172.0,Base
2022-11-01,E05,D02,6020,5207.71,Best
2022-11-01,E05,D02,6030,3325.95,Base
2022-11-01,E05,D02,6040,961.56,Base
2022-11-01,E05,D02,6050,3044.76,Worst
2022-11-01,E05,D02,6060,5288.49,Base
2022-11-01,E05,D02,6070,2925.15,Base
2022-11-01,E05,D02,6080,5185.79,Best
2022-11-01,E05,D02,6090,2526.4,Base
2022-11-01,E05,D02,6100,3062.78,Base
2022-11-01,E05,D02,6110,1988.63,Base
2022-11-01,E05,D03,4000,-10877.1,Best
2022-11-01,E05,D03,4010,-7743.3,Base
2022-11-01,E05,D03,4020,-10402.25,Best
2022-11-01,E05,D03,5000,4825.51,Worst
2022-11-01,E05,D03,5010,8715.81,Base
2022-11-01,E05,D03,5100,3128.7,Best
2022-11-01,E05,D03,6000,2737.82,Base
2022-11-01,E05,D03,6010,2396.39,Base
2022-11-01,E05,D03,6020,3222.98,Base
2022-11-01,E05,D03,6030,5569.66,Worst
2022-11-01,E05,D03,6040,3862.64,Base
2022-11-01,E05,D03,6050,1856.98,Best
2022-11-01,E05,D03,6060,1271.25,Base
2022-11-01,E05,D03,6070,2944.54,Base
2022-11-01,E05,D03,6080,2765.92,Base
2022-11-01,E05,D03,6090,3357.73,Base
2022-11-01,E05,D03,6100,4703.45,Base
2022-11-01,E05,D03,6110,2939.34,Base
2022-11-01,E05,D04,4000,-8518.84,Base
2022-11-01,E05,D04,4010,-10052.46,Base
2022-11-01,E05,D04,4020,-8482.22,Best
2022-11-01,E05,D04,5000,7847.83,Base
2022-11-01,E05,D04,5010,2356.28,Best
2022-11-01,E05,D04,5100,4136.77,Base
2022-11-01,E05,D04,6000,3278.96,Base
2022-11-01,E05,D04,6010,1257.13,Best
2022-11-01,E05,D04,6020,5183.16,Base
2022-11-01,E05,D04,6030,7331.51,Base
2022-11-01,E05,D04,6040,2819.25,Base
2022-11-01,E05,D04,6050,1003.27,Worst
2022-11-01,E05,D04,6060,2346.22,Worst
2022-11-01,E05,D04,6070,6638.01,Worst
2022-11-01,E05,D04,6080,707.96,Best
2022-11-01,E05,D04,6090,4499.86,Base
2022-11-01,E05,D04,6100,3525.71,Base
2022-11-01,E05,D04,6110,3652.76,Base
2022-11-01,E05,D05,4000,-4429.95,Base
2022-11-01,E05,D05,4010,-18473.82,Worst
2022-11-01,E05,D05,4020,-4939.61,Base
2022-11-01,E05,D05,5000,5286.42,Base
2022-11-01,E05,D05,5010,1643.95,Base
2022-11-01,E05,D05,5100,1106.78,Base
2022-11-01,E05,D05,6000,2064.63,Base
2022-11-01,E05,D05,6010,3434.56,Best
2022-11-01,E05,D05,6020,4579.92,Base
2022-11-01,E05,D05,6030,1814.86,Worst
2022-11-01,E05,D05,6040,7700.47,Best
2022-11-01,E05,D05,6050,4976.97,Base
2022-11-01,E05,D05,6060,2419.43,Base
2022-11-01,E05,D05,6070,3392.25,Base
2022-11-01,E05,D05,6080,1664.09,Base
2022-11-01,E05,D05,6090,3143.65,Base
2022-11-01,E05,D05,6100,1426.52,Base
2022-11-01,E05,D05,6110,1511.81,Worst
2022-11-01,E05,D06,4000,-10773.07,Worst
2022-11-01,E05,D06,4010,-10454.27,Base
2022-11-01,E05,D06,4020,-12945.89,Best
2022-11-01,E05,D06,5000,3906.31,Best
2022-11-01,E05,D06,5010,2871.49,Worst
2022-11-01,E05,D06,5100,3866.57,Base
2022-11-01,E05,D06,6000,2649.15,Base
2022-11-01,E05,D06,6010,5583.21,Base
2022-11-01,E05,D06,6020,3513.14,Worst
2022-11-01,E05,D06,6030,2212.67,Base
2022-11-01,E05,D06,6040,4782.13,Base
2022-11-01,E05,D06,6050,1992.82,Base
2022-11-01,E05,D06,6060,1853.97,Base
2022-11-01,E05,D06,6070,1790.03,Base
2022-11-01,E05,D06,6080,5026.19,Base
2022-11-01,E05,D06,6090,4338.11,Worst
2022-11-01,E05,D06,6100,4030.67,Best
2022-11-01,E05,D06,6110,2604.41,Base
2022-11-01,E05,D07,4000,-4852.58,Base
2022-11-01,E05,D07,4010,-3728.72,Base
2022-11-01,E05,D07,4020,-10630.1,Worst
2022-11-01,E05,D07,5000,5490.37,Base
2022-11-01,E05,D07,5010,5887.34,Best
2022-11-01,E05,D07,5100,4444.02,Base
2022-11-01,E05,D07,6000,1915.24,Base
2022-11-01,E05,D07,6010,2202.68,Base
2022-11-01,E05,D07,6020,3407.41,Base
2022-11-01,E05,D07,6030,4670.33,Best
2022-11-01,E05,D07,6040,1897.48,Best
2022-11-01,E05,D07,6050,1892.81,Best
2022-11-01,E05,D07,6060,4109.43,Worst
2022-11-01,E05,D07,6070,1567.91,Base
2022-11-01,E05,D07,6080,1799.79,Worst
2022-11-01,E05,D07,6090,2452.08,Base
2022-11-01,E05,D07,6100,3454.18,Base
2022-11-01,E05,D07,6110,10393.11,Base
2022-11-01,E05,D08,4000,-6787.66,Base
2022-11-01,E05,D08,4010,-36026.98,Best
2022-11-01,E05,D08,4020,-7452.04,Worst
2022-11-01,E05,D08,5000,2511.55,Best
2022-11-01,E05,D08,5010,3021.03,Base
2022-11-01,E05,D08,5100,7457.54,Worst
2022-11-01,E05,D08,6000,3208.14,Worst
2022-11-01,E05,D08,6010,5183.21,Base
2022-11-01,E05,D08,6020,2655.79,Best
2022-11-01,E05,D08,6030,4379.48,Base
2022-11-01,E05,D08,6040,920.2,Base
2022-11-01,E05,D08,6050,4967.19,Base
2022-11-01,E05,D08,6060,1376.73,Base
2022-11-01,E05,D08,6070,6194.43,Base
2022-11-01,E05,D08,6080,1364.14,Base
2022-11-01,E05,D08,6090,2650.19,Base
2022-11-01,E05,D08,6100,2902.11,Base
2022-11-01,E05,D08,6110,5718.06,Base
2022-11-01,E05,D09,4000,-6742.44,Base
2022-11-01,E05,D09,4010,-13298.83,Base
2022-11-01,E05,D09,4020,-8882.04,Best
2022-11-01,E05,D09,5000,2035.9,Worst
2022-11-01,E05,D09,5010,1206.48,Base
2022-11-01,E05,D09,5100,7193.49,Best
2022-11-01,E05,D09,6000,1043.57,Base
2022-11-01,E05,D09,6010,4077.0,Base
2022-11-01,E05,D09,6020,601.73,Worst
2022-11-01,E05,D09,6030,3656.11,Base
2022-11-01,E05,D09,6040,4756.88,Base
2022-11-01,E05,D09,6050,3293.07,Base
2022-11-01,E05,D09,6060,5059.86,Base
2022-11-01,E05,D09,6070,2041.92,Base
2022-11-01,E05,D09,6080,703.52,Base
2022-11-01,E05,D09,6090,1131.36,Best
2022-11-01,E05,D09,6100,3719.2,Worst
2022-11-01,E05,D09,6110,1166.35,Best
2022-11-01,E05,D10,4000,-7408.38,Base
2022-11-01,E05,D10,4010,-3867.08,Base
2022-11-01,E05,D10,4020,-8508.97,Base
2022-11-01,E05,D10,5000,3165.67,Base
2022-11-01,E05,D10,5010,1382.49,Base
2022-11-01,E05,D10,5100,6423.18,Base
2022-11-01,E05,D10,6000,2687.79,Base
2022-11-01,E05,D10,6010,4866.95,Base
2022-11-01,E05,D10,6020,4617.64,Base
2022-11-01,E05,D10,6030,2693.4,Base
2022-11-01,E05,D10,6040,2761.5,Base
2022-11-01,E05,D10,6050,4445.28,Best
2022-11-01,E05,D10,6060,2804.79,Base
2022-11-01,E05,D10,6070,1161.38,Base
2022-11-01,E05,D10,6080,3457.87,Base
2022-11-01,E05,D10,6090,5884.62,Best
2022-11-01,E05,D10,6100,2059.08,Base
2022-11-01,E05,D10,6110,3057.76,Best
2022-11-01,E06,D01,4000,-17183.68,Base
2022-11-01,E06,D01,4010,-2616.87,Base
2022-11-01,E06,D01,4020,-3644.75,Worst
2022-11-01,E06,D01,5000,2308.87,Base
2022-11-01,E06,D01,5010,6930.25,Base
2022-11-01,E06,D01,5100,7551.49,Worst
2022-11-01,E06,D01,6000,8590.51,Base
2022-11-01,E06,D01,6010,3850.43,Best
2022-11-01,E06,D01,6020,5462.08,Base
2022-11-01,E06,D01,6030,3973.74,Base
2022-11-01,E06,D01,6040,2536.62,Worst
2022-11-01,E06,D01,6050,2624.74,Base
2022-11-01,E06,D01,6060,7331.6,Base
2022-11-01,E06,D01,6070,3948.6,Base
2022-11-01,E06,D01,6080,2489.94,Worst
2022-11-01,E06,D01,6090,3814.39,Best
2022-11-01,E06,D01,6100,4136.94,Base
2022-11-01,E06,D01,6110,2330.27,Base
2022-11-01,E06,D02,4000,-15232.48,Worst
2022-11-01,E06,D02,4010,-11534.22,Base
2022-11-01,E06,D02,4020,-10968.49,Base
2022-11-01,E06,D02,5000,5449.53,Worst
2022-11-01,E06,D02,5010,1876.04,Base
2022-11-01,E06,D02,5100,1450.81,Best
2022-11-01,E06,D02,6000,2987.53,Best
2022-11-01,E06,D02,6010,1435.32,Worst
2022-11-01,E06,D02,6020,3772.14,Base
2022-11-01,E06,D02,6030,9983.83,Base
2022-11-01,E06,D02,6040,2769.3,Best
2022-11-01,E06,D02,6050,2372.64,Base
2022-11-01,E06,D02,6060,2417.1,Base
2022-11-01,E06,D02,6070,3826.92,Worst
2022-11-01,E06,D02,6080,6048.08,Base
2022-11-01,E06,D02,6090,3125.16,Base
2022-11-01,E06,D02,6100,10808.95,Base
2022-11-01,E06,D02,6110,2301.19,Base
2022-11-01,E06,D03,4000,-15363.43,Base
2022-11-01,E06,D03,4010,-11790.25,Base
2022-11-01,E06,D03,4020,-12420.51,Base
2022-11-01,E06,D03,5000,3729.63,Worst
2022-11-01,E06,D03,5010,3622.6,Base
2022-11-01,E06,D03,5100,2945.99,Worst
2022-11-01,E06,D03,6000,3678.67,Base
2022-11-01,E06,D03,6010,5185.53,Worst
2022-11-01,E06,D03,6020,5000.16,Base
2022-11-01,E06,D03,6030,3548.09,Base
2022-11-01,E06,D03,6040,4162.29,Worst
2022-11-01,E06,D03,6050,5536.7,Worst
2022-11-01,E06,D03,6060,2348.13,Worst
2022-11-01,E06,D03,6070,3575.58,Base
2022-11-01,E06,D03,6080,3629.87,Best
2022-11-01,E06,D03,6090,1457.44,Base
2022-11-01,E06,D03,6100,1482.25,Worst
2022-11-01,E06,D03,6110,3775.14,Base
2022-11-01,E06,D04,4000,-10864.37,Base
2022-11-01,E06,D04,4010,-9957.36,Best
2022-11-01,E06,D04,4020,-20185.82,Worst
2022-11-01,E06,D04,5000,2817.9,Base
2022-11-01,E06,D04,5010,5207.19,Base
2022-11-01,E06,D04,5100,3875.76,Base
2022-11-01,E06,D04,6000,3596.77,Best
2022-11-01,E06,D04,6010,4586.78,Base
2022-11-01,E06,D04,6020,4569.6,Base
2022-11-01,E06,D04,6030,6313.49,Base
2022-11-01,E06,D04,6040,2984.72,Base
2022-11-01,E06,D04,6050,4449.41,Worst
2022-11-01,E06,D04,6060,5580.32,Worst
2022-11-01,E06,D04,6070,3316.13,Base
2022-11-01,E06,D04,6080,4190.4,Base
2022-11-01,E06,D04,6090,10972.46,Worst
2022-11-01,E06,D04,6100,10796.57,Base
2022-11-01,E06,D04,6110,2425.26,Best
2022-11-01,E06,D05,4000,-5645.03,Worst
2022-11-01,E06,D05,4010,-4770.68,Worst
2022-11-01,E06,D05,4020,-14033.45,Best
2022-11-01,E06,D05,5000,3764.07,Worst
2022-11-01,E06,D05,5010,3360.24,Base
2022-11-01,E06,D05,5100,2776.77,Base
2022-11-01,E06,D05,6000,6689.29,Base
2022-11-01,E06,D05,6010,2526.89,Base
2022-11-01,E06,D05,6020,3133.79,Base
2022-11-01,E06,D05,6030,2152.41,Base
2022-11-01,E06,D05,6040,2951.47,Best
2022-11-01,E06,D05,6050,1617.15,Best
2022-11-01,E06,D05,6060,1618.63,Worst
2022-11-01,E06,D05,6070,2166.57,Base
2022-11-01,E06,D05,6080,2309.76,Best
2022-11-01,E06,D05,6090,953.98,Base
2022-11-01,E06,D05,6100,5251.46,Base
2022-11-01,E06,D05,6110,1831.6,Base
2022-11-01,E06,D06,4000,-2879.3,Base
2022-11-01,E06,D06,4010,-3807.9,Worst
2022-11-01,E06,D06,4020,-5515.82,Worst
2022-11-01,E06,D06,5000,2270.11,Best
2022-11-01,E06,D06,5010,2192.21,Worst
2022-11-01,E06,D06,5100,1901.45,Best
2022-11-01,E06,D06,6000,2013.17,Worst
2022-11-01,E06,D06,6010,3301.48,Base
2022-11-01,E06,D06,6020,2403.46,Base
2022-11-01,E06,D06,6030,1036.02,Best
2022-11-01,E06,D06,6040,2201.99,Best
2022-11-01,E06,D06,6050,3800.42,Base
2022-11-01,E06,D06,6060,3714.14,Base
2022-11-01,E06,D06,6070,2302.97,Best
2022-11-01,E06,D06,6080,8315.33,Best
2022-11-01,E06,D06,6090,2282.57,Base
2022-11-01,E06,D06,6100,1592.82,Base
2022-11-01,E06,D06,6110,3543.09,Best
2022-11-01,E06,D07,4000,-7169.27,Worst
2022-11-01,E06,D07,4010,-3742.16,Best
2022-11-01,E06,D07,4020,-8525.72,Base
2022-11-01,E06,D07,5000,5570.35,Best
2022-11-01,E06,D07,5010,3944.89,Base
2022-11-01,E06,D07,5100,2357.48,Base
2022-11-01,E06,D07,6000,2772.56,Base
2022-11-01,E06,D07,6010,1234.15,Base
2022-11-01,E06,D07,6020,11535.9,Base
2022-11-01,E06,D07,6030,2094.46,Best
2022-11-01,E06,D07,6040,1529.98,Best
2022-11-01,E06,D07,6050,5669.16,Base
2022-11-01,E06,D07,6060,4329.38,Worst
2022-11-01,E06,D07,6070,1416.22,Base
2022-11-01,E06,D07,6080,4486.66,Worst
2022-11-01,E06,D07,6090,2855.37,Base
2022-11-01,E06,D07,6100,11228.72,Base
2022-11-01,E06,D07,6110,5149.69,Worst
2022-11-01,E06,D08,4000,-18594.23,Base
2022-11-01,E06,D08,4010,-20242.61,Best
2022-11-01,E06,D08,4020,-14131.98,Base
2022-11-01,E06,D08,5000,2060.67,Worst
2022-11-01,E06,D08,5010,2961.81,Base
2022-11-01,E06,D08,5100,3184.58,Base
2022-11-01,E06,D08,6000,3386.12,Base
2022-11-01,E06,D08,6010,2076.81,Base
2022-11-01,E06,D08,6020,4099.58,Best
2022-11-01,E06,D08,6030,3095.42,Base
2022-11-01,E06,D08,6040,3812.01,Base
2022-11-01,E06,D08,6050,4249.49,Worst
2022-11-01,E06,D08,6060,4634.91,Best
2022-11-01,E06,D08,6070,3420.18,Best
2022-11-01,E06,D08,6080,1412.26,Worst
2022-11-01,E06,D08,6090,2827.67,Base
2022-11-01,E06,D08,6100,1725.7,Worst
2022-11-01,E06,D08,6110,2206.13,Base
2022-11-01,E06,D09,4000,-14172.57,Best
2022-11-01,E06,D09,4010,-12410.5,Base
2022-11-01,E06,D09,4020,-5533.39,Base
2022-11-01,E06,D09,5000,3364.55,Worst
2022-11-01,E06,D09,5010,4549.84,Base
2022-11-01,E06,D09,5100,2327.08,Base
2022-11-01,E06,D09,6000,3291.55,Base
2022-11-01,E06,D09,6010,1844.17,Worst
2022-11-01,E06,D09,6020,2318.37,Base
2022-11-01,E06,D09,6030,3494.63,Base
2022-11-01,E06,D09,6040,5715.79,Base
2022-11-01,E06,D09,6050,8426.0,Worst
2022-11-01,E06,D09,6060,1265.66,Best
2022-11-01,E06,D09,6070,1932.45,Base
2022-11-01,E06,D09,6080,4735.06,Worst
2022-11-01,E06,D09,6090,1916.76,Base
2022-11-01,E06,D09,6100,2484.65,Base
2022-11-01,E06,D09,6110,4041.57,Worst
2022-11-01,E06,D10,4000,-4152.95,Base
2022-11-01,E06,D10,4010,-20609.14,Base
2022-11-01,E06,D10,4020,-11728.26,Base
2022-11-01,E06,D10,5000,3908.45,Best
2022-11-01,E06,D10,5010,9097.62,Best
2022-11-01,E06,D10,5100,4813.58,Base
2022-11-01,E06,D10,6000,5838.49,Best
2022-11-01,E06,D10,6010,1787.93,Base
2022-11-01,E06,D10,6020,6712.15,Base
2022-11-01,E06,D10,6030,2044.67,Base
2022-11-01,E06,D10,6040,2119.67,Base
2022-11-01,E06,D10,6050,2268.55,Worst
2022-11-01,E06,D10,6060,2217.03,Base
2022-11-01,E06,D10,6070,3706.85,Base
2022-11-01,E06,D10,6080,3279.03,Worst
2022-11-01,E06,D10,6090,1200.36,Base
2022-11-01,E06,D10,6100,1984.73,Base
2022-11-01,E06,D10,6110,2884.42,Best
2022-12-01,E01,D01,4000,-7328.98,Base
2022-12-01,E01,D01,4010,-15349.44,Base
2022-12-01,E01,D01,4020,-5351.6,Base
2022-12-01,E01,D01,5000,5346.95,Base
2022-12-01,E01,D01,5010,3080.11,Worst
2022-12-01,E01,D01,5100,2595.56,Base
2022-12-01,E01,D01,6000,2035.61,Base
2022-12-01,E01,D01,6010,3702.02,Base
2022-12-01,E01,D01,6020,2322.01,Worst
2022-12-01,E01,D01,6030,1931.16,Base
2022-12-01,E01,D01,6040,2394.45,Base
2022-12-01,E01,D01,6050,3087.32,Best
2022-12-01,E01,D01,6060,2079.94,Base
2022-12-01,E01,D01,6070,3532.42,Base
2022-12-01,E01,D01,6080,1819.47,Base
2022-12-01,E01,D01,6090,3770.53,Base
2022-12-01,E01,D01,6100,4358.92,Best
2022-12-01,E01,D01,6110,3188.57,Base
2022-12-01,E01,D02,4000,-19911.02,Base
2022-12-01,E01,D02,4010,-17721.37,Worst
2022-12-01,E01,D02,4020,-5511.41,Base
2022-12-01,E01,D02,5000,4763.92,Base
2022-12-01,E01,D02,5010,5865.91,Worst
2022-12-01,E01,D02,5100,5035.61,Best
2022-12-01,E01,D02,6000,3528.31,Base
2022-12-01,E01,D02,6010,2278.81,Base
2022-12-01,E01,D02,6020,1690.54,Worst
2022-12-01,E01,D02,6030,847.82,Best
2022-12-01,E01,D02,6040,2135.33,Worst
2022-12-01,E01,D02,6050,2853.14,Worst
2022-12-01,E01,D02,6060,4819.11,Base
