PurchaseOrderID,OrderDate,SupplierID,ProductID,WarehouseID,QuantityOrdered,POValue,ExpectedReceiptDate,ActualReceiptDate,DefectRate,Status
PO006209,2025-09-14,S0071,P00414,W06,47,9294.17,2025-10-09,2025-10-14,0.0215,Received
PO006210,2024-04-24,S0120,P00085,W04,23,2548.43,2024-05-23,2024-05-23,0.0304,Received
PO006211,2023-06-08,S0008,P00201,W06,204,6634.12,2023-06-25,2023-07-02,0.0376,Received
PO006212,2023-11-11,S0086,P00854,W06,404,4481.42,2023-12-02,2023-12-02,0.0416,Received
PO006213,2023-04-30,S0055,P00494,W06,59,3499.65,2023-05-26,2023-05-28,0.0138,Received
PO006214,2026-03-17,S0032,P00088,W02,237,8497.84,2026-03-24,2026-03-24,0.0359,Received
PO006215,2025-03-18,S0117,P00905,W01,75,5035.27,2025-04-13,2025-04-13,0.0253,Received
PO006216,2025-10-05,S0113,P00464,W05,169,13253.33,2025-10-30,2025-10-30,0.0106,Received
PO006217,2024-04-02,S0041,P00299,W04,91,2592.65,2024-04-12,2024-04-16,0.0822,Received
PO006218,2025-10-15,S0095,P00247,W02,290,4036.37,2025-11-01,2025-11-04,0.033,Received
PO006219,2023-03-28,S0055,P00271,W05,241,29302.35,2023-04-05,2023-04-11,0.0372,Received
PO006220,2025-08-25,S0053,P00010,W05,295,15883.9,2025-09-16,2025-09-21,0.0415,Received
PO006221,2024-02-02,S0115,P00286,W04,185,8592.83,2024-02-12,2024-02-14,0.04,Received
PO006222,2026-05-31,S0020,P00453,W02,147,4294.06,2026-06-12,2026-06-16,0.0276,Received
PO006223,2023-07-14,S0101,P00340,W01,296,11608.3,2023-08-13,2023-08-13,0.0138,Received
PO006224,2025-05-12,S0110,P00918,W04,380,6299.07,2025-06-03,2025-06-05,0.0081,Received
PO006225,2025-08-17,S0087,P00082,W05,496,33760.35,2025-08-29,2025-09-05,0.0081,Received
PO006226,2024-12-17,S0114,P00908,W01,57,1728.66,2024-12-28,2024-12-31,0.007,Received
PO006227,2026-01-13,S0011,P00708,W02,381,19285.95,2026-02-10,2026-02-10,0.0353,Received
PO006228,2023-11-05,S0050,P00674,W05,310,10731.49,2023-11-23,2023-11-23,0.0466,Received
PO006229,2024-08-23,S0048,P00845,W05,265,13842.82,2024-09-08,2024-09-11,0.0385,Received
PO006230,2025-02-14,S0090,P00759,W01,29,1864.98,2025-02-24,2025-03-07,0.0678,Received
PO006231,2026-06-04,S0115,P00318,W06,265,7946.16,2026-06-22,2026-06-22,0.0216,Received
PO006232,2024-10-25,S0078,P00081,W02,196,21289.95,2024-11-21,2024-11-26,0.0206,Received
PO006233,2023-03-17,S0108,P00866,W06,65,1829.44,2023-04-15,2023-04-28,0.0056,Received
PO006234,2024-08-11,S0046,P00348,W05,298,13546.61,2024-09-05,2024-09-12,0.0707,Received
PO006235,2023-11-18,S0077,P00178,W03,478,7114.29,2023-12-05,2023-12-10,0.0559,Received
PO006236,2025-08-18,S0119,P00704,W04,195,4618.89,2025-09-05,2025-09-12,0.0025,Received
PO006237,2026-08-28,S0100,P00727,W05,68,3289.85,2026-09-03,2026-09-06,0.0129,Open
PO006238,2026-04-05,S0098,P00647,W01,121,1303.54,2026-04-15,2026-04-15,0.0165,Received
PO006239,2025-11-24,S0033,P00799,W06,403,23178.24,2025-12-03,2025-12-05,0.0293,Received
PO006240,2023-03-31,S0043,P00601,W04,381,12341.04,2023-04-26,2023-04-26,0.0385,Received
PO006241,2025-12-27,S0032,P00720,W04,129,3858.5,2026-01-10,2026-01-17,0.0422,Received
PO006242,2024-08-19,S0024,P00517,W03,412,5758.08,2024-09-03,2024-09-03,0.0183,Received
PO006243,2023-10-17,S0032,P00951,W02,433,14487.59,2023-11-10,2023-11-10,0.0142,Received
PO006244,2026-03-20,S0081,P00833,W05,450,24136.42,2026-04-05,2026-04-05,0.0171,Received
PO006245,2026-05-12,S0030,P00338,W02,327,55441.39,2026-06-02,2026-06-04,0.0231,Received
PO006246,2024-07-09,S0058,P00825,W01,291,10559.38,2024-07-14,2024-07-14,0.0046,Received
PO006247,2024-01-16,S0071,P00636,W01,106,4688.36,2024-02-12,2024-02-14,0.0161,Received
PO006248,2023-12-03,S0034,P00031,W06,473,15045.52,2023-12-10,2023-12-10,0.0504,Received
PO006249,2025-05-22,S0069,P00161,W04,272,19212.01,2025-06-18,2025-06-18,0.032,Received
PO006250,2025-07-19,S0020,P00937,W03,266,42625.04,2025-08-04,2025-08-12,0.0229,Received
PO006251,2025-09-26,S0120,P00882,W05,447,10156.43,2025-10-07,2025-10-17,0.0794,Received
PO006252,2023-12-06,S0097,P00273,W06,156,11783.04,2023-12-11,2023-12-20,0.0258,Received
PO006253,2023-07-31,S0017,P00204,W04,346,9726.04,2023-08-11,2023-08-11,0.0262,Received
PO006254,2023-02-01,S0044,P00361,W06,188,2733.5,2023-02-19,2023-02-26,0.0369,Received
PO006255,2024-05-27,S0026,P00461,W03,206,4963.27,2024-06-26,2024-06-26,0.0732,Received
PO006256,2025-03-23,S0008,P00344,W04,496,23199.08,2025-04-09,2025-04-13,0.0198,Received
PO006257,2023-07-26,S0031,P00676,W05,336,48177.61,2023-08-22,2023-08-27,0.0963,Received
PO006258,2025-08-21,S0041,P00029,W06,148,33307.62,2025-09-08,2025-09-08,0.0204,Received
PO006259,2026-05-27,S0091,P00173,W03,407,4808.31,2026-06-11,2026-06-17,0.0207,Received
PO006260,2026-08-16,S0114,P00908,W05,195,5967.76,2026-08-27,2026-08-27,0.0221,Received
PO006261,2023-03-18,S0073,P00502,W05,163,7634.25,2023-04-08,2023-04-08,0.0499,Received
PO006262,2023-01-22,S0028,P00979,W02,273,10536.32,2023-01-27,2023-01-29,0.0583,Received
PO006263,2025-08-18,S0087,P00082,W06,85,5984.17,2025-08-30,2025-08-30,0.0128,Received
PO006264,2024-04-24,S0104,P00665,W01,218,13782.55,2024-05-08,2024-05-20,0.0346,Received
PO006265,2024-05-02,S0091,P00993,W03,452,43082.69,2024-05-16,2024-05-24,0.0543,Received
PO006266,2025-04-03,S0109,P00551,W02,272,14294.43,2025-04-27,2025-04-27,0.015,Received
PO006267,2024-11-28,S0046,P00078,W04,217,5928.02,2024-12-26,2024-12-27,0.0399,Received
PO006268,2024-12-08,S0034,P00890,W03,299,3140.32,2024-12-25,2024-12-25,0.1166,Received
PO006269,2025-11-28,S0104,P00307,W03,236,10624.4,2025-12-04,2025-12-04,0.0299,Received
PO006270,2024-10-07,S0103,P00251,W06,100,5469.48,2024-10-25,2024-10-31,0.0557,Received
PO006271,2026-06-14,S0086,P00329,W01,427,59640.56,2026-07-12,2026-07-23,0.0547,Received
PO006272,2025-09-28,S0078,P00331,W05,372,29832.04,2025-10-06,2025-10-06,0.0346,Received
PO006273,2023-06-13,S0107,P00213,W04,195,5912.52,2023-06-30,2023-07-04,0.0656,Received
PO006274,2026-02-19,S0068,P00757,W05,69,2005.27,2026-02-26,2026-03-07,0.0269,Received
PO006275,2024-10-06,S0006,P00863,W05,440,25851.5,2024-10-28,2024-10-28,0.0322,Received
PO006276,2026-07-24,S0102,P00138,W05,126,1212.92,2026-08-03,2026-08-06,0.0249,Received
PO006277,2024-07-01,S0035,P00642,W05,356,21743.9,2024-07-10,2024-07-15,0.0397,Received
PO006278,2024-10-11,S0094,P00709,W01,160,18267.4,2024-10-21,2024-10-29,0.0389,Received
PO006279,2025-04-18,S0087,P00516,W02,452,44123.65,2025-05-03,2025-05-04,0.0166,Received
PO006280,2025-07-13,S0019,P00410,W05,266,5343.69,2025-07-20,2025-07-20,0.0455,Received
PO006281,2026-07-21,S0004,P00182,W02,365,20860.59,2026-08-15,2026-08-17,0.0554,Received
PO006282,2024-09-03,S0094,P00573,W06,37,2165.4,2024-09-11,2024-09-11,0.0102,Received
PO006283,2024-07-28,S0073,P00321,W05,328,4698.85,2024-08-04,2024-08-04,0.0384,Received
PO006284,2023-07-06,S0111,P00309,W05,426,35054.56,2023-07-31,2023-07-31,0.0179,Received
PO006285,2023-10-09,S0030,P00338,W04,390,68941.48,2023-10-30,2023-11-02,0.0451,Received
PO006286,2023-07-02,S0085,P00425,W01,279,50273.35,2023-07-22,2023-07-22,0.0219,Received
PO006287,2023-07-27,S0024,P00528,W05,152,9990.63,2023-08-12,2023-08-12,0.0166,Received
PO006288,2024-08-24,S0087,P00071,W01,254,15489.34,2024-09-14,2024-09-19,0.0397,Received
PO006289,2024-10-13,S0053,P00110,W04,100,2447.47,2024-10-22,2024-10-22,0.0305,Received
PO006290,2024-05-31,S0049,P00364,W03,28,1159.71,2024-06-24,2024-06-24,0.059,Received
PO006291,2025-03-23,S0024,P00962,W04,370,6178.76,2025-04-04,2025-04-04,0.0294,Received
PO006292,2025-05-06,S0073,P00141,W03,485,24957.96,2025-06-01,2025-06-06,0.0252,Received
PO006293,2024-01-16,S0015,P00020,W05,169,3304.51,2024-01-21,2024-01-26,0.0251,Received
PO006294,2024-07-31,S0093,P00916,W03,489,13202.7,2024-08-21,2024-08-22,0.0361,Received
PO006295,2023-10-31,S0106,P00433,W05,329,29032.13,2023-11-30,2023-12-08,0.0219,Received
PO006296,2024-04-29,S0072,P00001,W02,203,2160.02,2024-05-28,2024-06-10,0.0245,Received
PO006297,2025-08-21,S0107,P00257,W05,348,27865.47,2025-09-01,2025-09-01,0.0232,Received
PO006298,2023-08-06,S0048,P00379,W01,362,40999.89,2023-08-24,2023-08-28,0.0186,Received
PO006299,2026-05-13,S0057,P00940,W04,185,15129.14,2026-06-11,2026-06-11,0.0284,Received
PO006300,2025-03-26,S0094,P00075,W05,293,21673.28,2025-04-12,2025-04-12,0.054,Received
PO006301,2025-04-03,S0099,P00246,W01,189,2150.6,2025-04-17,2025-04-17,0.0059,Received
PO006302,2025-12-23,S0056,P00094,W04,298,92700.15,2026-01-22,2026-01-22,0.0159,Received
PO006303,2023-05-14,S0021,P00300,W02,95,3037.59,2023-06-11,2023-06-27,0.0204,Received
PO006304,2024-04-04,S0042,P00185,W06,165,37406.22,2024-04-29,2024-04-29,0.0286,Received
PO006305,2025-07-30,S0006,P00801,W04,312,3627.53,2025-08-13,2025-08-13,0.0136,Received
PO006306,2025-06-20,S0057,P00330,W01,204,26807.88,2025-07-19,2025-07-19,0.0225,Received
PO006307,2024-01-23,S0099,P00064,W02,80,9583.28,2024-02-18,2024-02-20,0.0106,Received
PO006308,2023-01-02,S0085,P00687,W02,469,81673.57,2023-01-17,2023-01-17,0.0786,Received
PO006309,2025-09-24,S0033,P00509,W05,447,32224.8,2025-09-30,2025-10-08,0.0129,Received
PO006310,2023-08-19,S0062,P00039,W01,468,11625.71,2023-08-30,2023-09-05,0.0123,Received
PO006311,2026-04-23,S0078,P00415,W06,71,15352.85,2026-05-02,2026-05-07,0.0794,Received
PO006312,2024-12-05,S0098,P00382,W03,170,3097.21,2025-01-02,2025-01-04,0.0331,Received
PO006313,2023-08-16,S0056,P00911,W01,367,4549.32,2023-09-14,2023-09-14,0.0711,Received
PO006314,2024-02-13,S0025,P00320,W02,337,4687.23,2024-02-28,2024-02-29,0.049,Received
PO006315,2023-12-10,S0091,P00262,W02,290,11922.04,2023-12-17,2023-12-19,0.0249,Received
PO006316,2025-01-14,S0106,P00433,W04,147,13671.27,2025-02-13,2025-02-13,0.0052,Received
PO006317,2024-11-12,S0080,P00404,W02,158,4485.95,2024-12-11,2024-12-13,0.0142,Received
PO006318,2025-08-31,S0021,P00539,W04,70,10314.59,2025-09-07,2025-09-11,0.0133,Received
PO006319,2025-09-20,S0046,P00715,W01,431,12092.46,2025-10-12,2025-10-12,0.055,Received
PO006320,2024-07-12,S0057,P00566,W04,124,5969.15,2024-08-07,2024-08-07,0.028,Received
PO006321,2024-12-09,S0078,P00884,W05,86,7906.89,2024-12-19,2024-12-31,0.0641,Received
PO006322,2023-08-08,S0041,P00952,W01,323,13518.16,2023-09-04,2023-09-04,0.0244,Received
PO006323,2024-11-08,S0107,P00335,W03,218,2481.23,2024-12-06,2024-12-12,0.0348,Received
PO006324,2023-11-09,S0004,P00584,W04,374,108090.45,2023-11-14,2023-11-14,0.0312,Received
PO006325,2023-10-11,S0112,P00512,W02,50,3495.47,2023-10-20,2023-10-25,0.0154,Received
PO006326,2025-07-02,S0030,P00338,W02,133,23663.47,2025-07-23,2025-07-23,0.0366,Received
PO006327,2026-05-20,S0030,P00177,W03,388,29537.92,2026-06-17,2026-06-17,0.0496,Received
PO006328,2024-11-26,S0056,P00779,W01,185,1842.56,2024-12-21,2024-12-31,0.036,Received
PO006329,2025-01-07,S0033,P00054,W02,452,26607.67,2025-02-03,2025-02-03,0.0203,Received
PO006330,2025-10-14,S0019,P00205,W02,61,852.4,2025-11-03,2025-11-06,0.0586,Received
PO006331,2026-06-27,S0061,P00132,W06,292,22969.85,2026-07-10,2026-07-15,0.0384,Received
PO006332,2025-02-04,S0024,P00240,W03,20,463.14,2025-02-13,2025-02-21,0.0317,Received
PO006333,2024-03-28,S0076,P00493,W05,99,3596.39,2024-04-23,2024-04-26,0.0287,Received
PO006334,2026-07-01,S0103,P00536,W06,146,4660.74,2026-07-11,2026-07-11,0.0039,Received
PO006335,2024-10-27,S0099,P00761,W03,317,20508.39,2024-11-20,2024-11-20,0.025,Received
PO006336,2025-01-15,S0083,P00844,W02,465,2934.32,2025-01-23,2025-01-23,0.0265,Received
PO006337,2023-01-08,S0103,P00571,W02,260,12566.74,2023-01-31,2023-01-31,0.0145,Received
PO006338,2023-04-27,S0066,P00750,W03,426,39788.36,2023-05-22,2023-05-28,0.0221,Received
PO006339,2026-05-01,S0118,P00511,W02,284,15407.48,2026-05-08,2026-05-09,0.0364,Received
PO006340,2023-10-15,S0030,P00338,W05,115,20351.56,2023-11-05,2023-11-12,0.0074,Received
PO006341,2026-01-08,S0120,P00222,W03,143,15883.19,2026-01-15,2026-01-18,0.1017,Received
PO006342,2025-05-01,S0071,P00964,W05,381,23740.09,2025-05-14,2025-05-14,0.0493,Received
PO006343,2025-02-13,S0031,P00676,W01,267,35711.2,2025-03-12,2025-03-12,0.0722,Received
PO006344,2026-06-08,S0054,P00555,W03,460,10843.06,2026-06-20,2026-06-20,0.0085,Received
PO006345,2026-01-22,S0057,P00293,W04,133,4271.44,2026-02-01,2026-02-05,0.0525,Received
PO006346,2023-11-14,S0081,P00224,W05,403,3869.42,2023-11-28,2023-11-30,0.0332,Received
PO006347,2025-08-11,S0063,P00120,W06,56,1529.61,2025-09-01,2025-09-01,0.0193,Received
PO006348,2023-12-29,S0005,P00954,W06,353,9028.06,2024-01-23,2024-01-28,0.0566,Received
PO006349,2023-08-19,S0035,P00317,W03,344,5820.68,2023-09-02,2023-09-11,0.0301,Received
PO006350,2025-03-29,S0001,P00210,W04,469,20512.59,2025-04-21,2025-04-21,0.0007,Received
PO006351,2025-09-17,S0110,P00333,W05,31,348.29,2025-10-02,2025-10-02,0.0101,Received
PO006352,2025-03-21,S0045,P00109,W06,462,72067.5,2025-04-03,2025-04-03,0.029,Received
PO006353,2026-02-06,S0036,P00100,W01,103,10540.87,2026-02-12,2026-02-12,0.0151,Received
PO006354,2025-09-17,S0071,P00590,W02,371,10925.06,2025-10-10,2025-10-10,0.0542,Received
PO006355,2023-08-21,S0088,P00535,W01,247,6180.69,2023-09-04,2023-09-19,0.0282,Received
PO006356,2023-09-13,S0003,P00748,W01,348,35520.14,2023-09-18,2023-09-18,0.0526,Received
PO006357,2025-09-06,S0085,P00754,W06,155,9583.25,2025-10-02,2025-10-02,0.0634,Received
PO006358,2026-08-27,S0054,P00113,W05,496,35622.21,2026-09-09,2026-09-15,0.0214,Open
PO006359,2025-04-27,S0078,P00651,W02,152,1862.55,2025-05-15,2025-05-25,0.0496,Received
PO006360,2024-12-04,S0117,P00815,W06,326,9413.86,2024-12-20,2024-12-20,0.068,Received
PO006361,2026-04-23,S0035,P00574,W01,37,967.06,2026-05-04,2026-05-13,0.0189,Received
PO006362,2025-02-05,S0085,P00045,W05,498,17875.54,2025-02-12,2025-02-17,0.0721,Received
PO006363,2024-01-19,S0053,P00906,W02,350,10663.51,2024-01-26,2024-01-26,0.0194,Received
PO006364,2026-08-27,S0079,P00386,W05,213,46974.08,2026-09-10,2026-09-10,0.0217,Open
PO006365,2025-09-06,S0002,P00699,W03,151,6660.35,2025-09-19,2025-09-19,0.0456,Received
PO006366,2026-02-04,S0012,P00396,W04,383,14630.23,2026-02-20,2026-02-20,0.0412,Received
PO006367,2025-11-17,S0090,P00504,W01,250,5336.34,2025-12-10,2025-12-10,0.0092,Received
PO006368,2025-03-10,S0108,P00346,W01,308,9963.87,2025-04-09,2025-04-09,0.0016,Received
PO006369,2023-03-26,S0118,P00179,W01,498,33745.9,2023-04-07,2023-04-10,0.02,Received
PO006370,2025-10-20,S0104,P00307,W02,201,8689.98,2025-10-26,2025-10-29,0.0421,Received
PO006371,2023-07-01,S0018,P00673,W04,256,8389.21,2023-07-12,2023-07-17,0.0512,Received
PO006372,2024-07-18,S0032,P00682,W06,477,105180.61,2024-07-30,2024-07-30,0.067,Received
PO006373,2024-08-19,S0101,P00439,W05,197,34478.29,2024-09-18,2024-09-21,0.021,Received
PO006374,2024-01-12,S0020,P00658,W01,252,9992.42,2024-01-29,2024-01-29,0.0095,Received
PO006375,2023-10-21,S0006,P00971,W04,99,6171.63,2023-10-27,2023-10-28,0.0364,Received
PO006376,2026-06-11,S0041,P00029,W06,56,12631.88,2026-06-29,2026-07-11,0.0021,Received
PO006377,2023-04-19,S0064,P00945,W03,308,11730.96,2023-05-02,2023-05-04,0.0526,Received
PO006378,2026-05-03,S0023,P00749,W01,181,4799.07,2026-05-21,2026-05-21,0.0521,Received
PO006379,2025-04-19,S0066,P00334,W04,95,11320.32,2025-04-25,2025-04-26,0.0147,Received
PO006380,2025-12-28,S0087,P00516,W05,240,23683.22,2026-01-12,2026-01-12,0.0387,Received
PO006381,2024-02-23,S0071,P00414,W02,268,56453.42,2024-03-19,2024-03-22,0.0116,Received
PO006382,2024-03-27,S0093,P00144,W06,380,4655.79,2024-04-26,2024-05-02,0.0118,Received
PO006383,2023-06-08,S0004,P00401,W02,280,33762.37,2023-07-02,2023-07-05,0.0257,Received
PO006384,2026-04-10,S0090,P00667,W03,355,10493.39,2026-05-04,2026-05-04,0.0242,Received
PO006385,2023-11-20,S0057,P01000,W06,352,1603.68,2023-12-01,2023-12-07,0.0301,Received
PO006386,2023-04-08,S0053,P00010,W05,41,2226.59,2023-04-30,2023-05-03,0.0173,Received
PO006387,2026-01-06,S0011,P00047,W02,333,2853.23,2026-01-11,2026-01-11,0.0131,Received
PO006388,2024-06-01,S0059,P00153,W04,167,6919.93,2024-06-09,2024-06-11,0.0136,Received
PO006389,2026-02-12,S0070,P00820,W05,132,7861.99,2026-03-10,2026-03-10,0.0388,Received
PO006390,2023-08-14,S0078,P00884,W02,204,19160.74,2023-08-24,2023-08-24,0.0101,Received
PO006391,2025-01-30,S0053,P00026,W03,169,8665.5,2025-02-28,2025-02-28,0.024,Received
PO006392,2025-04-11,S0087,P00377,W02,322,6085.63,2025-05-02,2025-05-02,0.0221,Received
PO006393,2025-08-05,S0048,P00267,W02,63,3462.69,2025-08-16,2025-08-23,0.0188,Received
PO006394,2024-09-24,S0031,P00935,W04,255,12344.46,2024-09-29,2024-09-29,0.0398,Received
PO006395,2024-11-27,S0079,P00450,W02,155,17316.96,2024-12-06,2024-12-06,0.0263,Received
PO006396,2025-11-29,S0103,P00349,W04,353,18262.25,2025-12-11,2025-12-17,0.0241,Received
PO006397,2023-02-17,S0049,P00364,W06,113,4401.96,2023-03-13,2023-03-16,0.0682,Received
PO006398,2025-05-14,S0087,P00874,W03,310,31379.39,2025-06-07,2025-06-15,0.0125,Received
PO006399,2024-08-19,S0027,P00989,W01,320,8617.34,2024-08-27,2024-09-03,0.019,Received
PO006400,2025-03-12,S0028,P00886,W03,408,54292.58,2025-04-06,2025-04-09,0.0433,Received
PO006401,2025-12-23,S0041,P00336,W03,478,23770.87,2026-01-16,2026-01-16,0.0877,Received
PO006402,2024-02-27,S0083,P00904,W02,459,7840.8,2024-03-28,2024-03-28,0.0579,Received
PO006403,2026-03-24,S0109,P00229,W06,312,9526.31,2026-04-06,2026-04-06,0.014,Received
PO006404,2023-09-27,S0105,P00058,W06,330,9297.27,2023-10-25,2023-11-02,0.0081,Received
PO006405,2024-10-01,S0073,P00758,W04,266,10006.46,2024-10-23,2024-10-23,0.0157,Received
PO006406,2024-04-08,S0066,P00281,W04,231,9800.41,2024-05-03,2024-05-06,0.0075,Received
PO006407,2026-02-20,S0072,P00241,W06,23,1387.82,2026-03-11,2026-03-21,0.0607,Received
PO006408,2024-11-19,S0026,P00470,W02,87,5452.77,2024-12-18,2024-12-18,0.0428,Received
PO006409,2023-11-10,S0115,P00587,W03,303,11525.41,2023-11-21,2023-11-21,0.0202,Received
PO006410,2026-06-25,S0058,P00764,W05,192,18445.34,2026-07-01,2026-07-03,0.0066,Received
PO006411,2023-02-06,S0006,P00919,W03,238,39151.59,2023-02-27,2023-03-06,0.0214,Received
PO006412,2023-03-29,S0107,P00352,W02,167,8160.62,2023-04-24,2023-04-25,0.0426,Received
PO006413,2025-01-01,S0082,P00013,W04,127,2385.73,2025-01-13,2025-01-16,0.0627,Received
PO006414,2024-03-25,S0061,P00422,W03,130,7475.65,2024-04-01,2024-04-02,0.0105,Received
PO006415,2024-08-08,S0003,P00748,W02,497,47483.06,2024-08-13,2024-08-17,0.023,Received
PO006416,2026-02-03,S0095,P00089,W05,62,933.9,2026-02-14,2026-02-14,0.0126,Received
PO006417,2023-07-17,S0110,P00878,W03,59,1823.13,2023-08-11,2023-08-20,0.0615,Received
PO006418,2024-07-07,S0024,P00528,W06,129,8383.03,2024-07-23,2024-07-24,0.0107,Received
PO006419,2026-07-05,S0088,P00402,W02,201,10788.79,2026-07-10,2026-07-10,0.0316,Received
PO006420,2024-12-16,S0043,P00170,W04,122,1502.72,2025-01-06,2025-01-11,0.0182,Received
PO006421,2024-05-13,S0018,P00143,W05,242,10470.28,2024-06-07,2024-06-15,0.0457,Received
PO006422,2023-09-12,S0027,P00722,W02,448,36572.01,2023-10-05,2023-10-05,0.0755,Received
PO006423,2026-01-20,S0081,P00838,W03,211,4710.53,2026-02-03,2026-02-08,0.0273,Received
PO006424,2025-04-27,S0096,P00357,W01,61,12189.5,2025-05-16,2025-05-20,0.0122,Received
PO006425,2024-06-20,S0112,P00812,W03,465,2302.29,2024-06-29,2024-07-03,0.0359,Received
PO006426,2024-03-17,S0103,P00163,W06,119,6056.85,2024-04-11,2024-04-18,0.0235,Received
PO006427,2026-08-12,S0017,P00204,W02,244,6235.2,2026-08-23,2026-09-06,0.0531,Open
PO006428,2024-12-02,S0104,P00092,W01,418,12177.89,2025-01-01,2025-01-06,0.0062,Received
PO006429,2024-12-10,S0016,P00238,W04,254,11906.03,2024-12-24,2024-12-25,0.0296,Received
PO006430,2026-04-24,S0020,P00341,W02,65,3616.64,2026-05-17,2026-05-22,0.0198,Received
PO006431,2024-06-11,S0109,P00551,W02,77,4168.8,2024-07-05,2024-07-11,0.0195,Received
PO006432,2026-05-03,S0074,P00809,W03,477,9764.22,2026-05-20,2026-05-22,0.0266,Received
PO006433,2025-11-09,S0033,P00345,W03,252,26283.84,2025-11-15,2025-11-17,0.0302,Received
PO006434,2025-06-20,S0049,P00938,W06,147,3651.35,2025-07-08,2025-07-12,0.0043,Received
PO006435,2026-01-01,S0046,P00264,W02,178,9895.51,2026-01-30,2026-01-30,0.0151,Received
PO006436,2024-02-26,S0046,P00264,W04,49,2719.44,2024-03-26,2024-03-26,0.0445,Received
PO006437,2024-08-12,S0071,P00583,W03,473,28060.79,2024-08-24,2024-08-25,0.0109,Received
PO006438,2024-11-03,S0090,P00370,W06,399,13422.01,2024-12-02,2024-12-02,0.0239,Received
PO006439,2025-02-06,S0104,P00107,W02,346,9065.42,2025-02-14,2025-02-20,0.0356,Received
PO006440,2024-04-11,S0111,P00309,W05,206,16268.16,2024-05-06,2024-05-06,0.0165,Received
PO006441,2023-02-05,S0056,P00779,W01,276,2945.78,2023-03-02,2023-03-11,0.033,Received
PO006442,2023-09-12,S0110,P00918,W01,128,2290.58,2023-10-04,2023-10-04,0.0294,Received
PO006443,2023-11-24,S0088,P00843,W04,193,10192.34,2023-12-23,2023-12-23,0.0501,Received
PO006444,2023-03-16,S0052,P00436,W06,177,10145.17,2023-04-04,2023-04-04,0.0505,Received
PO006445,2024-10-20,S0022,P00468,W03,436,9324.35,2024-10-28,2024-11-04,0.0642,Received
PO006446,2025-08-27,S0057,P00421,W02,324,5742.03,2025-09-16,2025-09-16,0.0296,Received
PO006447,2025-06-12,S0067,P00403,W01,412,13182.86,2025-06-27,2025-07-03,0.0087,Received
PO006448,2026-04-26,S0086,P00781,W02,117,19852.31,2026-05-26,2026-05-27,0.0232,Received
PO006449,2023-06-21,S0030,P00177,W01,126,10669.88,2023-07-19,2023-07-24,0.0103,Received
PO006450,2024-11-14,S0089,P00375,W04,44,3194.02,2024-11-28,2024-12-04,0.0305,Received
PO006451,2025-05-30,S0047,P00976,W03,80,4436.47,2025-06-15,2025-06-15,0.0462,Received
PO006452,2025-01-24,S0050,P00674,W03,487,17750.47,2025-02-11,2025-02-15,0.0528,Received
PO006453,2024-05-22,S0040,P00990,W01,423,17955.31,2024-05-28,2024-05-28,0.0112,Received
PO006454,2025-01-01,S0092,P00017,W06,40,941.97,2025-01-17,2025-01-21,0.018,Received
PO006455,2024-05-25,S0107,P00352,W03,362,16709.18,2024-06-20,2024-06-21,0.0449,Received
PO006456,2023-01-06,S0114,P00423,W06,158,27954.54,2023-01-19,2023-01-19,0.0749,Received
PO006457,2023-12-19,S0033,P00363,W04,181,13287.89,2024-01-03,2024-01-04,0.0527,Received
