SalesOrderID,OrderDate,ProductID,WarehouseID,Quantity,Revenue,PromisedDeliveryDate,ActualDeliveryDate,OrderStatus,Channel
SO0017804,2025-03-27,P00982,W04,6,1392.86,2025-04-04,2025-04-06,Delivered,Retail
SO0017805,2025-07-18,P00274,W01,9,1090.48,2025-07-20,2025-07-25,Delivered,B2B
SO0017806,2026-05-10,P00782,W02,14,2387.31,2026-05-16,2026-05-16,Delivered,Distributor
SO0017807,2025-12-23,P00516,W03,1,125.95,2025-12-28,2025-12-28,Delivered,Online
SO0017808,2026-06-14,P00401,W06,3,866.67,2026-06-20,2026-06-20,Delivered,B2B
SO0017809,2023-07-31,P00490,W05,8,659.82,2023-08-09,2023-08-09,Delivered,Distributor
SO0017810,2023-09-20,P00001,W02,6,136.6,2023-09-22,2023-09-27,Delivered,Distributor
SO0017811,2024-04-19,P00296,W05,2,676.87,2024-04-21,2024-04-21,Delivered,Distributor
SO0017812,2025-09-23,P00912,W03,10,456.12,2025-10-02,2025-10-02,Delivered,B2B
SO0017813,2025-09-29,P00498,W03,10,892.66,2025-10-08,2025-10-13,Delivered,B2B
SO0017814,2023-08-07,P00093,W03,11,815.37,2023-08-16,2023-08-21,Delivered,Online
SO0017815,2025-10-03,P00275,W05,8,802.82,2025-10-12,2025-10-12,Delivered,Online
SO0017816,2026-01-26,P00328,W02,6,705.67,2026-01-31,2026-02-01,Delivered,Distributor
SO0017817,2025-07-23,P00121,W03,7,1063.54,2025-07-31,2025-08-03,Delivered,B2B
SO0017818,2023-05-19,P00913,W01,3,83.05,2023-05-28,2023-06-04,Delivered,Distributor
SO0017819,2023-05-07,P00171,W02,8,705.34,2023-05-10,2023-05-12,Delivered,B2B
SO0017820,2023-08-05,P00818,W05,4,373.79,2023-08-13,2023-08-18,Delivered,B2B
SO0017821,2026-06-28,P00907,W02,7,911.19,2026-07-04,2026-07-09,Delivered,Retail
SO0017822,2025-08-04,P00608,W04,4,516.61,2025-08-09,2025-08-12,Delivered,Retail
SO0017823,2024-02-20,P00704,W04,9,420.34,2024-02-27,2024-02-27,Delivered,Retail
SO0017824,2023-09-07,P00863,W01,8,907.65,2023-09-16,2023-09-16,Delivered,Distributor
SO0017825,2024-01-04,P00168,W05,5,1929.78,2024-01-13,2024-01-20,Delivered,B2B
SO0017826,2024-04-03,P00303,W04,8,623.89,2024-04-05,2024-04-05,Delivered,B2B
SO0017827,2026-08-24,P00448,W01,13,1635.43,2026-08-29,2026-08-29,Delivered,Retail
SO0017828,2025-01-04,P00800,W06,6,335.87,2025-01-10,2025-01-17,Delivered,B2B
SO0017829,2024-11-21,P00724,W02,5,461.73,2024-11-23,2024-11-25,Delivered,Distributor
SO0017830,2026-06-22,P00842,W05,7,43.5,2026-07-01,2026-07-06,Delivered,Retail
SO0017831,2024-05-23,P00571,W02,7,416.17,2024-05-28,2024-05-31,Delivered,B2B
SO0017832,2024-08-23,P00209,W06,6,533.9,2024-08-26,2024-08-31,Delivered,B2B
SO0017833,2024-02-02,P00586,W06,7,799.2,2024-02-08,2024-02-08,Delivered,Online
SO0017834,2023-11-18,P00804,W02,10,2387.38,2023-11-23,2023-11-23,Delivered,Distributor
SO0017835,2024-10-24,P00910,W06,7,2982.61,2024-10-29,2024-11-03,Delivered,B2B
SO0017836,2025-03-11,P00206,W06,2,568.26,2025-03-17,2025-03-17,Delivered,Online
SO0017837,2023-02-28,P00634,W03,8,1105.7,2023-03-02,2023-03-02,Delivered,Retail
SO0017838,2023-09-11,P00100,W02,11,1348.63,2023-09-13,2023-09-14,Delivered,B2B
SO0017839,2024-08-03,P00195,W04,6,396.28,2024-08-07,2024-08-14,Delivered,Distributor
SO0017840,2024-05-15,P00555,W01,5,210.71,2024-05-18,2024-05-25,Delivered,Distributor
SO0017841,2023-12-26,P00955,W03,9,184.42,2024-01-03,2024-01-03,Delivered,Online
SO0017842,2024-07-17,P00288,W05,6,357.91,2024-07-20,2024-07-27,Delivered,B2B
SO0017843,2025-05-08,P00640,W05,4,182.25,2025-05-14,2025-05-14,Delivered,Retail
SO0017844,2024-04-01,P00892,W03,6,1842.0,2024-04-09,2024-04-10,Delivered,B2B
SO0017845,2025-03-13,P00806,W03,7,252.69,2025-03-18,2025-03-20,Delivered,Online
SO0017846,2026-08-06,P00831,W05,8,281.8,2026-08-15,2026-08-15,Delivered,Distributor
SO0017847,2026-08-19,P00698,W03,9,286.45,2026-08-21,2026-08-21,Delivered,Retail
SO0017848,2026-01-05,P00297,W04,5,563.13,2026-01-10,2026-01-12,Delivered,Distributor
SO0017849,2025-05-28,P00850,W06,9,108.56,2025-06-03,2025-06-03,Delivered,Online
SO0017850,2023-04-24,P00098,W01,7,235.26,2023-04-28,2023-05-03,Delivered,B2B
SO0017851,2026-06-19,P00364,W05,7,373.79,2026-06-28,2026-06-29,Delivered,Retail
SO0017852,2026-06-17,P00182,W02,9,769.44,2026-06-26,2026-06-29,Delivered,Retail
SO0017853,2025-03-29,P00024,W05,7,398.69,2025-04-07,2025-04-08,Delivered,Distributor
SO0017854,2026-04-29,P00458,W04,10,286.74,2026-05-02,2026-05-02,Delivered,B2B
SO0017855,2023-08-14,P00591,W04,5,1059.45,2023-08-21,2023-08-21,Delivered,Retail
SO0017856,2024-11-26,P00787,W04,9,487.06,2024-11-29,2024-12-06,Delivered,B2B
SO0017857,2025-06-12,P00909,W01,10,725.55,2025-06-20,2025-06-21,Delivered,Retail
SO0017858,2023-08-04,P00413,W05,5,434.99,2023-08-13,2023-08-13,Delivered,Retail
SO0017859,2026-03-14,P00855,W01,8,83.96,2026-03-21,2026-03-21,Delivered,B2B
SO0017860,2024-12-20,P00260,W01,2,158.08,2024-12-26,2024-12-29,Delivered,Online
SO0017861,2024-09-18,P00147,W04,9,1237.92,2024-09-24,2024-09-24,Delivered,B2B
SO0017862,2025-02-16,P00175,W02,4,347.48,2025-02-18,2025-02-18,Delivered,Distributor
SO0017863,2024-04-22,P00040,W05,9,1686.68,2024-04-30,2024-04-30,Delivered,Retail
SO0017864,2025-02-25,P00454,W04,11,905.22,2025-03-01,2025-03-02,Delivered,Retail
SO0017865,2024-12-24,P00957,W02,4,167.69,2024-12-31,2025-01-01,Delivered,B2B
SO0017866,2023-01-23,P00365,W04,7,670.37,2023-01-28,2023-01-28,Delivered,B2B
SO0017867,2026-08-12,P00723,W03,7,730.69,2026-08-15,2026-08-18,Delivered,Distributor
SO0017868,2025-07-26,P00025,W05,7,632.77,2025-07-29,2025-08-05,Delivered,Online
SO0017869,2024-01-13,P00472,W01,6,353.17,2024-01-17,2024-01-17,Delivered,B2B
SO0017870,2024-01-27,P00352,W03,9,800.93,2024-01-29,2024-01-29,Delivered,Retail
SO0017871,2025-03-03,P00667,W04,5,256.53,2025-03-08,2025-03-13,Delivered,B2B
SO0017872,2024-03-07,P00085,W01,7,1357.11,2024-03-15,2024-03-15,Delivered,Distributor
SO0017873,2024-07-26,P00896,W03,4,195.36,2024-07-30,2024-08-02,Delivered,Distributor
SO0017874,2025-06-23,P00454,W03,4,344.17,2025-06-27,2025-06-30,Delivered,Distributor
SO0017875,2023-05-07,P00849,W05,6,251.04,2023-05-10,2023-05-10,Delivered,Distributor
SO0017876,2026-04-30,P00217,W03,8,2513.38,2026-05-05,2026-05-10,Delivered,B2B
SO0017877,2023-02-17,P00114,W02,8,67.19,2023-02-22,2023-02-25,Delivered,B2B
SO0017878,2025-08-03,P00950,W05,10,434.76,2025-08-09,2025-08-11,Delivered,Online
SO0017879,2023-12-07,P00992,W05,4,720.34,2023-12-15,2023-12-20,Delivered,Online
SO0017880,2023-10-15,P00736,W02,12,1251.2,2023-10-22,2023-10-25,Delivered,B2B
SO0017881,2024-03-23,P00064,W01,8,1160.54,2024-03-28,2024-03-28,Delivered,Retail
SO0017882,2024-10-31,P00288,W02,4,239.02,2024-11-05,2024-11-12,Delivered,B2B
SO0017883,2025-03-26,P00822,W06,10,1127.0,2025-03-29,2025-04-01,Delivered,Distributor
SO0017884,2024-04-14,P00900,W01,7,1253.74,2024-04-18,2024-04-21,Delivered,Retail
SO0017885,2025-07-28,P00085,W03,6,1109.73,2025-07-30,2025-08-06,Delivered,Distributor
SO0017886,2024-03-22,P00991,W06,5,411.91,2024-03-28,2024-03-29,Delivered,B2B
SO0017887,2025-06-17,P00621,W02,4,61.97,2025-06-22,2025-06-27,Delivered,Online
SO0017888,2024-06-26,P00302,W02,8,858.21,2024-06-29,2024-06-29,Delivered,Online
SO0017889,2026-01-19,P00306,W06,7,2305.35,2026-01-22,2026-01-23,Delivered,Distributor
SO0017890,2024-06-21,P00623,W01,5,215.6,2024-06-28,2024-07-05,Delivered,Online
SO0017891,2023-06-13,P00935,W03,8,795.15,2023-06-19,2023-06-20,Delivered,Retail
SO0017892,2023-05-21,P00786,W02,4,391.83,2023-05-28,2023-05-30,Delivered,B2B
SO0017893,2024-04-30,P00144,W03,7,137.04,2024-05-08,2024-05-10,Delivered,B2B
SO0017894,2025-06-07,P00350,W03,6,197.15,2025-06-14,2025-06-15,Delivered,B2B
SO0017895,2024-07-11,P00184,W03,4,423.47,2024-07-16,2024-07-23,Delivered,Distributor
SO0017896,2026-03-27,P00630,W02,7,684.12,2026-04-04,2026-04-04,Delivered,Retail
SO0017897,2026-05-21,P00101,W04,2,342.07,2026-05-30,2026-06-01,Delivered,Distributor
SO0017898,2024-11-27,P00267,W01,7,522.05,2024-11-29,2024-11-29,Delivered,Online
SO0017899,2024-08-16,P00276,W01,4,439.26,2024-08-18,2024-08-18,Delivered,Distributor
SO0017900,2025-12-04,P00978,W02,7,990.88,2025-12-10,2025-12-12,Delivered,B2B
SO0017901,2023-09-20,P00824,W04,3,203.33,2023-09-24,2023-09-24,Delivered,B2B
SO0017902,2025-04-30,P00646,W02,3,702.54,2025-05-07,2025-05-12,Delivered,Retail
SO0017903,2025-05-23,P00105,W06,9,881.77,2025-05-30,2025-05-30,Delivered,Retail
SO0017904,2026-02-05,P00065,W01,6,83.71,2026-02-13,2026-02-15,Delivered,B2B
SO0017905,2025-11-22,P00253,W06,4,949.68,2025-11-27,2025-11-27,Delivered,B2B
SO0017906,2023-04-23,P00089,W03,5,137.01,2023-05-02,2023-05-05,Delivered,B2B
SO0017907,2025-07-23,P00365,W02,11,1087.88,2025-07-28,2025-08-02,Delivered,Online
SO0017908,2026-02-04,P00343,W04,8,545.12,2026-02-11,2026-02-11,Delivered,Retail
SO0017909,2026-04-08,P00832,W04,8,877.06,2026-04-14,2026-04-16,Delivered,B2B
SO0017910,2025-12-23,P00326,W03,3,67.73,2026-01-01,2026-01-01,Delivered,B2B
SO0017911,2023-06-22,P00146,W02,7,133.58,2023-06-28,2023-07-03,Delivered,Retail
SO0017912,2024-09-24,P00871,W03,5,291.56,2024-09-30,2024-10-02,Delivered,Retail
SO0017913,2023-08-29,P00082,W04,5,457.99,2023-09-07,2023-09-07,Delivered,Retail
SO0017914,2025-01-22,P00869,W01,12,333.71,2025-01-24,2025-01-24,Delivered,B2B
SO0017915,2025-05-12,P00632,W06,11,146.45,2025-05-21,2025-05-26,Delivered,Retail
SO0017916,2024-10-11,P00508,W06,5,388.06,2024-10-19,2024-10-19,Delivered,Distributor
SO0017917,2025-03-25,P00839,W06,11,2445.82,2025-03-29,2025-04-01,Delivered,Online
SO0017918,2025-09-26,P00810,W01,5,559.19,2025-10-02,2025-10-07,Delivered,Online
SO0017919,2024-05-26,P00890,W06,5,102.18,2024-06-04,2024-06-11,Delivered,B2B
SO0017920,2023-07-09,P00542,W01,5,304.09,2023-07-14,2023-07-19,Delivered,Retail
SO0017921,2023-02-21,P00111,W05,11,485.16,2023-02-28,2023-02-28,Delivered,B2B
SO0017922,2023-11-29,P00548,W06,6,767.16,2023-12-04,2023-12-04,Delivered,Retail
SO0017923,2023-09-16,P00189,W05,4,256.47,2023-09-18,2023-09-19,Delivered,Online
SO0017924,2025-09-02,P00979,W04,7,581.27,2025-09-06,2025-09-06,Delivered,Retail
SO0017925,2025-05-28,P00464,W01,5,540.91,2025-06-01,2025-06-08,Delivered,B2B
SO0017926,2024-10-06,P00416,W02,8,272.56,2024-10-11,2024-10-11,Delivered,Retail
SO0017927,2025-09-02,P00304,W06,5,130.99,2025-09-09,2025-09-09,Delivered,Online
SO0017928,2026-06-04,P00005,W03,5,303.65,2026-06-13,2026-06-16,Delivered,Retail
SO0017929,2024-11-13,P00656,W02,11,533.43,2024-11-20,2024-11-21,Delivered,B2B
SO0017930,2025-07-14,P00598,W06,7,344.4,2025-07-16,2025-07-16,Delivered,Retail
SO0017931,2024-07-18,P00073,W01,10,2732.78,2024-07-27,2024-08-01,Delivered,Online
SO0017932,2024-06-26,P00593,W01,5,443.95,2024-06-29,2024-07-01,Delivered,Online
SO0017933,2025-10-27,P00779,W06,9,177.16,2025-10-31,2025-10-31,Delivered,Retail
SO0017934,2025-09-25,P00973,W03,6,253.82,2025-09-30,2025-10-02,Delivered,Online
SO0017935,2026-04-08,P00719,W04,8,1290.15,2026-04-11,2026-04-16,Delivered,Retail
SO0017936,2025-09-22,P00437,W02,10,2250.23,2025-09-25,2025-09-28,Delivered,B2B
SO0017937,2023-08-15,P00550,W01,3,149.86,2023-08-20,2023-08-20,Delivered,Retail
SO0017938,2023-10-05,P00651,W05,6,135.01,2023-10-08,2023-10-08,Delivered,Retail
SO0017939,2026-08-13,P00550,W02,7,380.35,2026-08-17,2026-08-18,Delivered,Retail
SO0017940,2025-12-24,P00977,W03,3,59.77,2025-12-29,2025-12-29,Delivered,Online
SO0017941,2026-04-21,P00817,W03,6,633.23,2026-04-23,2026-04-30,Delivered,Online
SO0017942,2024-07-06,P00788,W04,8,751.21,2024-07-08,2024-07-13,Delivered,B2B
SO0017943,2025-08-01,P00103,W06,7,460.81,2025-08-09,2025-08-09,Delivered,Distributor
SO0017944,2024-11-01,P00836,W03,7,276.07,2024-11-05,2024-11-05,Delivered,B2B
SO0017945,2023-04-13,P00746,W06,8,780.36,2023-04-17,2023-04-17,Delivered,B2B
SO0017946,2024-08-31,P00715,W01,8,393.62,2024-09-06,2024-09-06,Delivered,Retail
SO0017947,2026-02-17,P00817,W05,4,470.12,2026-02-21,2026-02-21,Delivered,Online
SO0017948,2024-06-12,P00269,W05,8,832.25,2024-06-17,2024-06-18,Delivered,Online
SO0017949,2026-01-16,P00651,W03,2,44.1,2026-01-22,2026-01-22,Delivered,Online
SO0017950,2023-06-16,P00402,W06,5,571.25,2023-06-20,2023-06-20,Delivered,Distributor
SO0017951,2025-03-26,P00249,W01,3,91.57,2025-04-02,2025-04-07,Delivered,Retail
SO0017952,2023-03-12,P00246,W03,6,122.92,2023-03-20,2023-03-27,Delivered,Distributor
SO0017953,2026-03-24,P00605,W02,7,457.41,2026-04-02,2026-04-02,Delivered,Distributor
SO0017954,2023-01-04,P00193,W03,8,1148.83,2023-01-10,2023-01-10,Delivered,B2B
SO0017955,2023-09-16,P00207,W01,10,361.33,2023-09-18,2023-09-18,Delivered,Retail
SO0017956,2023-09-18,P00166,W03,13,222.83,2023-09-27,2023-09-28,Delivered,Distributor
SO0017957,2026-08-12,P00357,W01,5,2174.33,2026-08-21,2026-08-23,Delivered,Online
SO0017958,2025-05-29,P00770,W05,10,1091.98,2025-06-01,2025-06-02,Delivered,Distributor
SO0017959,2023-07-12,P00599,W06,6,37.74,2023-07-20,2023-07-25,Delivered,Distributor
SO0017960,2025-06-09,P00786,W06,4,402.11,2025-06-14,2025-06-15,Delivered,Distributor
SO0017961,2024-01-11,P00516,W04,7,814.44,2024-01-19,2024-01-19,Delivered,Distributor
SO0017962,2024-10-15,P00561,W02,6,519.56,2024-10-21,2024-10-26,Delivered,Online
SO0017963,2023-08-15,P00472,W03,5,281.04,2023-08-23,2023-08-24,Delivered,Retail
SO0017964,2024-11-08,P00431,W06,8,127.1,2024-11-16,2024-11-16,Delivered,B2B
SO0017965,2026-04-13,P00551,W03,14,1553.24,2026-04-21,2026-04-26,Delivered,B2B
SO0017966,2025-12-07,P00862,W01,5,321.75,2025-12-10,2025-12-13,Delivered,Online
SO0017967,2025-02-17,P00889,W04,5,249.12,2025-02-22,2025-02-22,Delivered,Online
SO0017968,2025-02-25,P00283,W04,8,1094.75,2025-03-01,2025-03-01,Delivered,Retail
SO0017969,2026-01-16,P00263,W02,6,1523.34,2026-01-25,2026-01-27,Delivered,B2B
SO0017970,2023-05-07,P00724,W01,5,469.36,2023-05-09,2023-05-14,Delivered,B2B
SO0017971,2023-09-07,P00927,W03,8,3085.9,2023-09-11,2023-09-13,Delivered,B2B
SO0017972,2023-11-12,P00603,W06,6,431.95,2023-11-18,2023-11-20,Delivered,Distributor
SO0017973,2024-05-18,P00510,W04,9,869.63,2024-05-27,2024-05-27,Delivered,Online
SO0017974,2024-10-28,P00553,W06,7,256.05,2024-10-30,2024-11-04,Delivered,B2B
SO0017975,2026-06-27,P00573,W06,7,489.12,2026-06-30,2026-07-02,Delivered,B2B
SO0017976,2025-03-21,P00175,W01,9,839.33,2025-03-30,2025-04-02,Delivered,Distributor
SO0017977,2025-09-18,P00204,W06,3,148.32,2025-09-26,2025-09-26,Delivered,B2B
SO0017978,2025-12-06,P00831,W01,3,105.29,2025-12-13,2025-12-18,Delivered,Distributor
SO0017979,2023-10-03,P00593,W01,4,336.94,2023-10-05,2023-10-08,Delivered,Retail
SO0017980,2025-10-06,P00114,W06,6,53.09,2025-10-11,2025-10-11,Delivered,B2B
SO0017981,2024-12-29,P00176,W04,9,783.61,2024-12-31,2024-12-31,Delivered,B2B
SO0017982,2026-06-15,P00626,W03,7,695.56,2026-06-23,2026-06-25,Delivered,Retail
SO0017983,2023-12-17,P00937,W02,13,3517.94,2023-12-20,2023-12-21,Delivered,Retail
SO0017984,2023-03-02,P00721,W03,7,522.93,2023-03-09,2023-03-14,Delivered,Online
SO0017985,2023-02-23,P00867,W05,6,841.34,2023-03-04,2023-03-09,Delivered,Retail
SO0017986,2024-11-25,P00344,W01,8,715.93,2024-11-30,2024-11-30,Delivered,Online
SO0017987,2023-07-16,P00251,W06,13,952.44,2023-07-20,2023-07-27,Delivered,Online
SO0017988,2025-07-01,P00640,W04,8,389.56,2025-07-09,2025-07-09,Delivered,Online
SO0017989,2025-05-05,P00407,W01,3,93.76,2025-05-13,2025-05-13,Delivered,Retail
SO0017990,2023-07-01,P00583,W04,8,661.64,2023-07-07,2023-07-10,Delivered,Online
SO0017991,2023-01-23,P00780,W02,12,749.16,2023-01-29,2023-01-29,Delivered,Distributor
SO0017992,2026-01-16,P00039,W06,5,251.29,2026-01-25,2026-01-25,Delivered,B2B
SO0017993,2024-11-15,P00690,W01,16,1136.36,2024-11-24,2024-11-24,Delivered,Retail
SO0017994,2025-02-18,P00364,W03,10,542.95,2025-02-21,2025-02-28,Delivered,Retail
SO0017995,2023-02-02,P00689,W04,11,584.17,2023-02-06,2023-02-09,Delivered,B2B
SO0017996,2024-12-18,P00083,W02,5,302.1,2024-12-23,2024-12-23,Delivered,Distributor
SO0017997,2024-04-30,P00070,W05,4,310.37,2024-05-03,2024-05-05,Delivered,Online
SO0017998,2023-01-15,P00803,W02,10,773.32,2023-01-21,2023-01-21,Delivered,Online
SO0017999,2024-09-20,P00940,W03,6,830.39,2024-09-26,2024-09-26,Delivered,Distributor
SO0018000,2025-07-09,P00479,W04,5,279.67,2025-07-15,2025-07-15,Delivered,Retail
SO0018001,2024-08-01,P00858,W01,3,276.68,2024-08-05,2024-08-12,Delivered,Distributor
SO0018002,2024-11-30,P00401,W02,8,2115.38,2024-12-04,2024-12-04,Delivered,Distributor
SO0018003,2024-01-04,P00005,W03,16,996.74,2024-01-06,2024-01-13,Delivered,Online
SO0018004,2025-04-09,P00532,W04,8,1757.46,2025-04-13,2025-04-13,Delivered,Distributor
SO0018005,2023-06-06,P00015,W02,9,766.7,2023-06-15,2023-06-15,Delivered,B2B
SO0018006,2023-04-24,P00017,W04,7,277.77,2023-04-27,2023-04-27,Delivered,Distributor
SO0018007,2026-05-07,P00360,W01,10,353.7,2026-05-09,2026-05-09,Delivered,B2B
SO0018008,2025-10-21,P00360,W04,9,306.94,2025-10-28,2025-11-02,Delivered,B2B
SO0018009,2024-05-14,P00316,W02,8,379.7,2024-05-23,2024-05-30,Delivered,Distributor
SO0018010,2025-11-13,P00948,W02,10,1216.81,2025-11-21,2025-11-21,Delivered,B2B
SO0018011,2026-01-06,P00797,W01,10,2561.46,2026-01-08,2026-01-08,Delivered,Online
SO0018012,2023-09-04,P00992,W03,12,2088.17,2023-09-09,2023-09-14,Delivered,Retail
SO0018013,2026-01-25,P00208,W03,2,358.98,2026-01-31,2026-02-01,Delivered,Online
SO0018014,2025-02-13,P00628,W04,4,290.04,2025-02-18,2025-02-19,Delivered,Online
SO0018015,2023-08-03,P00921,W05,9,1709.17,2023-08-07,2023-08-07,Delivered,B2B
SO0018016,2024-12-09,P00010,W04,5,510.88,2024-12-11,2024-12-13,Delivered,B2B
SO0018017,2025-01-04,P00006,W02,6,659.19,2025-01-13,2025-01-13,Delivered,Distributor
SO0018018,2025-07-20,P00835,W04,8,114.93,2025-07-22,2025-07-27,Delivered,Retail
SO0018019,2025-06-04,P00891,W03,5,974.75,2025-06-06,2025-06-08,Delivered,Online
SO0018020,2023-05-05,P00052,W02,9,757.66,2023-05-10,2023-05-10,Delivered,Retail
SO0018021,2024-10-21,P00041,W06,3,64.51,2024-10-23,2024-10-26,Delivered,Online
SO0018022,2023-05-25,P00746,W02,11,980.08,2023-05-27,2023-05-27,Delivered,B2B
SO0018023,2024-12-18,P00090,W06,5,349.04,2024-12-25,2024-12-25,Delivered,Online
SO0018024,2025-06-02,P00766,W03,4,873.61,2025-06-06,2025-06-06,Delivered,Online
SO0018025,2023-08-19,P00818,W06,3,265.89,2023-08-22,2023-08-22,Delivered,Distributor
SO0018026,2025-06-03,P00307,W01,5,296.86,2025-06-07,2025-06-07,Delivered,Distributor
SO0018027,2023-08-13,P00401,W01,11,2903.24,2023-08-17,2023-08-24,Delivered,Distributor
SO0018028,2023-10-15,P00161,W02,6,616.33,2023-10-21,2023-10-23,Delivered,Distributor
SO0018029,2025-12-30,P00959,W05,5,998.21,2026-01-03,2026-01-06,Delivered,Retail
SO0018030,2026-01-31,P00652,W02,8,1459.76,2026-02-04,2026-02-04,Delivered,Retail
SO0018031,2024-03-11,P00532,W05,9,1982.05,2024-03-19,2024-03-19,Delivered,Distributor
SO0018032,2026-02-16,P00404,W03,7,253.65,2026-02-18,2026-02-19,Delivered,Distributor
SO0018033,2023-06-23,P00249,W01,10,284.84,2023-06-25,2023-06-25,Delivered,Distributor
SO0018034,2025-06-02,P00124,W02,3,122.99,2025-06-09,2025-06-09,Delivered,Distributor
SO0018035,2023-05-08,P00315,W01,10,240.75,2023-05-15,2023-05-17,Delivered,B2B
SO0018036,2025-05-25,P00511,W02,6,472.06,2025-05-27,2025-05-27,Delivered,Retail
SO0018037,2025-04-27,P00163,W06,8,585.21,2025-05-04,2025-05-04,Delivered,Online
SO0018038,2025-05-28,P00989,W01,12,677.06,2025-06-02,2025-06-04,Delivered,B2B
SO0018039,2024-02-27,P00911,W05,7,163.67,2024-03-02,2024-03-09,Delivered,B2B
SO0018040,2026-04-15,P00800,W03,9,514.23,2026-04-19,2026-04-21,Delivered,B2B
SO0018041,2025-11-08,P00472,W05,10,552.53,2025-11-12,2025-11-17,Delivered,Distributor
SO0018042,2024-09-09,P00886,W03,7,1640.25,2024-09-17,2024-09-17,Delivered,Distributor
SO0018043,2025-07-31,P00910,W06,2,785.71,2025-08-04,2025-08-04,Delivered,Online
SO0018044,2024-06-14,P00874,W02,14,3100.12,2024-06-21,2024-06-26,Delivered,Distributor
SO0018045,2025-02-16,P00646,W02,9,2177.68,2025-02-25,2025-02-26,Delivered,Retail
SO0018046,2023-12-12,P00873,W02,5,1063.8,2023-12-19,2023-12-19,Delivered,B2B
SO0018047,2025-02-19,P00177,W06,8,838.03,2025-02-21,2025-02-21,Delivered,B2B
SO0018048,2023-05-28,P00230,W01,7,190.61,2023-06-05,2023-06-05,Delivered,B2B
SO0018049,2024-10-14,P00187,W01,7,2274.08,2024-10-22,2024-10-23,Delivered,Retail
SO0018050,2025-05-26,P00463,W06,6,380.17,2025-06-03,2025-06-05,Delivered,B2B
SO0018051,2024-05-23,P00981,W03,7,205.67,2024-05-31,2024-06-05,Delivered,Online
SO0018052,2024-11-27,P00918,W02,5,174.14,2024-12-02,2024-12-04,Delivered,Retail
SO0018053,2025-01-13,P00193,W01,4,510.34,2025-01-22,2025-01-23,Delivered,B2B
SO0018054,2024-02-19,P00862,W05,6,403.92,2024-02-22,2024-02-22,Delivered,Online
SO0018055,2025-12-24,P00716,W05,5,384.17,2025-12-29,2025-12-30,Delivered,Online
SO0018056,2026-01-07,P00952,W06,8,752.29,2026-01-13,2026-01-13,Delivered,Online
SO0018057,2026-01-24,P00402,W01,9,1043.09,2026-01-29,2026-01-30,Delivered,Online
SO0018058,2023-09-14,P00960,W04,7,325.16,2023-09-23,2023-09-24,Delivered,Distributor
SO0018059,2023-04-17,P00896,W01,10,546.96,2023-04-25,2023-04-25,Delivered,B2B
SO0018060,2023-01-13,P00484,W05,3,217.87,2023-01-17,2023-01-17,Delivered,Retail
SO0018061,2024-06-26,P00530,W05,6,949.91,2024-06-29,2024-06-30,Delivered,Distributor
SO0018062,2025-06-15,P00029,W06,7,3134.46,2025-06-20,2025-06-20,Delivered,Online
SO0018063,2026-04-11,P00222,W06,14,2034.17,2026-04-16,2026-04-18,Delivered,B2B
SO0018064,2024-08-17,P00149,W06,10,1174.55,2024-08-21,2024-08-23,Delivered,Distributor
SO0018065,2024-08-04,P00742,W05,6,98.53,2024-08-13,2024-08-13,Delivered,B2B
SO0018066,2023-06-27,P00516,W01,4,463.0,2023-07-06,2023-07-13,Delivered,Retail
SO0018067,2025-09-26,P00278,W01,7,1402.61,2025-10-04,2025-10-04,Delivered,B2B
SO0018068,2025-06-05,P00899,W05,10,1317.77,2025-06-12,2025-06-12,Delivered,Distributor
SO0018069,2026-01-25,P00971,W05,9,1072.38,2026-01-30,2026-01-30,Delivered,B2B
SO0018070,2025-12-26,P00898,W01,5,887.53,2026-01-02,2026-01-09,Delivered,Online
SO0018071,2024-03-31,P00428,W02,5,176.35,2024-04-02,2024-04-02,Delivered,Online
SO0018072,2024-06-20,P00038,W06,5,71.38,2024-06-23,2024-06-23,Delivered,B2B
SO0018073,2023-09-19,P00793,W04,8,2010.75,2023-09-26,2023-09-26,Delivered,B2B
SO0018074,2026-01-02,P00462,W02,6,355.31,2026-01-09,2026-01-09,Delivered,Retail
SO0018075,2025-12-05,P00856,W05,5,194.4,2025-12-13,2025-12-13,Delivered,Online
SO0018076,2025-02-01,P00734,W05,10,326.41,2025-02-10,2025-02-10,Delivered,Online
SO0018077,2025-06-05,P00094,W03,6,2422.02,2025-06-09,2025-06-12,Delivered,Retail
SO0018078,2025-06-18,P00165,W04,7,686.58,2025-06-26,2025-07-03,Delivered,Retail
SO0018079,2023-10-25,P00320,W03,9,221.47,2023-10-29,2023-10-29,Delivered,Online
