SnapshotDate,ProductID,WarehouseID,OnHandUnits,InventoryValue,InboundUnits
2026-05-18,P00107,W04,1287,34787.61,0
2026-05-25,P00107,W04,1305,35274.15,25
2026-06-01,P00107,W04,1342,36274.26,25
2026-06-08,P00107,W04,1343,36301.29,4
2026-06-15,P00107,W04,1373,37112.19,10
2026-06-22,P00107,W04,1371,37058.13,2
2026-06-29,P00107,W04,1378,37247.34,16
2026-07-06,P00107,W04,1369,37004.07,0
2026-07-13,P00107,W04,1375,37166.25,11
2026-07-20,P00107,W04,1396,37733.88,17
2026-07-27,P00107,W04,1429,38625.87,5
2026-08-03,P00107,W04,1460,39463.8,29
2026-08-10,P00107,W04,1491,40301.73,5
2026-08-17,P00107,W04,1509,40788.27,22
2026-08-24,P00107,W04,1522,41139.66,0
2026-08-31,P00107,W04,1501,40572.03,23
2024-09-02,P00107,W05,356,9622.68,11
2024-09-09,P00107,W05,407,11001.21,15
2024-09-16,P00107,W05,438,11839.14,29
2024-09-23,P00107,W05,479,12947.37,11
2024-09-30,P00107,W05,528,14271.84,27
2024-10-07,P00107,W05,542,14650.26,15
2024-10-14,P00107,W05,552,14920.56,17
2024-10-21,P00107,W05,587,15866.61,15
2024-10-28,P00107,W05,613,16569.39,28
2024-11-04,P00107,W05,642,17353.26,18
2024-11-11,P00107,W05,645,17434.35,12
2024-11-18,P00107,W05,628,16974.84,13
2024-11-25,P00107,W05,649,17542.47,20
2024-12-02,P00107,W05,653,17650.59,22
2024-12-09,P00107,W05,634,17137.02,19
2024-12-16,P00107,W05,674,18218.22,3
2024-12-23,P00107,W05,698,18866.94,12
2024-12-30,P00107,W05,697,18839.91,25
2025-01-06,P00107,W05,682,18434.46,27
2025-01-13,P00107,W05,714,19299.42,11
2025-01-20,P00107,W05,700,18921.0,3
2025-01-27,P00107,W05,682,18434.46,6
2025-02-03,P00107,W05,696,18812.88,28
2025-02-10,P00107,W05,748,20218.44,4
2025-02-17,P00107,W05,790,21353.7,15
2025-02-24,P00107,W05,799,21596.97,3
2025-03-03,P00107,W05,778,21029.34,20
2025-03-10,P00107,W05,813,21975.39,10
2025-03-17,P00107,W05,812,21948.36,9
2025-03-24,P00107,W05,810,21894.3,13
2025-03-31,P00107,W05,840,22705.2,2
2025-04-07,P00107,W05,831,22461.93,13
2025-04-14,P00107,W05,832,22488.96,6
2025-04-21,P00107,W05,846,22867.38,24
2025-04-28,P00107,W05,889,24029.67,5
2025-05-05,P00107,W05,887,23975.61,11
2025-05-12,P00107,W05,946,25570.38,19
2025-05-19,P00107,W05,950,25678.5,9
2025-05-26,P00107,W05,994,26867.82,13
2025-06-02,P00107,W05,1043,28192.29,11
2025-06-09,P00107,W05,1046,28273.38,22
2025-06-16,P00107,W05,1069,28895.07,27
2025-06-23,P00107,W05,1061,28678.83,4
2025-06-30,P00107,W05,1091,29489.73,24
2025-07-07,P00107,W05,1084,29300.52,14
2025-07-14,P00107,W05,1104,29841.12,21
2025-07-21,P00107,W05,1126,30435.78,23
2025-07-28,P00107,W05,1174,31733.22,13
2025-08-04,P00107,W05,1211,32733.33,20
2025-08-11,P00107,W05,1209,32679.27,8
2025-08-18,P00107,W05,1259,34030.77,0
2025-08-25,P00107,W05,1243,33598.29,2
2025-09-01,P00107,W05,1246,33679.38,27
2025-09-08,P00107,W05,1291,34895.73,26
2025-09-15,P00107,W05,1326,35841.78,18
2025-09-22,P00107,W05,1341,36247.23,6
2025-09-29,P00107,W05,1321,35706.63,14
2025-10-06,P00107,W05,1364,36868.92,14
2025-10-13,P00107,W05,1399,37814.97,27
2025-10-20,P00107,W05,1443,39004.29,27
2025-10-27,P00107,W05,1436,38815.08,28
2025-11-03,P00107,W05,1420,38382.6,23
2025-11-10,P00107,W05,1457,39382.71,17
2025-11-17,P00107,W05,1462,39517.86,12
2025-11-24,P00107,W05,1454,39301.62,14
2025-12-01,P00107,W05,1487,40193.61,5
2025-12-08,P00107,W05,1471,39761.13,24
2025-12-15,P00107,W05,1513,40896.39,27
2025-12-22,P00107,W05,1528,41301.84,19
2025-12-29,P00107,W05,1520,41085.6,16
2026-01-05,P00107,W05,1523,41166.69,23
2026-01-12,P00107,W05,1567,42356.01,19
2026-01-19,P00107,W05,1578,42653.34,18
2026-01-26,P00107,W05,1573,42518.19,10
2026-02-02,P00107,W05,1576,42599.28,29
2026-02-09,P00107,W05,1601,43275.03,25
2026-02-16,P00107,W05,1611,43545.33,5
2026-02-23,P00107,W05,1596,43139.88,10
2026-03-02,P00107,W05,1614,43626.42,7
2026-03-09,P00107,W05,1637,44248.11,18
2026-03-16,P00107,W05,1643,44410.29,16
2026-03-23,P00107,W05,1689,45653.67,25
2026-03-30,P00107,W05,1728,46707.84,28
2026-04-06,P00107,W05,1765,47707.95,3
2026-04-13,P00107,W05,1761,47599.83,20
2026-04-20,P00107,W05,1769,47816.07,16
2026-04-27,P00107,W05,1811,48951.33,25
2026-05-04,P00107,W05,1846,49897.38,6
2026-05-11,P00107,W05,1894,51194.82,29
2026-05-18,P00107,W05,1922,51951.66,29
2026-05-25,P00107,W05,1929,52140.87,16
2026-06-01,P00107,W05,1941,52465.23,26
2026-06-08,P00107,W05,1956,52870.68,2
2026-06-15,P00107,W05,1995,53924.85,26
2026-06-22,P00107,W05,2053,55492.59,21
2026-06-29,P00107,W05,2103,56844.09,6
2026-07-06,P00107,W05,2091,56519.73,15
2026-07-13,P00107,W05,2114,57141.42,24
2026-07-20,P00107,W05,2160,58384.8,23
2026-07-27,P00107,W05,2160,58384.8,6
2026-08-03,P00107,W05,2179,58898.37,7
2026-08-10,P00107,W05,2224,60114.72,23
2026-08-17,P00107,W05,2204,59574.12,0
2026-08-24,P00107,W05,2186,59087.58,5
2026-08-31,P00107,W05,2168,58601.04,2
2024-09-02,P00107,W06,190,5135.7,6
2024-09-09,P00107,W06,175,4730.25,26
2024-09-16,P00107,W06,183,4946.49,11
2024-09-23,P00107,W06,215,5811.45,3
2024-09-30,P00107,W06,240,6487.2,9
2024-10-07,P00107,W06,232,6270.96,0
2024-10-14,P00107,W06,242,6541.26,19
2024-10-21,P00107,W06,263,7108.89,14
2024-10-28,P00107,W06,300,8109.0,14
2024-11-04,P00107,W06,282,7622.46,23
2024-11-11,P00107,W06,304,8217.12,11
2024-11-18,P00107,W06,306,8271.18,26
2024-11-25,P00107,W06,317,8568.51,22
2024-12-02,P00107,W06,351,9487.53,10
2024-12-09,P00107,W06,344,9298.32,4
2024-12-16,P00107,W06,384,10379.52,9
2024-12-23,P00107,W06,362,9784.86,10
2024-12-30,P00107,W06,395,10676.85,19
2025-01-06,P00107,W06,432,11676.96,14
2025-01-13,P00107,W06,450,12163.5,22
2025-01-20,P00107,W06,486,13136.58,1
2025-01-27,P00107,W06,484,13082.52,25
2025-02-03,P00107,W06,480,12974.4,14
2025-02-10,P00107,W06,464,12541.92,27
2025-02-17,P00107,W06,475,12839.25,11
2025-02-24,P00107,W06,511,13812.33,4
2025-03-03,P00107,W06,543,14677.29,26
2025-03-10,P00107,W06,579,15650.37,29
2025-03-17,P00107,W06,578,15623.34,29
2025-03-24,P00107,W06,629,17001.87,4
2025-03-31,P00107,W06,634,17137.02,14
2025-04-07,P00107,W06,637,17218.11,1
2025-04-14,P00107,W06,649,17542.47,15
2025-04-21,P00107,W06,641,17326.23,20
2025-04-28,P00107,W06,701,18948.03,9
2025-05-05,P00107,W06,727,19650.81,11
2025-05-12,P00107,W06,726,19623.78,23
2025-05-19,P00107,W06,769,20786.07,11
2025-05-26,P00107,W06,826,22326.78,24
2025-06-02,P00107,W06,818,22110.54,13
2025-06-09,P00107,W06,840,22705.2,13
2025-06-16,P00107,W06,834,22543.02,13
2025-06-23,P00107,W06,843,22786.29,26
2025-06-30,P00107,W06,843,22786.29,24
2025-07-07,P00107,W06,856,23137.68,16
2025-07-14,P00107,W06,859,23218.77,0
2025-07-21,P00107,W06,870,23516.1,23
2025-07-28,P00107,W06,892,24110.76,19
2025-08-04,P00107,W06,888,24002.64,14
2025-08-11,P00107,W06,913,24678.39,18
2025-08-18,P00107,W06,912,24651.36,26
2025-08-25,P00107,W06,956,25840.68,10
2025-09-01,P00107,W06,967,26138.01,7
2025-09-08,P00107,W06,970,26219.1,21
2025-09-15,P00107,W06,971,26246.13,13
2025-09-22,P00107,W06,967,26138.01,3
2025-09-29,P00107,W06,954,25786.62,27
2025-10-06,P00107,W06,976,26381.28,5
2025-10-13,P00107,W06,998,26975.94,7
2025-10-20,P00107,W06,1021,27597.63,24
2025-10-27,P00107,W06,994,26867.82,22
2025-11-03,P00107,W06,970,26219.1,19
2025-11-10,P00107,W06,980,26489.4,3
2025-11-17,P00107,W06,979,26462.37,13
2025-11-24,P00107,W06,974,26327.22,5
2025-12-01,P00107,W06,971,26246.13,29
2025-12-08,P00107,W06,1008,27246.24,3
2025-12-15,P00107,W06,1019,27543.57,1
2025-12-22,P00107,W06,1060,28651.8,25
2025-12-29,P00107,W06,1083,29273.49,9
2026-01-05,P00107,W06,1073,29003.19,22
2026-01-12,P00107,W06,1098,29678.94,21
2026-01-19,P00107,W06,1145,30949.35,23
2026-01-26,P00107,W06,1182,31949.46,5
2026-02-02,P00107,W06,1216,32868.48,27
2026-02-09,P00107,W06,1245,33652.35,27
2026-02-16,P00107,W06,1275,34463.25,1
2026-02-23,P00107,W06,1323,35760.69,20
2026-03-02,P00107,W06,1326,35841.78,23
2026-03-09,P00107,W06,1320,35679.6,26
2026-03-16,P00107,W06,1340,36220.2,10
2026-03-23,P00107,W06,1367,36950.01,12
2026-03-30,P00107,W06,1373,37112.19,1
2026-04-06,P00107,W06,1410,38112.3,6
2026-04-13,P00107,W06,1401,37869.03,26
2026-04-20,P00107,W06,1452,39247.56,24
2026-04-27,P00107,W06,1446,39085.38,19
2026-05-04,P00107,W06,1448,39139.44,14
2026-05-11,P00107,W06,1452,39247.56,22
2026-05-18,P00107,W06,1491,40301.73,27
2026-05-25,P00107,W06,1501,40572.03,22
2026-06-01,P00107,W06,1550,41896.5,6
2026-06-08,P00107,W06,1577,42626.31,4
2026-06-15,P00107,W06,1571,42464.13,13
2026-06-22,P00107,W06,1568,42383.04,11
2026-06-29,P00107,W06,1578,42653.34,16
2026-07-06,P00107,W06,1588,42923.64,8
2026-07-13,P00107,W06,1601,43275.03,10
2026-07-20,P00107,W06,1630,44058.9,12
2026-07-27,P00107,W06,1683,45491.49,29
2026-08-03,P00107,W06,1668,45086.04,11
2026-08-10,P00107,W06,1651,44626.53,14
2026-08-17,P00107,W06,1677,45329.31,14
2026-08-24,P00107,W06,1704,46059.12,11
2026-08-31,P00107,W06,1745,47167.35,0
2024-09-02,P00108,W01,313,13800.17,18
2024-09-09,P00108,W01,325,14329.25,24
2024-09-16,P00108,W01,310,13667.9,23
2024-09-23,P00108,W01,311,13711.99,13
2024-09-30,P00108,W01,292,12874.28,20
2024-10-07,P00108,W01,289,12742.01,22
2024-10-14,P00108,W01,284,12521.56,21
2024-10-21,P00108,W01,248,10934.32,8
2024-10-28,P00108,W01,237,10449.33,17
2024-11-04,P00108,W01,268,11816.12,12
2024-11-11,P00108,W01,278,12257.02,21
2024-11-18,P00108,W01,257,11331.13,14
2024-11-25,P00108,W01,283,12477.47,28
2024-12-02,P00108,W01,265,11683.85,1
2024-12-09,P00108,W01,256,11287.04,15
2024-12-16,P00108,W01,233,10272.97,12
2024-12-23,P00108,W01,270,11904.3,9
2024-12-30,P00108,W01,273,12036.57,14
2025-01-06,P00108,W01,247,10890.23,3
2025-01-13,P00108,W01,237,10449.33,23
2025-01-20,P00108,W01,250,11022.5,8
2025-01-27,P00108,W01,262,11551.58,12
2025-02-03,P00108,W01,250,11022.5,8
2025-02-10,P00108,W01,268,11816.12,25
2025-02-17,P00108,W01,308,13579.72,29
2025-02-24,P00108,W01,359,15828.31,29
2025-03-03,P00108,W01,378,16666.02,5
2025-03-10,P00108,W01,383,16886.47,26
2025-03-17,P00108,W01,380,16754.2,7
2025-03-24,P00108,W01,411,18120.99,9
2025-03-31,P00108,W01,426,18782.34,4
2025-04-07,P00108,W01,399,17591.91,7
2025-04-14,P00108,W01,391,17239.19,29
2025-04-21,P00108,W01,379,16710.11,11
2025-04-28,P00108,W01,400,17636.0,0
2025-05-05,P00108,W01,392,17283.28,21
2025-05-12,P00108,W01,394,17371.46,9
2025-05-19,P00108,W01,412,18165.08,3
2025-05-26,P00108,W01,449,19796.41,28
2025-06-02,P00108,W01,487,21471.83,23
2025-06-09,P00108,W01,491,21648.19,9
2025-06-16,P00108,W01,515,22706.35,24
2025-06-23,P00108,W01,559,24646.31,28
2025-06-30,P00108,W01,586,25836.74,28
2025-07-07,P00108,W01,569,25087.21,23
2025-07-14,P00108,W01,618,27247.62,27
2025-07-21,P00108,W01,642,28305.78,22
2025-07-28,P00108,W01,621,27379.89,26
2025-08-04,P00108,W01,605,26674.45,7
2025-08-11,P00108,W01,621,27379.89,15
2025-08-18,P00108,W01,629,27732.61,29
2025-08-25,P00108,W01,655,28878.95,10
2025-09-01,P00108,W01,683,30113.47,27
2025-09-08,P00108,W01,655,28878.95,0
2025-09-15,P00108,W01,647,28526.23,24
2025-09-22,P00108,W01,680,29981.2,24
2025-09-29,P00108,W01,701,30907.09,10
2025-10-06,P00108,W01,734,32362.06,4
2025-10-13,P00108,W01,716,31568.44,8
2025-10-20,P00108,W01,717,31612.53,5
2025-10-27,P00108,W01,726,32009.34,1
2025-11-03,P00108,W01,732,32273.88,23
2025-11-10,P00108,W01,742,32714.78,12
2025-11-17,P00108,W01,760,33508.4,0
2025-11-24,P00108,W01,757,33376.13,29
2025-12-01,P00108,W01,757,33376.13,20
2025-12-08,P00108,W01,750,33067.5,3
2025-12-15,P00108,W01,790,34831.1,0
2025-12-22,P00108,W01,788,34742.92,21
2025-12-29,P00108,W01,762,33596.58,21
2026-01-05,P00108,W01,767,33817.03,3
2026-01-12,P00108,W01,753,33199.77,13
2026-01-19,P00108,W01,764,33684.76,3
2026-01-26,P00108,W01,796,35095.64,1
2026-02-02,P00108,W01,794,35007.46,26
2026-02-09,P00108,W01,806,35536.54,14
2026-02-16,P00108,W01,814,35889.26,13
2026-02-23,P00108,W01,818,36065.62,6
2026-03-02,P00108,W01,852,37564.68,19
2026-03-09,P00108,W01,902,39769.18,1
2026-03-16,P00108,W01,934,41180.06,23
2026-03-23,P00108,W01,929,40959.61,0
2026-03-30,P00108,W01,910,40121.9,6
2026-04-06,P00108,W01,969,42723.21,10
2026-04-13,P00108,W01,984,43384.56,22
2026-04-20,P00108,W01,1021,45015.89,5
2026-04-27,P00108,W01,1080,47617.2,13
2026-05-04,P00108,W01,1146,50527.14,20
2026-05-11,P00108,W01,1132,49909.88,5
2026-05-18,P00108,W01,1173,51717.57,18
2026-05-25,P00108,W01,1192,52555.28,2
2026-06-01,P00108,W01,1179,51982.11,16
2026-06-08,P00108,W01,1227,54098.43,14
2026-06-15,P00108,W01,1252,55200.68,26
2026-06-22,P00108,W01,1284,56611.56,22
2026-06-29,P00108,W01,1300,57317.0,1
2026-07-06,P00108,W01,1313,57890.17,27
2026-07-13,P00108,W01,1335,58860.15,0
2026-07-20,P00108,W01,1327,58507.43,11
2026-07-27,P00108,W01,1347,59389.23,19
2026-08-03,P00108,W01,1344,59256.96,0
2026-08-10,P00108,W01,1327,58507.43,12
2026-08-17,P00108,W01,1300,57317.0,20
2026-08-24,P00108,W01,1340,59080.6,21
2026-08-31,P00108,W01,1354,59697.86,0
2024-09-02,P00108,W02,440,19399.6,18
2024-09-09,P00108,W02,471,20766.39,5
2024-09-16,P00108,W02,477,21030.93,29
2024-09-23,P00108,W02,470,20722.3,26
2024-09-30,P00108,W02,477,21030.93,28
2024-10-07,P00108,W02,503,22177.27,16
2024-10-14,P00108,W02,453,19972.77,16
2024-10-21,P00108,W02,473,20854.57,6
2024-10-28,P00108,W02,462,20369.58,14
2024-11-04,P00108,W02,440,19399.6,11
2024-11-11,P00108,W02,453,19972.77,20
2024-11-18,P00108,W02,416,18341.44,24
2024-11-25,P00108,W02,405,17856.45,10
2024-12-02,P00108,W02,403,17768.27,26
2024-12-09,P00108,W02,430,18958.7,24
2024-12-16,P00108,W02,393,17327.37,3
2024-12-23,P00108,W02,358,15784.22,17
2024-12-30,P00108,W02,347,15299.23,11
2025-01-06,P00108,W02,322,14196.98,29
2025-01-13,P00108,W02,337,14858.33,15
2025-01-20,P00108,W02,366,16136.94,26
2025-01-27,P00108,W02,364,16048.76,20
2025-02-03,P00108,W02,359,15828.31,19
2025-02-10,P00108,W02,355,15651.95,16
2025-02-17,P00108,W02,393,17327.37,18
2025-02-24,P00108,W02,410,18076.9,17
2025-03-03,P00108,W02,412,18165.08,3
2025-03-10,P00108,W02,428,18870.52,1
2025-03-17,P00108,W02,439,19355.51,28
2025-03-24,P00108,W02,436,19223.24,18
2025-03-31,P00108,W02,469,20678.21,20
2025-04-07,P00108,W02,462,20369.58,13
2025-04-14,P00108,W02,499,22000.91,1
2025-04-21,P00108,W02,489,21560.01,28
2025-04-28,P00108,W02,514,22662.26,26
2025-05-05,P00108,W02,557,24558.13,26
2025-05-12,P00108,W02,571,25175.39,25
2025-05-19,P00108,W02,617,27203.53,14
2025-05-26,P00108,W02,619,27291.71,14
2025-06-02,P00108,W02,650,28658.5,29
2025-06-09,P00108,W02,655,28878.95,29
2025-06-16,P00108,W02,708,31215.72,2
2025-06-23,P00108,W02,753,33199.77,19
2025-06-30,P00108,W02,750,33067.5,7
2025-07-07,P00108,W02,794,35007.46,28
2025-07-14,P00108,W02,784,34566.56,17
2025-07-21,P00108,W02,789,34787.01,25
2025-07-28,P00108,W02,804,35448.36,2
2025-08-04,P00108,W02,782,34478.38,10
2025-08-11,P00108,W02,767,33817.03,12
2025-08-18,P00108,W02,777,34257.93,27
2025-08-25,P00108,W02,767,33817.03,20
2025-09-01,P00108,W02,736,32450.24,16
2025-09-08,P00108,W02,761,33552.49,24
2025-09-15,P00108,W02,743,32758.87,4
2025-09-22,P00108,W02,773,34081.57,19
2025-09-29,P00108,W02,800,35272.0,3
2025-10-06,P00108,W02,798,35183.82,5
2025-10-13,P00108,W02,776,34213.84,28
2025-10-20,P00108,W02,748,32979.32,19
2025-10-27,P00108,W02,734,32362.06,26
2025-11-03,P00108,W02,701,30907.09,7
2025-11-10,P00108,W02,698,30774.82,11
2025-11-17,P00108,W02,671,29584.39,6
2025-11-24,P00108,W02,644,28393.96,4
2025-12-01,P00108,W02,669,29496.21,25
2025-12-08,P00108,W02,625,27556.25,23
2025-12-15,P00108,W02,653,28790.77,26
2025-12-22,P00108,W02,658,29011.22,7
2025-12-29,P00108,W02,636,28041.24,3
2026-01-05,P00108,W02,619,27291.71,13
2026-01-12,P00108,W02,649,28614.41,29
2026-01-19,P00108,W02,660,29099.4,8
2026-01-26,P00108,W02,689,30378.01,16
2026-02-02,P00108,W02,694,30598.46,13
2026-02-09,P00108,W02,734,32362.06,18
2026-02-16,P00108,W02,737,32494.33,14
2026-02-23,P00108,W02,758,33420.22,9
2026-03-02,P00108,W02,731,32229.79,0
2026-03-09,P00108,W02,750,33067.5,18
2026-03-16,P00108,W02,783,34522.47,1
2026-03-23,P00108,W02,791,34875.19,23
2026-03-30,P00108,W02,805,35492.45,18
2026-04-06,P00108,W02,843,37167.87,24
2026-04-13,P00108,W02,879,38755.11,3
2026-04-20,P00108,W02,895,39460.55,15
2026-04-27,P00108,W02,882,38887.38,24
2026-05-04,P00108,W02,882,38887.38,2
2026-05-11,P00108,W02,883,38931.47,20
2026-05-18,P00108,W02,874,38534.66,22
2026-05-25,P00108,W02,872,38446.48,17
2026-06-01,P00108,W02,887,39107.83,26
2026-06-08,P00108,W02,878,38711.02,27
2026-06-15,P00108,W02,889,39196.01,5
2026-06-22,P00108,W02,886,39063.74,0
2026-06-29,P00108,W02,884,38975.56,24
2026-07-06,P00108,W02,887,39107.83,25
2026-07-13,P00108,W02,901,39725.09,2
2026-07-20,P00108,W02,898,39592.82,21
2026-07-27,P00108,W02,890,39240.1,6
2026-08-03,P00108,W02,912,40210.08,12
2026-08-10,P00108,W02,913,40254.17,9
2026-08-17,P00108,W02,940,41444.6,11
2026-08-24,P00108,W02,916,40386.44,13
2026-08-31,P00108,W02,942,41532.78,22
2024-09-02,P00108,W03,299,13182.91,6
2024-09-09,P00108,W03,352,15519.68,27
2024-09-16,P00108,W03,329,14505.61,9
2024-09-23,P00108,W03,353,15563.77,7
2024-09-30,P00108,W03,370,16313.3,17
2024-10-07,P00108,W03,360,15872.4,26
2024-10-14,P00108,W03,367,16181.03,11
2024-10-21,P00108,W03,366,16136.94,8
2024-10-28,P00108,W03,344,15166.96,16
2024-11-04,P00108,W03,346,15255.14,21
2024-11-11,P00108,W03,345,15211.05,11
2024-11-18,P00108,W03,345,15211.05,12
2024-11-25,P00108,W03,313,13800.17,5
2024-12-02,P00108,W03,335,14770.15,20
2024-12-09,P00108,W03,363,16004.67,7
2024-12-16,P00108,W03,396,17459.64,16
2024-12-23,P00108,W03,354,15607.86,16
2024-12-30,P00108,W03,352,15519.68,9
2025-01-06,P00108,W03,360,15872.4,25
2025-01-13,P00108,W03,334,14726.06,27
2025-01-20,P00108,W03,322,14196.98,11
2025-01-27,P00108,W03,317,13976.53,3
2025-02-03,P00108,W03,316,13932.44,22
2025-02-10,P00108,W03,298,13138.82,5
2025-02-17,P00108,W03,321,14152.89,12
2025-02-24,P00108,W03,314,13844.26,23
2025-03-03,P00108,W03,327,14417.43,21
2025-03-10,P00108,W03,332,14637.88,15
2025-03-17,P00108,W03,367,16181.03,1
2025-03-24,P00108,W03,367,16181.03,0
2025-03-31,P00108,W03,412,18165.08,26
2025-04-07,P00108,W03,399,17591.91,0
2025-04-14,P00108,W03,419,18473.71,4
2025-04-21,P00108,W03,443,19531.87,14
2025-04-28,P00108,W03,455,20060.95,27
2025-05-05,P00108,W03,478,21075.02,7
2025-05-12,P00108,W03,473,20854.57,1
2025-05-19,P00108,W03,502,22133.18,3
2025-05-26,P00108,W03,519,22882.71,17
2025-06-02,P00108,W03,567,24999.03,21
2025-06-09,P00108,W03,537,23676.33,17
2025-06-16,P00108,W03,558,24602.22,4
2025-06-23,P00108,W03,574,25307.66,9
2025-06-30,P00108,W03,569,25087.21,20
2025-07-07,P00108,W03,561,24734.49,12
2025-07-14,P00108,W03,524,23103.16,28
2025-07-21,P00108,W03,563,24822.67,17
2025-07-28,P00108,W03,583,25704.47,17
2025-08-04,P00108,W03,570,25131.3,3
2025-08-11,P00108,W03,557,24558.13,17
2025-08-18,P00108,W03,580,25572.2,17
2025-08-25,P00108,W03,578,25484.02,17
2025-09-01,P00108,W03,589,25969.01,0
2025-09-08,P00108,W03,606,26718.54,24
2025-09-15,P00108,W03,621,27379.89,10
2025-09-22,P00108,W03,641,28261.69,0
2025-09-29,P00108,W03,656,28923.04,10
2025-10-06,P00108,W03,684,30157.56,18
2025-10-13,P00108,W03,664,29275.76,24
2025-10-20,P00108,W03,656,28923.04,20
2025-10-27,P00108,W03,656,28923.04,20
2025-11-03,P00108,W03,666,29363.94,22
2025-11-10,P00108,W03,648,28570.32,29
2025-11-17,P00108,W03,620,27335.8,12
2025-11-24,P00108,W03,626,27600.34,24
2025-12-01,P00108,W03,636,28041.24,11
2025-12-08,P00108,W03,639,28173.51,25
2025-12-15,P00108,W03,642,28305.78,27
2025-12-22,P00108,W03,626,27600.34,22
2025-12-29,P00108,W03,660,29099.4,11
2026-01-05,P00108,W03,670,29540.3,23
2026-01-12,P00108,W03,688,30333.92,3
2026-01-19,P00108,W03,681,30025.29,10
2026-01-26,P00108,W03,682,30069.38,20
2026-02-02,P00108,W03,653,28790.77,20
2026-02-09,P00108,W03,658,29011.22,29
2026-02-16,P00108,W03,637,28085.33,3
2026-02-23,P00108,W03,672,29628.48,26
2026-03-02,P00108,W03,685,30201.65,10
2026-03-09,P00108,W03,671,29584.39,28
2026-03-16,P00108,W03,687,30289.83,9
2026-03-23,P00108,W03,670,29540.3,5
2026-03-30,P00108,W03,659,29055.31,23
2026-04-06,P00108,W03,702,30951.18,10
2026-04-13,P00108,W03,722,31832.98,23
2026-04-20,P00108,W03,722,31832.98,24
2026-04-27,P00108,W03,709,31259.81,1
2026-05-04,P00108,W03,752,33155.68,17
2026-05-11,P00108,W03,775,34169.75,5
2026-05-18,P00108,W03,758,33420.22,3
2026-05-25,P00108,W03,761,33552.49,14
2026-06-01,P00108,W03,786,34654.74,8
2026-06-08,P00108,W03,823,36286.07,13
2026-06-15,P00108,W03,851,37520.59,18
2026-06-22,P00108,W03,907,39989.63,17
2026-06-29,P00108,W03,923,40695.07,14
2026-07-06,P00108,W03,891,39284.19,16
2026-07-13,P00108,W03,935,41224.15,18
2026-07-20,P00108,W03,943,41576.87,12
2026-07-27,P00108,W03,934,41180.06,28
2026-08-03,P00108,W03,949,41841.41,6
2026-08-10,P00108,W03,949,41841.41,18
2026-08-17,P00108,W03,914,40298.26,5
2026-08-24,P00108,W03,940,41444.6,27
2026-08-31,P00108,W03,912,40210.08,1
2024-09-02,P00108,W04,355,15651.95,27
2024-09-09,P00108,W04,320,14108.8,27
2024-09-16,P00108,W04,331,14593.79,2
2024-09-23,P00108,W04,320,14108.8,26
2024-09-30,P00108,W04,311,13711.99,28
2024-10-07,P00108,W04,349,15387.41,2
2024-10-14,P00108,W04,331,14593.79,13
2024-10-21,P00108,W04,339,14946.51,25
2024-10-28,P00108,W04,306,13491.54,26
2024-11-04,P00108,W04,290,12786.1,8
2024-11-11,P00108,W04,289,12742.01,23
2024-11-18,P00108,W04,310,13667.9,23
2024-11-25,P00108,W04,321,14152.89,12
2024-12-02,P00108,W04,327,14417.43,9
2024-12-09,P00108,W04,345,15211.05,8
2024-12-16,P00108,W04,353,15563.77,9
2024-12-23,P00108,W04,350,15431.5,6
2024-12-30,P00108,W04,318,14020.62,3
2025-01-06,P00108,W04,314,13844.26,15
2025-01-13,P00108,W04,292,12874.28,19
2025-01-20,P00108,W04,304,13403.36,20
2025-01-27,P00108,W04,328,14461.52,23
2025-02-03,P00108,W04,372,16401.48,12
2025-02-10,P00108,W04,330,14549.7,15
2025-02-17,P00108,W04,314,13844.26,10
2025-02-24,P00108,W04,305,13447.45,9
2025-03-03,P00108,W04,348,15343.32,29
2025-03-10,P00108,W04,354,15607.86,19
2025-03-17,P00108,W04,343,15122.87,16
2025-03-24,P00108,W04,360,15872.4,15
2025-03-31,P00108,W04,380,16754.2,14
2025-04-07,P00108,W04,388,17106.92,23
2025-04-14,P00108,W04,431,19002.79,17
2025-04-21,P00108,W04,480,21163.2,5
2025-04-28,P00108,W04,524,23103.16,14
2025-05-05,P00108,W04,546,24073.14,5
2025-05-12,P00108,W04,552,24337.68,13
2025-05-19,P00108,W04,540,23808.6,4
2025-05-26,P00108,W04,537,23676.33,2
2025-06-02,P00108,W04,585,25792.65,7
2025-06-09,P00108,W04,586,25836.74,29
2025-06-16,P00108,W04,604,26630.36,23
2025-06-23,P00108,W04,637,28085.33,0
2025-06-30,P00108,W04,653,28790.77,24
2025-07-07,P00108,W04,637,28085.33,13
2025-07-14,P00108,W04,625,27556.25,1
2025-07-21,P00108,W04,619,27291.71,3
2025-07-28,P00108,W04,631,27820.79,4
2025-08-04,P00108,W04,628,27688.52,6
2025-08-11,P00108,W04,649,28614.41,20
2025-08-18,P00108,W04,616,27159.44,8
2025-08-25,P00108,W04,636,28041.24,12
2025-09-01,P00108,W04,632,27864.88,16
2025-09-08,P00108,W04,607,26762.63,28
2025-09-15,P00108,W04,619,27291.71,9
