OpportunityID,LeadID,CreatedDate,OpportunityValue,Status
OP003290,L014672,2025-03-27,5931.49,Closed Won
OP003291,L014674,2026-08-20,3179.99,Closed Won
OP003292,L014677,2024-02-19,3576.11,Open
OP003293,L014679,2025-06-18,2680.03,Closed Won
OP003294,L014690,2024-04-17,3682.52,Closed Won
OP003295,L014691,2025-09-12,2705.73,Open
OP003296,L014693,2024-08-03,4024.84,Open
OP003297,L014702,2024-09-29,6022.83,Open
OP003298,L014704,2026-08-25,1724.07,Closed Won
OP003299,L014707,2024-05-11,3126.03,Closed Won
OP003300,L014711,2024-08-12,597.73,Closed Won
OP003301,L014715,2025-08-12,19907.7,Closed Won
OP003302,L014725,2024-11-23,3387.16,Closed Lost
OP003303,L014737,2024-03-26,383.9,Open
OP003304,L014738,2026-07-20,2311.03,Closed Won
OP003305,L014740,2026-05-09,17675.49,Closed Won
OP003306,L014743,2026-08-19,568.68,Open
OP003307,L014744,2026-07-04,3679.86,Closed Won
OP003308,L014747,2024-03-04,575.21,Closed Won
OP003309,L014748,2024-10-15,2531.57,Open
OP003310,L014751,2024-08-26,1179.91,Open
OP003311,L014762,2025-04-20,16425.5,Closed Won
OP003312,L014765,2024-06-10,4273.27,Closed Won
OP003313,L014766,2025-10-06,6984.05,Open
OP003314,L014770,2024-02-06,1542.49,Closed Won
OP003315,L014774,2025-03-18,4454.8,Closed Lost
OP003316,L014775,2026-06-28,10769.13,Closed Won
OP003317,L014776,2024-09-14,8137.74,Open
OP003318,L014779,2026-08-14,1070.94,Closed Won
OP003319,L014782,2025-05-05,1524.32,Closed Won
OP003320,L014789,2026-01-04,409.68,Closed Won
OP003321,L014794,2025-01-24,3341.58,Closed Won
OP003322,L014795,2025-08-25,250.0,Closed Won
OP003323,L014802,2024-02-11,1200.19,Open
OP003324,L014803,2024-08-07,749.45,Closed Won
OP003325,L014804,2024-06-16,11327.71,Open
OP003326,L014814,2025-12-03,7393.07,Closed Lost
OP003327,L014821,2025-06-18,792.2,Closed Won
OP003328,L014823,2025-05-20,1183.86,Closed Lost
OP003329,L014825,2025-07-04,5404.01,Closed Won
OP003330,L014826,2025-09-13,8580.77,Closed Won
OP003331,L014835,2024-02-17,4423.22,Closed Won
OP003332,L014844,2024-10-29,1790.79,Open
OP003333,L014846,2026-09-18,3275.78,Closed Won
OP003334,L014847,2025-07-19,3923.08,Open
OP003335,L014864,2026-02-25,1456.62,Closed Won
OP003336,L014866,2026-09-24,6402.96,Closed Won
OP003337,L014877,2025-06-08,2232.32,Open
OP003338,L014883,2024-09-27,6797.27,Closed Won
OP003339,L014885,2025-09-02,21790.47,Closed Lost
OP003340,L014895,2026-04-16,836.46,Closed Won
OP003341,L014913,2024-12-18,1438.38,Closed Won
OP003342,L014916,2025-12-25,3160.17,Closed Won
OP003343,L014925,2024-06-25,2038.68,Closed Won
OP003344,L014926,2024-08-29,6504.46,Closed Lost
OP003345,L014929,2025-07-13,2217.26,Closed Won
OP003346,L014935,2026-06-23,4047.34,Closed Won
OP003347,L014940,2025-09-07,1005.19,Closed Won
OP003348,L014944,2024-04-18,1406.09,Closed Won
OP003349,L014945,2024-02-21,27467.33,Open
OP003350,L014954,2025-12-24,17445.39,Closed Lost
OP003351,L014957,2025-05-22,960.57,Closed Lost
OP003352,L014960,2025-05-20,1772.12,Closed Lost
OP003353,L014964,2024-03-25,1690.57,Closed Won
OP003354,L014966,2024-11-30,15763.72,Closed Won
OP003355,L014970,2024-06-05,2687.72,Closed Won
OP003356,L014971,2025-09-01,849.68,Closed Won
OP003357,L014974,2025-06-11,250.0,Open
OP003358,L014982,2025-09-05,9296.09,Closed Won
OP003359,L014990,2025-06-22,15945.06,Open
OP003360,L015003,2026-06-28,636.88,Closed Lost
OP003361,L015006,2025-02-15,2116.12,Open
OP003362,L015011,2026-02-14,19966.26,Open
OP003363,L015020,2025-02-26,8912.73,Closed Won
OP003364,L015021,2025-12-06,2035.36,Closed Won
OP003365,L015023,2024-07-04,8752.71,Closed Won
OP003366,L015034,2024-10-27,1480.64,Open
OP003367,L015037,2024-04-12,6116.17,Closed Won
OP003368,L015038,2025-01-23,4373.39,Closed Won
OP003369,L015039,2024-02-22,2502.31,Closed Won
OP003370,L015040,2025-06-09,336.03,Open
OP003371,L015045,2025-01-24,2763.38,Closed Won
OP003372,L015050,2025-11-11,1071.37,Closed Lost
OP003373,L015052,2025-11-10,18129.22,Closed Won
OP003374,L015053,2025-11-09,4997.74,Open
OP003375,L015054,2026-09-07,638.64,Closed Lost
OP003376,L015064,2026-04-06,3703.53,Closed Won
OP003377,L015065,2025-04-23,526.93,Open
OP003378,L015071,2025-11-04,7253.3,Open
OP003379,L015074,2025-05-22,3605.24,Open
OP003380,L015084,2025-05-12,2183.06,Closed Won
OP003381,L015085,2026-03-07,15045.49,Open
OP003382,L015090,2024-05-26,4119.99,Closed Won
OP003383,L015091,2024-07-06,3599.97,Closed Lost
OP003384,L015092,2026-05-18,1964.31,Closed Won
OP003385,L015095,2026-01-18,10862.31,Closed Won
OP003386,L015098,2025-07-07,5371.59,Closed Lost
OP003387,L015103,2025-05-02,3725.03,Open
OP003388,L015107,2026-04-24,1192.95,Closed Won
OP003389,L015108,2025-11-22,3260.68,Closed Lost
OP003390,L015109,2024-08-06,6295.79,Open
OP003391,L015115,2025-05-20,2917.86,Closed Lost
OP003392,L015117,2026-08-09,339.71,Closed Lost
OP003393,L015118,2024-11-26,927.42,Closed Lost
OP003394,L015121,2026-07-02,5276.32,Closed Won
OP003395,L015123,2024-07-01,4306.56,Open
OP003396,L015126,2025-01-25,1509.04,Closed Lost
OP003397,L015134,2026-07-10,1642.43,Closed Lost
OP003398,L015139,2026-06-02,2028.99,Closed Won
OP003399,L015141,2026-04-04,3770.75,Open
OP003400,L015142,2024-06-13,66975.76,Closed Won
OP003401,L015149,2026-07-09,1188.03,Closed Won
OP003402,L015150,2026-08-27,10227.73,Closed Won
OP003403,L015156,2025-11-05,1007.64,Closed Won
OP003404,L015159,2026-07-25,22873.01,Closed Lost
OP003405,L015161,2024-08-19,672.16,Closed Won
OP003406,L015163,2025-02-01,3059.28,Closed Won
OP003407,L015168,2026-05-23,570.7,Closed Lost
OP003408,L015173,2025-01-16,10497.24,Open
OP003409,L015176,2026-04-10,1596.9,Open
OP003410,L015183,2026-08-09,3094.4,Closed Lost
OP003411,L015187,2025-03-18,1192.88,Closed Won
OP003412,L015189,2024-01-30,654.65,Closed Won
OP003413,L015192,2024-09-28,2580.24,Open
OP003414,L015198,2024-06-08,5156.29,Closed Won
OP003415,L015199,2024-09-28,453.75,Closed Lost
OP003416,L015210,2025-08-04,15482.72,Closed Won
OP003417,L015212,2024-03-01,4145.79,Closed Lost
OP003418,L015213,2024-11-22,4476.37,Open
OP003419,L015215,2024-05-10,10761.25,Closed Won
OP003420,L015222,2025-09-22,1743.11,Closed Won
OP003421,L015226,2025-02-17,5942.13,Open
OP003422,L015230,2025-01-14,4851.49,Open
OP003423,L015238,2026-04-03,3036.56,Closed Won
OP003424,L015241,2026-05-02,6130.61,Open
OP003425,L015248,2024-06-27,3615.74,Closed Lost
OP003426,L015249,2025-10-01,6092.1,Open
OP003427,L015250,2024-03-29,573.74,Closed Won
OP003428,L015254,2025-12-24,782.81,Open
OP003429,L015255,2024-08-12,1785.23,Open
OP003430,L015258,2025-06-16,1308.77,Closed Lost
OP003431,L015259,2025-05-05,300.85,Closed Lost
OP003432,L015268,2024-06-13,1327.05,Closed Lost
OP003433,L015271,2026-08-27,18280.96,Closed Won
OP003434,L015272,2026-09-20,3647.91,Closed Won
OP003435,L015273,2026-01-07,2888.14,Closed Won
OP003436,L015274,2025-04-17,2275.1,Closed Lost
OP003437,L015275,2024-02-06,14399.17,Closed Won
OP003438,L015288,2025-10-07,9383.66,Closed Won
OP003439,L015289,2024-07-31,10248.41,Closed Won
OP003440,L015291,2025-10-15,2376.37,Closed Won
OP003441,L015295,2024-09-01,2098.55,Closed Lost
OP003442,L015296,2025-08-16,1283.52,Closed Won
OP003443,L015298,2026-07-24,2051.4,Closed Won
OP003444,L015305,2025-03-30,743.9,Closed Won
OP003445,L015308,2025-05-08,3025.61,Closed Won
OP003446,L015309,2025-05-29,1056.95,Closed Won
OP003447,L015310,2026-07-10,2252.83,Closed Lost
OP003448,L015315,2025-05-23,3956.99,Closed Won
OP003449,L015316,2024-04-13,3633.0,Closed Won
OP003450,L015319,2024-07-07,4498.42,Closed Won
OP003451,L015323,2025-11-22,10154.47,Closed Won
OP003452,L015325,2026-04-04,493.66,Closed Won
OP003453,L015336,2024-04-11,2611.97,Closed Won
OP003454,L015337,2025-01-21,8081.03,Open
OP003455,L015341,2026-03-02,9562.18,Closed Won
OP003456,L015356,2026-05-01,1133.59,Closed Won
OP003457,L015360,2026-05-30,2392.35,Closed Won
OP003458,L015362,2026-08-21,2006.83,Closed Lost
OP003459,L015367,2024-01-09,2432.35,Open
OP003460,L015371,2024-04-28,1241.75,Open
OP003461,L015373,2024-02-17,1919.1,Open
OP003462,L015391,2025-07-26,6073.27,Closed Won
OP003463,L015392,2026-06-13,14369.96,Open
OP003464,L015396,2024-02-02,1334.69,Closed Won
OP003465,L015404,2024-12-12,5552.95,Closed Won
OP003466,L015408,2025-08-25,885.81,Closed Lost
OP003467,L015413,2024-12-02,3942.46,Closed Lost
OP003468,L015414,2024-12-22,2904.11,Closed Won
OP003469,L015417,2026-01-20,6011.82,Closed Won
OP003470,L015419,2025-11-20,2743.46,Closed Won
OP003471,L015422,2025-08-13,9542.48,Open
OP003472,L015425,2026-03-07,4629.36,Closed Won
OP003473,L015426,2024-11-01,1355.88,Closed Won
OP003474,L015430,2026-09-30,5395.88,Open
OP003475,L015432,2024-09-23,722.28,Closed Won
OP003476,L015439,2024-03-14,1977.25,Closed Won
OP003477,L015444,2024-08-28,2868.1,Closed Won
OP003478,L015445,2025-07-13,3355.04,Closed Lost
OP003479,L015449,2026-01-07,29228.13,Closed Won
OP003480,L015454,2024-10-26,4950.24,Open
OP003481,L015458,2024-05-06,6041.23,Open
OP003482,L015462,2024-09-04,5025.08,Closed Won
OP003483,L015463,2025-09-13,700.97,Closed Won
OP003484,L015464,2026-08-16,6504.95,Open
OP003485,L015480,2025-04-02,2671.73,Closed Won
OP003486,L015485,2024-05-20,6501.14,Open
OP003487,L015488,2024-06-19,1727.2,Closed Won
OP003488,L015490,2026-03-27,2265.03,Closed Won
OP003489,L015493,2024-01-28,341.24,Closed Won
OP003490,L015494,2025-10-15,6057.46,Closed Won
OP003491,L015495,2025-07-31,933.82,Closed Won
OP003492,L015504,2024-09-19,8175.13,Open
OP003493,L015506,2026-01-16,2209.5,Closed Won
OP003494,L015512,2024-08-08,6854.64,Closed Won
OP003495,L015517,2026-03-16,9096.81,Closed Won
OP003496,L015520,2024-03-11,5986.48,Closed Won
OP003497,L015527,2024-05-11,1476.07,Closed Won
OP003498,L015537,2026-06-19,306.32,Open
OP003499,L015540,2024-05-23,5252.07,Closed Lost
OP003500,L015545,2024-12-18,15866.49,Closed Lost
OP003501,L015549,2024-02-04,1485.32,Closed Won
OP003502,L015565,2024-10-06,2783.0,Open
OP003503,L015570,2026-03-23,3368.8,Closed Won
OP003504,L015571,2024-04-25,4921.53,Closed Won
OP003505,L015574,2025-09-15,4656.88,Closed Won
OP003506,L015578,2026-08-14,2058.29,Open
OP003507,L015579,2025-03-21,1490.3,Closed Won
OP003508,L015580,2024-09-07,3105.74,Closed Won
OP003509,L015582,2025-05-10,1928.1,Closed Won
OP003510,L015585,2026-05-12,717.63,Closed Lost
OP003511,L015586,2026-04-21,2340.46,Closed Won
OP003512,L015588,2025-01-25,4868.1,Closed Lost
OP003513,L015598,2025-04-09,14617.8,Open
OP003514,L015599,2026-03-15,4411.15,Open
OP003515,L015600,2025-10-22,71499.42,Closed Won
OP003516,L015601,2026-04-12,3794.91,Closed Won
OP003517,L015602,2026-07-28,1520.59,Closed Won
OP003518,L015607,2026-06-26,1655.75,Closed Lost
OP003519,L015610,2024-03-10,1693.36,Open
OP003520,L015612,2025-08-16,8231.42,Closed Lost
OP003521,L015613,2025-09-10,676.88,Closed Won
OP003522,L015616,2025-03-15,2702.63,Open
OP003523,L015628,2024-11-11,5965.62,Closed Lost
OP003524,L015633,2025-06-26,998.72,Closed Won
OP003525,L015634,2025-10-20,1731.24,Closed Lost
OP003526,L015635,2024-03-23,2733.65,Closed Won
OP003527,L015636,2025-01-12,1506.33,Closed Lost
OP003528,L015638,2025-01-25,2536.91,Closed Lost
OP003529,L015639,2025-03-22,1798.63,Closed Won
OP003530,L015648,2024-03-01,976.38,Closed Won
OP003531,L015653,2026-08-16,1552.66,Closed Won
OP003532,L015663,2025-10-17,1935.72,Closed Won
OP003533,L015665,2024-09-21,3144.16,Closed Won
OP003534,L015666,2026-03-01,574.81,Closed Won
OP003535,L015670,2025-04-02,2518.38,Closed Won
OP003536,L015674,2025-09-23,6163.29,Open
OP003537,L015680,2025-02-10,7586.67,Closed Won
OP003538,L015681,2024-01-26,3937.87,Closed Won
OP003539,L015692,2024-07-13,5741.82,Closed Won
OP003540,L015694,2026-02-23,14703.84,Closed Won
OP003541,L015700,2026-04-25,1844.17,Open
OP003542,L015703,2025-11-15,1611.4,Open
OP003543,L015706,2025-03-25,1947.59,Closed Won
OP003544,L015709,2026-05-14,944.1,Closed Lost
OP003545,L015710,2026-07-26,33143.3,Closed Won
OP003546,L015723,2024-04-19,7227.25,Closed Won
OP003547,L015731,2024-08-17,2958.13,Closed Won
OP003548,L015732,2025-10-03,15126.11,Closed Won
OP003549,L015746,2025-10-21,40594.62,Closed Won
OP003550,L015748,2025-09-03,611.19,Closed Won
OP003551,L015750,2026-02-26,17679.77,Open
OP003552,L015754,2026-07-18,684.09,Closed Won
OP003553,L015758,2024-07-27,10341.67,Closed Won
OP003554,L015761,2024-05-20,640.13,Closed Lost
OP003555,L015762,2024-04-14,7935.24,Closed Lost
OP003556,L015766,2025-08-01,549.47,Closed Won
OP003557,L015767,2025-03-20,1993.82,Closed Won
OP003558,L015772,2026-01-26,1187.53,Closed Won
OP003559,L015779,2024-10-16,52064.73,Closed Won
OP003560,L015790,2024-04-21,28508.73,Closed Won
OP003561,L015793,2025-02-12,1007.26,Closed Lost
OP003562,L015796,2025-12-12,2576.97,Closed Lost
OP003563,L015808,2025-02-12,3004.37,Closed Won
OP003564,L015809,2025-12-17,3674.41,Closed Won
OP003565,L015814,2025-02-01,11052.91,Open
OP003566,L015815,2024-04-19,4226.07,Open
OP003567,L015816,2024-11-28,908.12,Open
OP003568,L015817,2026-07-07,6417.5,Closed Lost
OP003569,L015820,2026-09-04,9771.19,Open
OP003570,L015824,2024-03-07,630.11,Closed Won
OP003571,L015827,2025-05-25,2043.79,Open
OP003572,L015828,2024-02-10,422.93,Closed Lost
OP003573,L015837,2025-10-20,1415.35,Open
OP003574,L015844,2024-06-18,2698.55,Open
OP003575,L015850,2025-03-02,7206.46,Closed Won
OP003576,L015856,2025-08-04,9829.49,Closed Won
OP003577,L015865,2024-10-12,13777.44,Closed Won
OP003578,L015866,2025-04-13,942.66,Closed Won
OP003579,L015870,2025-03-08,8524.24,Closed Won
OP003580,L015872,2024-09-14,681.98,Closed Won
OP003581,L015873,2026-08-06,4075.65,Open
OP003582,L015880,2024-07-12,1081.44,Closed Won
OP003583,L015881,2026-07-27,12006.49,Closed Won
OP003584,L015882,2025-03-08,2572.4,Open
OP003585,L015890,2025-03-12,3817.06,Open
OP003586,L015891,2026-01-05,3064.82,Closed Won
OP003587,L015893,2026-01-01,14234.09,Closed Won
OP003588,L015896,2025-08-24,1428.67,Closed Won
OP003589,L015904,2024-03-11,19028.21,Closed Won
OP003590,L015919,2024-12-21,4263.0,Closed Won
OP003591,L015921,2024-03-09,7009.77,Closed Lost
OP003592,L015922,2025-05-03,2383.73,Open
OP003593,L015924,2024-12-01,936.85,Closed Won
OP003594,L015926,2025-03-30,2343.42,Closed Won
OP003595,L015930,2025-12-06,2989.49,Closed Lost
OP003596,L015931,2025-12-25,2680.04,Closed Won
OP003597,L015938,2024-11-13,7824.19,Open
OP003598,L015944,2024-08-11,13099.3,Open
OP003599,L015953,2025-08-10,17112.19,Closed Lost
OP003600,L015956,2025-11-30,2447.31,Closed Lost
OP003601,L015957,2025-02-11,806.45,Open
OP003602,L015959,2024-07-29,2149.87,Closed Won
OP003603,L015962,2026-01-01,1382.31,Open
OP003604,L015963,2024-03-29,1278.62,Closed Won
OP003605,L015966,2025-03-31,6512.03,Closed Won
OP003606,L015973,2024-06-08,7741.2,Closed Won
OP003607,L015977,2026-08-28,5702.8,Closed Won
OP003608,L015986,2024-08-22,26909.0,Open
OP003609,L015988,2025-11-21,558.41,Closed Lost
OP003610,L015989,2026-05-22,5499.3,Open
OP003611,L016002,2025-11-23,7495.43,Closed Won
OP003612,L016010,2026-04-13,3883.74,Closed Lost
OP003613,L016016,2026-01-15,759.21,Closed Won
OP003614,L016020,2024-03-09,6034.54,Closed Won
OP003615,L016021,2024-11-28,1672.0,Open
OP003616,L016024,2026-01-27,1411.82,Open
OP003617,L016025,2024-08-14,16698.09,Closed Won
OP003618,L016026,2025-01-17,1157.33,Closed Won
OP003619,L016028,2024-02-14,2089.11,Closed Won
OP003620,L016030,2025-08-28,3795.45,Closed Won
OP003621,L016031,2025-01-24,2213.02,Closed Lost
OP003622,L016034,2024-09-18,3900.66,Closed Lost
OP003623,L016047,2024-02-11,310.25,Closed Lost
OP003624,L016048,2025-08-29,7261.7,Closed Won
OP003625,L016051,2024-07-29,14050.38,Closed Won
OP003626,L016052,2025-04-03,2163.92,Closed Lost
OP003627,L016054,2026-06-06,6900.32,Closed Won
OP003628,L016057,2024-11-07,3740.72,Closed Won
OP003629,L016066,2026-02-21,2920.57,Closed Won
OP003630,L016067,2025-06-14,2184.43,Closed Won
OP003631,L016073,2024-11-02,1271.7,Closed Won
OP003632,L016075,2024-06-21,1707.04,Closed Won
OP003633,L016081,2026-05-10,1157.96,Closed Won
OP003634,L016082,2025-12-09,1487.67,Closed Won
OP003635,L016088,2026-05-17,10996.82,Closed Lost
OP003636,L016092,2026-08-02,5658.68,Closed Won
OP003637,L016094,2024-08-07,2823.15,Closed Won
OP003638,L016097,2026-05-28,1670.5,Open
OP003639,L016104,2026-02-24,1586.19,Closed Won
OP003640,L016105,2024-09-29,778.4,Closed Won
OP003641,L016111,2025-07-17,7710.73,Closed Lost
OP003642,L016120,2024-05-28,575.79,Closed Won
OP003643,L016123,2026-06-20,1365.7,Open
OP003644,L016128,2026-08-29,381.01,Closed Lost
OP003645,L016129,2025-04-24,2251.19,Open
OP003646,L016133,2024-11-19,2168.08,Closed Won
OP003647,L016134,2025-05-22,4364.31,Closed Won
OP003648,L016135,2025-08-21,3672.38,Open
OP003649,L016136,2026-07-14,10645.76,Closed Lost
OP003650,L016137,2026-03-09,7823.54,Open
OP003651,L016139,2024-03-28,651.45,Closed Won
OP003652,L016143,2025-01-01,1021.9,Closed Won
OP003653,L016152,2026-05-13,18153.77,Closed Won
OP003654,L016158,2024-02-28,16727.57,Closed Won
OP003655,L016159,2024-01-28,48128.07,Open
OP003656,L016164,2024-10-05,528.17,Closed Won
OP003657,L016170,2025-05-06,4612.03,Open
OP003658,L016171,2025-09-06,5216.43,Closed Lost
OP003659,L016177,2025-11-17,7730.87,Open
OP003660,L016183,2025-03-07,2285.7,Closed Won
OP003661,L016186,2025-05-08,817.79,Closed Won
OP003662,L016188,2025-02-16,4059.85,Closed Won
OP003663,L016191,2026-07-05,250.0,Open
OP003664,L016194,2024-07-05,16378.08,Closed Won
OP003665,L016195,2025-06-19,1524.03,Closed Won
OP003666,L016196,2024-03-13,646.2,Closed Won
OP003667,L016200,2026-07-03,7333.66,Closed Lost
OP003668,L016202,2024-03-05,2396.35,Open
OP003669,L016209,2025-08-18,395.38,Closed Won
OP003670,L016211,2026-03-18,2752.4,Closed Lost
OP003671,L016216,2026-06-28,16247.1,Closed Won
OP003672,L016221,2024-12-24,2329.08,Closed Won
OP003673,L016223,2025-11-03,6068.15,Closed Won
OP003674,L016229,2025-07-08,1676.23,Closed Won
OP003675,L016230,2024-08-29,3636.58,Closed Won
OP003676,L016236,2026-04-01,2085.45,Closed Won
OP003677,L016251,2025-04-05,3067.59,Closed Won
OP003678,L016252,2024-11-11,9446.38,Closed Won
OP003679,L016254,2024-12-18,5901.18,Closed Won
OP003680,L016255,2026-10-09,790.12,Closed Won
OP003681,L016262,2025-11-21,45944.56,Closed Lost
OP003682,L016277,2024-05-27,1819.45,Closed Won
OP003683,L016288,2026-04-21,518.21,Open
OP003684,L016298,2024-08-16,1286.69,Closed Won
OP003685,L016301,2025-12-17,791.41,Closed Won
OP003686,L016305,2025-10-12,714.26,Closed Won
OP003687,L016309,2025-05-31,1430.14,Closed Lost
OP003688,L016322,2024-02-23,4164.67,Open
OP003689,L016331,2025-12-03,10208.73,Closed Lost
OP003690,L016335,2025-03-10,1292.3,Open
OP003691,L016338,2025-11-02,3540.69,Closed Won
OP003692,L016343,2026-01-30,1156.46,Closed Won
OP003693,L016346,2024-05-29,2333.67,Closed Won
OP003694,L016347,2024-06-30,3127.35,Closed Won
OP003695,L016349,2025-12-26,4942.54,Closed Won
OP003696,L016351,2025-01-05,1972.13,Closed Won
OP003697,L016364,2024-08-20,1653.64,Closed Won
OP003698,L016369,2024-08-24,2007.91,Open
OP003699,L016370,2024-04-10,13907.98,Closed Won
OP003700,L016376,2025-01-24,2701.67,Open
OP003701,L016381,2024-04-29,727.54,Closed Won
OP003702,L016386,2025-04-26,250.0,Open
OP003703,L016391,2025-06-08,5887.25,Closed Won
OP003704,L016393,2025-03-09,1666.47,Closed Won
OP003705,L016395,2026-06-05,4976.44,Closed Lost
OP003706,L016402,2025-05-17,11737.24,Closed Won
OP003707,L016404,2024-06-06,1023.5,Closed Won
OP003708,L016406,2025-10-27,713.17,Closed Won
OP003709,L016409,2026-06-19,2588.02,Closed Won
OP003710,L016412,2024-12-10,3707.94,Open
OP003711,L016413,2026-06-14,351.84,Open
OP003712,L016414,2025-02-20,1985.1,Open
OP003713,L016416,2025-07-07,6058.8,Closed Won
OP003714,L016420,2025-09-12,2792.46,Open
OP003715,L016421,2025-06-10,6843.12,Closed Won
OP003716,L016423,2024-11-19,746.42,Closed Won
OP003717,L016426,2025-01-25,2704.31,Open
OP003718,L016429,2025-10-20,5039.12,Open
OP003719,L016435,2024-08-12,813.18,Open
OP003720,L016436,2026-08-28,5421.79,Closed Won
OP003721,L016443,2024-10-11,3082.92,Closed Lost
OP003722,L016445,2026-08-15,1237.23,Open
OP003723,L016454,2025-08-30,1061.7,Closed Won
OP003724,L016456,2025-05-26,2151.12,Open
OP003725,L016468,2026-05-15,1223.95,Open
