AdRowID,Date,CampaignID,ChannelID,Impressions,Clicks,SpendLocal,Currency
AD0018271,2025-08-09,CAM0067,CH07,9070,123,218.06,USD
AD0018272,2026-02-10,CAM0062,CH03,23147,1420,10834.02,AUD
AD0018273,2026-03-15,CAM0167,CH05,124479,13036,40968.15,USD
AD0018274,2026-04-17,CAM0020,CH02,37168,1119,8643.15,AUD
AD0018275,2026-08-04,CAM0217,CH06,99489,12865,65799.54,GBP
AD0018276,2024-05-29,CAM0173,CH06,82537,1650,7387.04,GBP
AD0018277,2025-04-27,CAM0011,CH01,105305,6551,29127.77,USD
AD0018278,2024-07-03,CAM0053,CH04,63394,983,2144.97,GBP
AD0018279,2025-07-24,CAM0007,CH02,4442,42,121.13,USD
AD0018280,2026-08-25,CAM0279,CH07,69675,446,2324.41,USD
AD0018281,2026-01-10,CAM0224,CH06,143176,19278,27645.12,USD
AD0018282,2026-05-25,CAM0003,CH07,32603,980,2284.75,AUD
AD0018283,2026-02-10,CAM0269,CH03,97556,2825,8045.76,AUD
AD0018284,2024-12-01,CAM0079,CH07,95693,5272,18714.04,EUR
AD0018285,2025-08-26,CAM0127,CH07,7994,626,1025.29,AUD
AD0018286,2024-06-11,CAM0135,CH07,112587,5705,33955.3,EUR
AD0018287,2025-02-24,CAM0050,CH04,34660,1267,3572.22,GBP
AD0018288,2025-12-14,CAM0098,CH07,109868,1676,10335.19,USD
AD0018289,2024-11-19,CAM0224,CH06,4684,219,713.13,EUR
AD0018290,2026-08-17,CAM0134,CH04,91427,1621,8428.43,EUR
AD0018291,2026-02-22,CAM0133,CH06,73078,1877,5318.01,GBP
AD0018292,2024-01-23,CAM0192,CH05,44945,1617,8583.74,USD
AD0018293,2024-04-15,CAM0099,CH05,60168,868,960.39,EUR
AD0018294,2026-02-03,CAM0068,CH06,58732,3560,18617.01,AUD
AD0018295,2025-01-07,CAM0029,CH03,48525,1115,7428.34,EUR
AD0018296,2025-10-05,CAM0142,CH06,45810,5100,3849.94,USD
AD0018297,2025-03-04,CAM0244,CH03,101951,5316,4342.32,GBP
AD0018298,2026-03-17,CAM0178,CH03,96258,3394,3401.09,USD
AD0018299,2026-04-25,CAM0184,CH07,123791,4168,25357.03,AUD
AD0018300,2024-04-18,CAM0208,CH06,99409,1918,9096.03,EUR
AD0018301,2026-03-12,CAM0173,CH06,117756,2638,11552.8,USD
AD0018302,2024-11-11,CAM0009,CH02,103735,5691,22870.79,AUD
AD0018303,2025-09-02,CAM0081,CH02,33572,1641,6936.69,GBP
AD0018304,2024-07-26,CAM0099,CH05,94999,6785,23953.03,AUD
AD0018305,2025-06-03,CAM0266,CH04,49838,2444,8443.06,GBP
AD0018306,2025-11-05,CAM0076,CH04,6272,100,532.61,GBP
AD0018307,2024-11-03,CAM0251,CH06,80830,4964,26281.32,USD
AD0018308,2026-02-27,CAM0140,CH07,45341,3146,11691.01,EUR
AD0018309,2026-05-22,CAM0274,CH01,35052,1186,5715.14,AUD
AD0018310,2026-02-10,CAM0096,CH02,16551,179,1378.82,USD
AD0018311,2025-02-19,CAM0270,CH07,92463,8626,35496.57,GBP
AD0018312,2025-10-24,CAM0108,CH01,137813,10016,66993.38,GBP
AD0018313,2025-04-12,CAM0160,CH04,104090,3319,23614.53,EUR
AD0018314,2026-07-08,CAM0266,CH04,13635,1042,6734.01,AUD
AD0018315,2024-04-22,CAM0048,CH06,85976,10750,30704.22,USD
AD0018316,2026-05-20,CAM0151,CH04,64909,3674,16382.73,AUD
AD0018317,2025-07-23,CAM0029,CH03,102716,6213,22460.73,AUD
AD0018318,2025-08-31,CAM0265,CH02,78900,2917,20369.61,USD
AD0018319,2024-08-18,CAM0031,CH03,23987,440,2554.41,USD
AD0018320,2024-03-24,CAM0223,CH05,109901,2531,19139.97,AUD
AD0018321,2025-11-15,CAM0221,CH01,146464,1252,2835.33,GBP
AD0018322,2025-07-19,CAM0078,CH04,68860,722,2719.24,EUR
AD0018323,2025-01-14,CAM0112,CH06,117333,3486,21904.85,EUR
AD0018324,2025-10-13,CAM0141,CH03,122000,2677,7904.47,GBP
AD0018325,2024-05-02,CAM0248,CH02,65005,1811,3998.19,AUD
AD0018326,2024-11-02,CAM0139,CH06,16400,432,3076.75,AUD
AD0018327,2025-04-07,CAM0257,CH07,16454,792,5678.29,GBP
AD0018328,2026-04-21,CAM0035,CH06,46210,2662,16104.2,USD
AD0018329,2024-12-27,CAM0040,CH02,43455,3006,23282.62,EUR
AD0018330,2024-06-17,CAM0041,CH04,105742,3769,16110.26,AUD
AD0018331,2024-12-16,CAM0258,CH05,88920,2206,4273.91,USD
AD0018332,2026-01-16,CAM0196,CH02,82897,877,770.96,AUD
AD0018333,2025-02-08,CAM0239,CH05,131542,7822,57302.05,GBP
AD0018334,2025-09-27,CAM0067,CH07,143051,6642,38284.82,AUD
AD0018335,2024-11-11,CAM0055,CH01,129539,8077,22373.7,GBP
AD0018336,2025-05-01,CAM0264,CH03,124144,4443,9841.11,EUR
AD0018337,2026-04-22,CAM0244,CH03,124886,10190,79781.7,AUD
AD0018338,2024-05-20,CAM0089,CH01,140982,2224,12871.86,EUR
AD0018339,2026-07-28,CAM0050,CH04,117551,11250,89497.19,GBP
AD0018340,2026-07-13,CAM0206,CH06,13210,617,1555.46,EUR
AD0018341,2026-08-24,CAM0257,CH07,33708,638,2331.42,GBP
AD0018342,2025-06-01,CAM0166,CH02,31740,234,1678.14,AUD
AD0018343,2025-06-15,CAM0286,CH05,102222,4982,9936.67,EUR
AD0018344,2024-12-21,CAM0078,CH04,98976,2573,11358.74,USD
AD0018345,2024-11-02,CAM0299,CH02,122412,1406,10118.0,GBP
AD0018346,2026-07-07,CAM0210,CH03,145759,7948,25206.94,USD
AD0018347,2025-11-15,CAM0113,CH04,44471,4583,26430.04,USD
AD0018348,2025-03-27,CAM0192,CH05,25275,2085,3807.59,EUR
AD0018349,2026-07-27,CAM0133,CH06,92415,1068,7755.6,USD
AD0018350,2025-09-29,CAM0290,CH04,125520,3685,24534.69,USD
AD0018351,2024-08-07,CAM0115,CH06,36603,546,1579.42,GBP
AD0018352,2024-02-13,CAM0190,CH06,114100,1043,7057.82,GBP
AD0018353,2024-10-14,CAM0200,CH07,103065,2712,15040.36,GBP
AD0018354,2026-06-04,CAM0203,CH05,92225,6213,5561.36,AUD
AD0018355,2024-03-09,CAM0153,CH06,112007,6937,38598.08,GBP
AD0018356,2025-03-04,CAM0256,CH03,30907,3276,14263.61,GBP
AD0018357,2025-09-18,CAM0226,CH03,101318,11179,84158.15,GBP
AD0018358,2026-01-11,CAM0026,CH03,57629,602,812.7,EUR
AD0018359,2025-07-12,CAM0089,CH01,140340,6888,39335.1,USD
AD0018360,2024-03-06,CAM0007,CH02,49725,3460,21752.43,AUD
AD0018361,2025-12-10,CAM0124,CH03,143938,15961,123565.27,AUD
AD0018362,2025-09-10,CAM0167,CH05,149395,10886,59647.98,AUD
AD0018363,2025-03-17,CAM0111,CH05,113903,3990,17232.3,GBP
AD0018364,2024-04-15,CAM0287,CH05,122504,4101,18601.26,USD
AD0018365,2025-07-02,CAM0030,CH06,145222,8217,30658.73,AUD
AD0018366,2024-03-08,CAM0219,CH04,41075,3150,21984.5,USD
AD0018367,2024-08-26,CAM0235,CH02,76284,1759,3757.97,AUD
AD0018368,2024-10-31,CAM0074,CH04,89392,3081,14594.38,AUD
AD0018369,2026-06-01,CAM0035,CH06,114583,4129,7479.23,GBP
AD0018370,2025-01-15,CAM0256,CH03,49652,1405,2122.93,GBP
AD0018371,2024-11-25,CAM0188,CH01,51201,986,603.05,GBP
AD0018372,2025-11-26,CAM0129,CH01,124716,12396,71046.47,EUR
AD0018373,2026-04-28,CAM0231,CH05,138977,6671,7054.53,USD
AD0018374,2024-07-06,CAM0105,CH02,68800,1408,5174.52,USD
AD0018375,2025-03-16,CAM0290,CH04,85649,1609,8512.31,EUR
AD0018376,2026-01-19,CAM0297,CH07,78228,4920,17749.01,EUR
AD0018377,2026-01-05,CAM0042,CH02,124143,4525,5857.7,AUD
AD0018378,2024-02-28,CAM0278,CH06,125964,13256,72511.69,GBP
AD0018379,2025-04-30,CAM0054,CH01,67736,2177,13284.88,GBP
AD0018380,2025-08-17,CAM0164,CH03,66446,3851,3168.47,USD
AD0018381,2024-03-21,CAM0135,CH07,112996,3637,12258.71,EUR
AD0018382,2025-06-05,CAM0157,CH02,114523,7716,13991.04,EUR
AD0018383,2024-11-10,CAM0114,CH05,87628,6381,26780.99,AUD
AD0018384,2024-11-24,CAM0153,CH06,127342,2688,19505.41,AUD
AD0018385,2025-09-25,CAM0207,CH07,22026,517,2851.81,GBP
AD0018386,2024-10-10,CAM0008,CH02,41593,980,3802.76,USD
AD0018387,2026-05-30,CAM0090,CH02,106982,4737,10505.76,EUR
AD0018388,2025-06-06,CAM0258,CH05,65642,949,3097.96,EUR
AD0018389,2026-03-17,CAM0023,CH02,73601,3038,16055.21,AUD
AD0018390,2026-01-07,CAM0170,CH02,129518,1008,5182.77,EUR
AD0018391,2024-07-20,CAM0300,CH01,117551,3979,30511.33,GBP
AD0018392,2024-09-12,CAM0088,CH02,110426,447,2213.69,USD
AD0018393,2025-01-12,CAM0076,CH04,131320,3958,9541.03,USD
AD0018394,2024-10-16,CAM0174,CH02,120042,4787,22395.61,USD
AD0018395,2025-05-14,CAM0015,CH06,56105,3025,20152.93,AUD
AD0018396,2024-11-05,CAM0197,CH04,13658,296,385.43,AUD
AD0018397,2026-03-25,CAM0237,CH01,85538,3959,10321.4,EUR
AD0018398,2024-03-25,CAM0070,CH02,82612,6542,43108.08,AUD
AD0018399,2025-04-21,CAM0125,CH01,87374,2527,19456.5,AUD
AD0018400,2025-11-19,CAM0189,CH03,78339,2462,15783.31,EUR
AD0018401,2025-08-04,CAM0195,CH04,24446,505,497.01,EUR
AD0018402,2026-06-21,CAM0207,CH07,148832,1584,7882.22,USD
AD0018403,2025-10-27,CAM0298,CH06,62364,2334,8408.13,EUR
AD0018404,2024-11-17,CAM0118,CH07,105437,3561,17279.69,USD
AD0018405,2026-06-16,CAM0292,CH02,129362,11720,12702.09,AUD
AD0018406,2026-04-29,CAM0173,CH06,38576,1393,10429.99,USD
AD0018407,2026-08-30,CAM0170,CH02,116558,2248,11280.93,GBP
AD0018408,2025-11-12,CAM0170,CH02,113584,4501,17833.47,AUD
AD0018409,2026-01-10,CAM0195,CH04,51930,1336,4372.17,USD
AD0018410,2026-06-06,CAM0014,CH01,20026,1259,4944.93,AUD
AD0018411,2024-01-06,CAM0290,CH04,67866,2315,5652.2,USD
AD0018412,2024-12-19,CAM0004,CH07,56734,3759,26444.26,USD
AD0018413,2024-01-31,CAM0161,CH05,16832,1445,7983.86,AUD
AD0018414,2024-06-22,CAM0292,CH02,149924,8414,52731.68,GBP
AD0018415,2024-04-06,CAM0125,CH01,87253,337,606.26,AUD
AD0018416,2025-04-24,CAM0070,CH02,1260,26,185.85,AUD
AD0018417,2024-02-17,CAM0132,CH01,67196,1398,3487.48,USD
AD0018418,2026-04-08,CAM0007,CH02,126863,3951,18566.81,GBP
AD0018419,2024-02-02,CAM0103,CH06,23931,468,2962.9,USD
AD0018420,2025-08-14,CAM0235,CH02,12769,1399,2759.95,EUR
AD0018421,2024-11-23,CAM0092,CH02,147825,4123,11195.66,USD
AD0018422,2025-03-23,CAM0298,CH06,118147,6815,52628.51,AUD
AD0018423,2025-04-26,CAM0290,CH04,130823,1266,7353.52,GBP
AD0018424,2025-04-29,CAM0095,CH07,76616,1327,3800.02,AUD
AD0018425,2026-03-01,CAM0234,CH07,16083,1290,2942.0,GBP
AD0018426,2025-07-24,CAM0098,CH07,118031,4929,29779.42,AUD
AD0018427,2025-01-23,CAM0206,CH06,81115,220,780.21,GBP
AD0018428,2026-03-03,CAM0180,CH02,86687,5805,14311.87,EUR
AD0018429,2025-06-15,CAM0230,CH02,4281,140,799.76,EUR
AD0018430,2026-07-16,CAM0187,CH03,27887,362,1721.89,USD
AD0018431,2025-09-09,CAM0146,CH01,106963,2086,6212.32,AUD
AD0018432,2025-02-16,CAM0081,CH02,67479,2478,8160.5,GBP
AD0018433,2026-01-27,CAM0169,CH05,119495,2906,21404.21,AUD
AD0018434,2026-08-15,CAM0055,CH01,80789,1038,2499.39,GBP
AD0018435,2026-04-03,CAM0043,CH07,65535,1790,3124.02,EUR
AD0018436,2025-05-11,CAM0164,CH03,149870,2563,17702.96,USD
AD0018437,2026-01-17,CAM0158,CH05,8296,102,806.82,EUR
AD0018438,2026-05-29,CAM0231,CH05,21388,865,5440.36,EUR
AD0018439,2025-12-10,CAM0189,CH03,26350,2912,1669.18,AUD
AD0018440,2024-09-24,CAM0017,CH02,6812,590,951.64,AUD
AD0018441,2025-04-17,CAM0288,CH03,51005,3680,13374.4,GBP
AD0018442,2024-03-15,CAM0252,CH07,122055,2238,7603.18,GBP
AD0018443,2026-08-04,CAM0125,CH01,130408,4238,27243.01,AUD
AD0018444,2026-05-25,CAM0029,CH03,14591,169,910.26,USD
AD0018445,2026-02-11,CAM0162,CH07,97584,6167,21368.03,GBP
AD0018446,2026-01-10,CAM0072,CH04,25894,2174,1295.42,USD
AD0018447,2025-12-27,CAM0148,CH04,31505,146,438.9,GBP
AD0018448,2025-01-29,CAM0212,CH06,115260,4491,7825.05,USD
AD0018449,2025-12-08,CAM0295,CH06,116989,3053,15746.55,GBP
AD0018450,2026-08-17,CAM0297,CH07,41155,2520,13506.66,GBP
AD0018451,2026-05-25,CAM0161,CH05,135619,3139,9508.08,USD
AD0018452,2024-09-21,CAM0027,CH01,33440,4585,12166.17,AUD
AD0018453,2026-08-12,CAM0093,CH07,84269,3060,9840.78,EUR
AD0018454,2024-11-20,CAM0225,CH06,118744,7005,16449.6,AUD
AD0018455,2025-11-02,CAM0132,CH01,112749,4950,38791.29,GBP
AD0018456,2024-04-11,CAM0228,CH02,128699,5626,28258.68,GBP
AD0018457,2025-10-13,CAM0069,CH04,37308,280,1445.4,USD
AD0018458,2026-06-04,CAM0250,CH01,92356,2825,17361.04,AUD
AD0018459,2024-12-22,CAM0284,CH04,89417,11806,65836.37,EUR
AD0018460,2024-07-08,CAM0260,CH03,21230,420,2921.01,EUR
AD0018461,2024-05-07,CAM0051,CH03,18429,506,2283.67,GBP
AD0018462,2026-07-30,CAM0134,CH04,45450,870,4036.05,AUD
AD0018463,2024-03-23,CAM0127,CH07,110627,6130,22406.37,AUD
AD0018464,2026-03-07,CAM0007,CH02,108612,5379,13522.63,GBP
AD0018465,2024-03-27,CAM0142,CH06,89094,4756,9529.38,EUR
AD0018466,2025-05-20,CAM0126,CH04,32369,325,1770.82,AUD
AD0018467,2024-01-10,CAM0033,CH01,140215,8424,15690.83,AUD
AD0018468,2026-01-04,CAM0021,CH01,101417,3683,15401.08,USD
AD0018469,2026-03-29,CAM0170,CH02,131076,6892,50202.18,USD
AD0018470,2024-07-09,CAM0285,CH06,2700,55,56.93,USD
AD0018471,2026-02-22,CAM0071,CH04,8070,726,3708.93,AUD
AD0018472,2026-01-26,CAM0122,CH02,140835,8326,55971.57,USD
AD0018473,2024-06-17,CAM0268,CH02,41531,3321,12826.74,GBP
AD0018474,2024-01-17,CAM0128,CH05,1030,46,296.44,EUR
AD0018475,2024-06-29,CAM0049,CH02,51881,2165,2968.74,GBP
AD0018476,2025-02-18,CAM0161,CH05,82904,1506,1282.94,USD
AD0018477,2024-04-01,CAM0255,CH03,126904,2086,15729.86,GBP
AD0018478,2025-11-17,CAM0185,CH06,141027,1294,4011.58,AUD
AD0018479,2026-08-22,CAM0103,CH06,30368,687,4664.3,USD
AD0018480,2025-08-08,CAM0212,CH06,12435,139,738.69,GBP
AD0018481,2026-08-14,CAM0197,CH04,127982,8665,56055.05,GBP
AD0018482,2026-05-08,CAM0185,CH06,111999,1540,8654.63,USD
AD0018483,2024-02-09,CAM0204,CH06,51567,1066,5015.83,AUD
AD0018484,2024-03-24,CAM0248,CH02,124915,4755,37393.23,AUD
AD0018485,2025-12-11,CAM0064,CH06,102695,8506,50491.4,AUD
AD0018486,2025-05-08,CAM0070,CH02,116839,4526,14036.84,GBP
AD0018487,2024-02-11,CAM0146,CH01,794,21,82.89,GBP
AD0018488,2024-09-28,CAM0232,CH06,85998,1138,2307.1,AUD
AD0018489,2026-05-25,CAM0273,CH05,59815,3666,27396.96,GBP
AD0018490,2026-06-27,CAM0062,CH03,52652,844,5147.92,GBP
AD0018491,2026-08-18,CAM0247,CH05,105350,6477,29802.18,EUR
AD0018492,2024-01-10,CAM0026,CH03,85191,7540,58566.26,EUR
AD0018493,2025-12-05,CAM0183,CH07,16332,212,1265.95,AUD
AD0018494,2024-10-27,CAM0033,CH01,70975,1812,9248.39,EUR
AD0018495,2024-03-07,CAM0162,CH07,34790,864,3140.51,GBP
AD0018496,2024-11-17,CAM0258,CH05,128455,5615,38896.8,USD
AD0018497,2024-04-16,CAM0130,CH04,93725,14058,27789.54,GBP
AD0018498,2026-05-25,CAM0092,CH02,99158,5412,37812.16,GBP
AD0018499,2025-12-05,CAM0278,CH06,123647,10981,18971.43,USD
AD0018500,2025-08-28,CAM0204,CH06,102639,4125,18843.78,USD
AD0018501,2026-08-03,CAM0126,CH04,111834,1177,7943.2,EUR
AD0018502,2025-04-11,CAM0107,CH01,52116,5099,28513.15,AUD
AD0018503,2026-01-13,CAM0200,CH07,78788,1397,9767.42,EUR
AD0018504,2026-05-08,CAM0013,CH03,120880,6840,41364.76,EUR
AD0018505,2025-08-23,CAM0099,CH05,147879,2052,9846.61,EUR
AD0018506,2024-10-19,CAM0082,CH03,16801,1840,10281.99,AUD
AD0018507,2026-06-24,CAM0115,CH06,146637,9730,12015.66,GBP
AD0018508,2025-05-22,CAM0156,CH07,6669,58,46.6,USD
AD0018509,2024-04-18,CAM0151,CH04,95406,5518,21098.36,GBP
AD0018510,2024-08-28,CAM0064,CH06,87722,1939,9802.58,GBP
AD0018511,2025-05-16,CAM0238,CH02,71327,1973,9934.67,AUD
AD0018512,2026-06-09,CAM0053,CH04,117975,6020,44642.42,USD
AD0018513,2024-09-16,CAM0248,CH02,61643,3554,6014.31,USD
AD0018514,2026-01-22,CAM0126,CH04,109196,9441,45545.41,USD
AD0018515,2025-10-29,CAM0193,CH06,128439,3928,2471.8,GBP
AD0018516,2025-01-12,CAM0122,CH02,76273,5422,37679.54,AUD
AD0018517,2026-07-17,CAM0054,CH01,88300,2007,11468.37,GBP
AD0018518,2025-12-25,CAM0211,CH01,94539,1642,10929.87,GBP
AD0018519,2025-10-23,CAM0231,CH05,28749,1003,2078.14,EUR
AD0018520,2024-02-25,CAM0064,CH06,137099,2839,4033.23,USD
AD0018521,2026-05-18,CAM0028,CH01,83682,4261,33049.75,USD
AD0018522,2025-10-21,CAM0018,CH01,92605,2417,16901.85,USD
AD0018523,2024-06-26,CAM0084,CH07,56655,3310,4994.76,EUR
AD0018524,2026-05-21,CAM0157,CH02,96715,2837,16653.81,USD
AD0018525,2026-01-04,CAM0246,CH01,64083,950,3866.19,GBP
AD0018526,2024-02-12,CAM0026,CH03,130290,8923,11244.53,AUD
AD0018527,2025-10-29,CAM0046,CH03,92911,2080,12878.23,GBP
AD0018528,2024-06-27,CAM0231,CH05,122068,1900,9092.29,GBP
AD0018529,2025-11-15,CAM0075,CH05,111930,5431,21154.81,AUD
AD0018530,2026-01-13,CAM0070,CH02,59382,1084,8241.47,USD
AD0018531,2026-02-24,CAM0285,CH06,109208,4855,20534.71,AUD
AD0018532,2025-06-19,CAM0098,CH07,126763,11853,90580.66,AUD
AD0018533,2024-03-05,CAM0264,CH03,89796,4465,9423.4,USD
AD0018534,2025-08-04,CAM0127,CH07,130812,4760,6939.99,USD
AD0018535,2026-03-23,CAM0291,CH02,5864,52,234.81,AUD
AD0018536,2024-10-06,CAM0240,CH03,25229,829,4673.61,AUD
AD0018537,2024-12-09,CAM0010,CH04,146582,4451,26734.71,USD
AD0018538,2025-07-23,CAM0220,CH03,46520,3013,4431.66,GBP
AD0018539,2025-06-14,CAM0120,CH06,110904,1425,4228.67,AUD
AD0018540,2025-06-05,CAM0282,CH03,63722,2296,2409.67,EUR
AD0018541,2025-11-25,CAM0240,CH03,114389,2594,2682.21,USD
AD0018542,2025-06-10,CAM0152,CH03,86609,12991,28338.0,USD
AD0018543,2026-07-07,CAM0047,CH07,15698,203,1450.5,USD
AD0018544,2024-09-13,CAM0050,CH04,135202,3067,2477.43,GBP
AD0018545,2024-01-18,CAM0109,CH04,140525,1601,9686.61,AUD
AD0018546,2026-08-13,CAM0260,CH03,33544,5031,32745.76,EUR
AD0018547,2025-03-07,CAM0112,CH06,13372,456,2199.5,AUD
AD0018548,2024-03-03,CAM0164,CH03,52082,2831,5358.05,EUR
AD0018549,2024-06-18,CAM0029,CH03,65254,4424,22906.75,USD
AD0018550,2024-10-01,CAM0058,CH04,74251,2418,3846.05,EUR
AD0018551,2024-02-20,CAM0186,CH05,140091,4296,21616.26,GBP
AD0018552,2026-02-03,CAM0152,CH03,133182,2754,5869.58,EUR
AD0018553,2026-03-08,CAM0001,CH04,105018,9534,6433.49,AUD
AD0018554,2025-07-06,CAM0170,CH02,124902,3724,16082.21,AUD
AD0018555,2025-06-22,CAM0155,CH05,79346,5208,18567.87,EUR
AD0018556,2024-11-17,CAM0044,CH06,1757,48,244.69,AUD
AD0018557,2024-06-10,CAM0037,CH01,141342,14085,95509.52,EUR
AD0018558,2025-10-27,CAM0095,CH07,50829,3433,7084.91,EUR
AD0018559,2024-06-30,CAM0021,CH01,93829,2839,10771.69,AUD
AD0018560,2024-02-29,CAM0290,CH04,112174,3403,6695.66,EUR
AD0018561,2025-09-05,CAM0123,CH05,133423,15844,29721.72,AUD
AD0018562,2024-09-30,CAM0020,CH02,64897,3387,19313.87,EUR
AD0018563,2026-08-28,CAM0001,CH04,133576,4028,12010.73,GBP
AD0018564,2024-04-10,CAM0033,CH01,89758,2434,3498.36,EUR
AD0018565,2025-04-30,CAM0138,CH06,112257,6538,51468.51,GBP
AD0018566,2025-08-09,CAM0247,CH05,15229,390,1430.77,EUR
AD0018567,2026-02-14,CAM0113,CH04,74472,2608,10803.11,EUR
AD0018568,2026-01-30,CAM0113,CH04,75770,4389,14310.52,USD
AD0018569,2025-07-06,CAM0157,CH02,125328,8987,40594.75,EUR
AD0018570,2024-04-13,CAM0129,CH01,46520,2075,3767.95,AUD
AD0018571,2024-10-06,CAM0196,CH02,97893,8095,19556.57,USD
AD0018572,2026-01-15,CAM0136,CH07,78724,5377,32271.07,USD
AD0018573,2026-01-20,CAM0072,CH04,48797,4602,25081.54,USD
AD0018574,2024-02-10,CAM0241,CH01,132771,4927,5886.88,EUR
AD0018575,2025-02-13,CAM0112,CH06,64029,4102,11124.1,GBP
AD0018576,2025-09-19,CAM0067,CH07,748,43,118.9,EUR
AD0018577,2026-08-12,CAM0140,CH07,11383,141,384.35,GBP
AD0018578,2025-06-12,CAM0057,CH04,94607,2776,11872.95,USD
AD0018579,2024-02-15,CAM0055,CH01,32789,1832,11818.34,GBP
AD0018580,2025-08-07,CAM0253,CH02,124229,695,633.12,USD
AD0018581,2026-08-12,CAM0261,CH04,63478,2300,14150.87,GBP
AD0018582,2025-04-17,CAM0058,CH04,81404,2976,7283.05,USD
AD0018583,2024-04-29,CAM0280,CH01,132214,4137,3333.68,GBP
AD0018584,2024-03-11,CAM0213,CH01,60430,3131,17651.86,GBP
AD0018585,2025-06-25,CAM0005,CH02,81400,6996,30878.41,GBP
AD0018586,2025-05-20,CAM0051,CH03,82368,2565,10312.8,AUD
AD0018587,2024-11-05,CAM0237,CH01,14583,1244,8436.84,EUR
AD0018588,2025-02-22,CAM0239,CH05,33555,3403,25130.76,USD
AD0018589,2024-06-19,CAM0292,CH02,49588,3317,9218.19,USD
AD0018590,2024-07-07,CAM0183,CH07,62602,654,4742.51,AUD
AD0018591,2026-04-25,CAM0121,CH02,70303,5718,3765.6,USD
AD0018592,2026-05-26,CAM0174,CH02,101404,4567,18138.51,EUR
AD0018593,2024-02-11,CAM0248,CH02,2391,72,546.53,AUD
AD0018594,2025-04-30,CAM0166,CH02,64468,3168,21496.55,GBP
AD0018595,2024-05-17,CAM0006,CH04,24294,90,473.47,USD
AD0018596,2024-09-18,CAM0131,CH06,87212,3500,27162.53,GBP
AD0018597,2026-05-15,CAM0246,CH01,145206,7006,31286.95,USD
AD0018598,2024-09-10,CAM0057,CH04,141430,8458,63766.04,GBP
AD0018599,2025-11-08,CAM0006,CH04,146676,6660,43770.53,GBP
AD0018600,2024-09-21,CAM0282,CH03,117148,3139,23861.71,AUD
AD0018601,2026-06-19,CAM0162,CH07,88525,2647,14327.05,GBP
AD0018602,2024-12-28,CAM0037,CH01,33400,1483,3311.34,USD
AD0018603,2024-10-06,CAM0276,CH01,97279,2032,2057.38,GBP
AD0018604,2025-07-31,CAM0206,CH06,45575,4486,20650.25,USD
AD0018605,2025-11-05,CAM0224,CH06,126716,5578,18403.97,AUD
AD0018606,2025-06-16,CAM0260,CH03,106124,639,2011.42,EUR
AD0018607,2025-02-15,CAM0219,CH04,22006,1859,7012.58,AUD
AD0018608,2025-01-02,CAM0009,CH02,118648,9084,34572.87,AUD
AD0018609,2026-08-09,CAM0201,CH03,107218,5480,23848.48,AUD
AD0018610,2026-04-05,CAM0121,CH02,35372,425,625.9,AUD
AD0018611,2024-12-23,CAM0118,CH07,84493,6380,12901.58,EUR
AD0018612,2024-12-28,CAM0225,CH06,143127,7964,25982.43,AUD
AD0018613,2024-12-14,CAM0218,CH07,143163,8311,15643.18,EUR
AD0018614,2025-01-02,CAM0158,CH05,53396,2622,9410.5,USD
AD0018615,2024-02-05,CAM0290,CH04,4154,100,120.88,GBP
AD0018616,2025-05-26,CAM0017,CH02,34542,1910,3271.68,USD
AD0018617,2026-06-21,CAM0070,CH02,115733,8556,16197.6,USD
AD0018618,2026-05-20,CAM0180,CH02,1702,51,343.38,GBP
AD0018619,2024-05-20,CAM0173,CH06,4032,88,228.56,USD
AD0018620,2024-10-08,CAM0064,CH06,123488,3906,30555.8,GBP
AD0018621,2025-06-14,CAM0202,CH04,149929,4597,2606.95,AUD
AD0018622,2025-11-03,CAM0098,CH07,33309,918,4891.91,GBP
AD0018623,2025-05-03,CAM0153,CH06,61868,1698,7045.4,USD
AD0018624,2025-04-12,CAM0082,CH03,52569,2273,4170.14,GBP
AD0018625,2024-01-11,CAM0166,CH02,89866,3238,14157.49,AUD
AD0018626,2025-08-31,CAM0063,CH04,99567,6865,13443.48,EUR
AD0018627,2026-02-20,CAM0134,CH04,79970,3510,19982.13,EUR
AD0018628,2024-09-05,CAM0284,CH04,54743,3177,4248.33,EUR
AD0018629,2025-08-29,CAM0099,CH05,54561,5220,15562.56,USD
AD0018630,2025-12-22,CAM0037,CH01,61312,6098,16317.04,EUR
AD0018631,2024-01-26,CAM0276,CH01,45204,1358,10806.38,GBP
AD0018632,2026-05-20,CAM0209,CH03,7246,308,861.66,GBP
AD0018633,2024-11-24,CAM0152,CH03,3493,31,55.06,GBP
AD0018634,2025-08-23,CAM0134,CH04,84617,3211,21172.12,USD
AD0018635,2024-06-02,CAM0041,CH04,31835,532,2646.59,EUR
AD0018636,2026-08-27,CAM0261,CH04,33285,1416,7123.57,EUR
AD0018637,2025-07-16,CAM0037,CH01,112194,4319,2171.37,USD
AD0018638,2024-03-09,CAM0176,CH05,39524,1576,4058.41,USD
AD0018639,2025-08-07,CAM0238,CH02,133826,12749,48997.57,USD
AD0018640,2025-06-05,CAM0018,CH01,131285,6634,52209.98,AUD
AD0018641,2024-06-23,CAM0229,CH02,42453,3556,2058.04,USD
AD0018642,2025-02-27,CAM0125,CH01,4305,344,1718.2,EUR
