RevenueID,OpportunityID,LeadID,RevenueDate,RevenueAmount
REV001930,OP003254,L014511,2025-08-24,10601.12
REV001931,OP003255,L014516,2025-06-12,6700.61
REV001932,OP003256,L014517,2025-07-08,250.0
REV001933,OP003257,L014520,2026-07-30,7321.4
REV001934,OP003259,L014538,2025-06-21,571.77
REV001935,OP003260,L014545,2025-05-13,8227.9
REV001936,OP003262,L014549,2026-06-15,4011.08
REV001937,OP003263,L014555,2024-09-25,2050.89
REV001938,OP003264,L014560,2025-06-19,8217.53
REV001939,OP003269,L014584,2025-08-14,3059.03
REV001940,OP003270,L014586,2024-08-24,831.43
REV001941,OP003271,L014588,2025-06-02,1710.63
REV001942,OP003272,L014598,2026-04-06,5747.57
REV001943,OP003273,L014600,2025-03-08,4827.78
REV001944,OP003276,L014618,2026-02-19,421.76
REV001945,OP003278,L014625,2024-02-17,1474.97
REV001946,OP003279,L014626,2024-07-28,2414.2
REV001947,OP003280,L014630,2025-02-04,1176.2
REV001948,OP003283,L014656,2026-01-31,4185.06
REV001949,OP003284,L014659,2025-10-08,12440.45
REV001950,OP003285,L014660,2026-05-31,16765.23
REV001951,OP003286,L014661,2024-04-02,722.47
REV001952,OP003287,L014663,2025-11-02,3707.98
REV001953,OP003288,L014664,2024-10-29,4318.49
REV001954,OP003290,L014672,2025-04-04,5931.49
REV001955,OP003291,L014674,2026-09-02,3179.99
REV001956,OP003293,L014679,2025-07-03,2680.03
REV001957,OP003294,L014690,2024-04-25,3682.52
REV001958,OP003298,L014704,2026-08-27,1724.07
REV001959,OP003299,L014707,2024-05-29,3126.03
REV001960,OP003300,L014711,2024-08-23,597.73
REV001961,OP003301,L014715,2025-08-30,19907.7
REV001962,OP003304,L014738,2026-07-27,2311.03
REV001963,OP003305,L014740,2026-05-24,17675.49
REV001964,OP003307,L014744,2026-07-07,3679.86
REV001965,OP003308,L014747,2024-03-13,575.21
REV001966,OP003311,L014762,2025-04-26,16425.5
REV001967,OP003312,L014765,2024-06-19,4273.27
REV001968,OP003314,L014770,2024-02-21,1542.49
REV001969,OP003316,L014775,2026-07-11,10769.13
REV001970,OP003318,L014779,2026-08-25,1070.94
REV001971,OP003319,L014782,2025-05-20,1524.32
REV001972,OP003320,L014789,2026-01-20,409.68
REV001973,OP003321,L014794,2025-02-02,3341.58
REV001974,OP003322,L014795,2025-08-29,250.0
REV001975,OP003324,L014803,2024-08-19,749.45
REV001976,OP003327,L014821,2025-06-20,792.2
REV001977,OP003329,L014825,2025-07-10,5404.01
REV001978,OP003330,L014826,2025-09-15,8580.77
REV001979,OP003331,L014835,2024-03-04,4423.22
REV001980,OP003333,L014846,2026-10-05,3275.78
REV001981,OP003335,L014864,2026-03-05,1456.62
REV001982,OP003336,L014866,2026-10-03,6402.96
REV001983,OP003338,L014883,2024-09-29,6797.27
REV001984,OP003340,L014895,2026-04-30,836.46
REV001985,OP003341,L014913,2024-12-30,1438.38
REV001986,OP003342,L014916,2026-01-10,3160.17
REV001987,OP003343,L014925,2024-07-14,2038.68
REV001988,OP003345,L014929,2025-07-28,2217.26
REV001989,OP003346,L014935,2026-06-24,4047.34
REV001990,OP003347,L014940,2025-09-25,1005.19
REV001991,OP003348,L014944,2024-05-02,1406.09
REV001992,OP003353,L014964,2024-04-04,1690.57
REV001993,OP003354,L014966,2024-12-02,15763.72
REV001994,OP003355,L014970,2024-06-13,2687.72
REV001995,OP003356,L014971,2025-09-08,849.68
REV001996,OP003358,L014982,2025-09-15,9296.09
REV001997,OP003363,L015020,2025-02-27,8912.73
REV001998,OP003364,L015021,2025-12-22,2035.36
REV001999,OP003365,L015023,2024-07-08,8752.71
REV002000,OP003367,L015037,2024-04-20,6116.17
REV002001,OP003368,L015038,2025-02-07,4373.39
REV002002,OP003369,L015039,2024-03-03,2502.31
REV002003,OP003371,L015045,2025-02-11,2763.38
REV002004,OP003373,L015052,2025-11-24,18129.22
REV002005,OP003376,L015064,2026-04-18,3703.53
REV002006,OP003380,L015084,2025-05-15,2183.06
REV002007,OP003382,L015090,2024-06-13,4119.99
REV002008,OP003384,L015092,2026-05-19,1964.31
REV002009,OP003385,L015095,2026-01-19,10862.31
REV002010,OP003388,L015107,2026-05-04,1192.95
REV002011,OP003394,L015121,2026-07-12,5276.32
REV002012,OP003398,L015139,2026-06-07,2028.99
REV002013,OP003400,L015142,2024-07-02,66975.76
REV002014,OP003401,L015149,2026-07-24,1188.03
REV002015,OP003402,L015150,2026-09-08,10227.73
REV002016,OP003403,L015156,2025-11-10,1007.64
REV002017,OP003405,L015161,2024-08-25,672.16
REV002018,OP003406,L015163,2025-02-19,3059.28
REV002019,OP003411,L015187,2025-03-20,1192.88
REV002020,OP003412,L015189,2024-02-04,654.65
REV002021,OP003414,L015198,2024-06-21,5156.29
REV002022,OP003416,L015210,2025-08-08,15482.72
REV002023,OP003419,L015215,2024-05-16,10761.25
REV002024,OP003420,L015222,2025-10-04,1743.11
REV002025,OP003423,L015238,2026-04-17,3036.56
REV002026,OP003427,L015250,2024-04-05,573.74
REV002027,OP003433,L015271,2026-08-29,18280.96
REV002028,OP003434,L015272,2026-09-28,3647.91
REV002029,OP003435,L015273,2026-01-10,2888.14
REV002030,OP003437,L015275,2024-02-09,14399.17
REV002031,OP003438,L015288,2025-10-13,9383.66
REV002032,OP003439,L015289,2024-08-11,10248.41
REV002033,OP003440,L015291,2025-11-03,2376.37
REV002034,OP003442,L015296,2025-08-29,1283.52
REV002035,OP003443,L015298,2026-07-27,2051.4
REV002036,OP003444,L015305,2025-04-08,743.9
REV002037,OP003445,L015308,2025-05-09,3025.61
REV002038,OP003446,L015309,2025-06-02,1056.95
REV002039,OP003448,L015315,2025-06-08,3956.99
REV002040,OP003449,L015316,2024-04-25,3633.0
REV002041,OP003450,L015319,2024-07-09,4498.42
REV002042,OP003451,L015323,2025-12-05,10154.47
REV002043,OP003452,L015325,2026-04-15,493.66
REV002044,OP003453,L015336,2024-04-23,2611.97
REV002045,OP003455,L015341,2026-03-12,9562.18
REV002046,OP003456,L015356,2026-05-11,1133.59
REV002047,OP003457,L015360,2026-06-12,2392.35
REV002048,OP003462,L015391,2025-08-04,6073.27
REV002049,OP003464,L015396,2024-02-03,1334.69
REV002050,OP003465,L015404,2024-12-21,5552.95
REV002051,OP003468,L015414,2025-01-06,2904.11
REV002052,OP003469,L015417,2026-01-23,6011.82
REV002053,OP003470,L015419,2025-11-23,2743.46
REV002054,OP003472,L015425,2026-03-12,4629.36
REV002055,OP003473,L015426,2024-11-02,1355.88
REV002056,OP003475,L015432,2024-09-29,722.28
REV002057,OP003476,L015439,2024-03-26,1977.25
REV002058,OP003477,L015444,2024-08-29,2868.1
REV002059,OP003479,L015449,2026-01-20,29228.13
REV002060,OP003482,L015462,2024-09-05,5025.08
REV002061,OP003483,L015463,2025-09-30,700.97
REV002062,OP003485,L015480,2025-04-20,2671.73
REV002063,OP003487,L015488,2024-07-08,1727.2
REV002064,OP003488,L015490,2026-04-13,2265.03
REV002065,OP003489,L015493,2024-01-29,341.24
REV002066,OP003490,L015494,2025-10-27,6057.46
REV002067,OP003491,L015495,2025-08-05,933.82
REV002068,OP003493,L015506,2026-01-31,2209.5
REV002069,OP003494,L015512,2024-08-18,6854.64
REV002070,OP003495,L015517,2026-03-21,9096.81
REV002071,OP003496,L015520,2024-03-12,5986.48
REV002072,OP003497,L015527,2024-05-23,1476.07
REV002073,OP003501,L015549,2024-02-08,1485.32
REV002074,OP003503,L015570,2026-04-06,3368.8
REV002075,OP003504,L015571,2024-05-12,4921.53
REV002076,OP003505,L015574,2025-09-27,4656.88
REV002077,OP003507,L015579,2025-04-04,1490.3
REV002078,OP003508,L015580,2024-09-09,3105.74
REV002079,OP003509,L015582,2025-05-18,1928.1
REV002080,OP003511,L015586,2026-04-28,2340.46
REV002081,OP003515,L015600,2025-11-05,71499.42
REV002082,OP003516,L015601,2026-04-26,3794.91
REV002083,OP003517,L015602,2026-08-09,1520.59
REV002084,OP003521,L015613,2025-09-16,676.88
REV002085,OP003524,L015633,2025-07-07,998.72
REV002086,OP003526,L015635,2024-04-01,2733.65
REV002087,OP003529,L015639,2025-04-03,1798.63
REV002088,OP003530,L015648,2024-03-06,976.38
REV002089,OP003531,L015653,2026-08-29,1552.66
REV002090,OP003532,L015663,2025-10-20,1935.72
REV002091,OP003533,L015665,2024-09-23,3144.16
REV002092,OP003534,L015666,2026-03-07,574.81
REV002093,OP003535,L015670,2025-04-05,2518.38
REV002094,OP003537,L015680,2025-02-20,7586.67
REV002095,OP003538,L015681,2024-02-02,3937.87
REV002096,OP003539,L015692,2024-07-24,5741.82
REV002097,OP003540,L015694,2026-03-12,14703.84
REV002098,OP003543,L015706,2025-04-11,1947.59
REV002099,OP003545,L015710,2026-08-07,33143.3
REV002100,OP003546,L015723,2024-04-26,7227.25
REV002101,OP003547,L015731,2024-08-31,2958.13
REV002102,OP003548,L015732,2025-10-19,15126.11
REV002103,OP003549,L015746,2025-10-28,40594.62
REV002104,OP003550,L015748,2025-09-06,611.19
REV002105,OP003552,L015754,2026-07-23,684.09
REV002106,OP003553,L015758,2024-08-15,10341.67
REV002107,OP003556,L015766,2025-08-16,549.47
REV002108,OP003557,L015767,2025-04-08,1993.82
REV002109,OP003558,L015772,2026-01-27,1187.53
REV002110,OP003559,L015779,2024-10-17,52064.73
REV002111,OP003560,L015790,2024-05-09,28508.73
REV002112,OP003563,L015808,2025-02-25,3004.37
REV002113,OP003564,L015809,2025-12-28,3674.41
REV002114,OP003570,L015824,2024-03-26,630.11
REV002115,OP003575,L015850,2025-03-18,7206.46
REV002116,OP003576,L015856,2025-08-14,9829.49
REV002117,OP003577,L015865,2024-10-20,13777.44
REV002118,OP003578,L015866,2025-04-17,942.66
REV002119,OP003579,L015870,2025-03-09,8524.24
REV002120,OP003580,L015872,2024-09-25,681.98
REV002121,OP003582,L015880,2024-07-19,1081.44
REV002122,OP003583,L015881,2026-08-08,12006.49
REV002123,OP003586,L015891,2026-01-24,3064.82
REV002124,OP003587,L015893,2026-01-02,14234.09
REV002125,OP003588,L015896,2025-09-06,1428.67
REV002126,OP003589,L015904,2024-03-24,19028.21
REV002127,OP003590,L015919,2025-01-09,4263.0
REV002128,OP003593,L015924,2024-12-18,936.85
REV002129,OP003594,L015926,2025-04-03,2343.42
REV002130,OP003596,L015931,2026-01-10,2680.04
REV002131,OP003602,L015959,2024-08-12,2149.87
REV002132,OP003604,L015963,2024-04-05,1278.62
REV002133,OP003605,L015966,2025-04-04,6512.03
REV002134,OP003606,L015973,2024-06-11,7741.2
REV002135,OP003607,L015977,2026-09-03,5702.8
REV002136,OP003611,L016002,2025-11-28,7495.43
REV002137,OP003613,L016016,2026-01-21,759.21
REV002138,OP003614,L016020,2024-03-28,6034.54
REV002139,OP003617,L016025,2024-08-24,16698.09
REV002140,OP003618,L016026,2025-01-19,1157.33
REV002141,OP003619,L016028,2024-02-23,2089.11
REV002142,OP003620,L016030,2025-09-09,3795.45
REV002143,OP003624,L016048,2025-09-03,7261.7
REV002144,OP003625,L016051,2024-08-03,14050.38
REV002145,OP003627,L016054,2026-06-14,6900.32
REV002146,OP003628,L016057,2024-11-12,3740.72
REV002147,OP003629,L016066,2026-02-25,2920.57
REV002148,OP003630,L016067,2025-06-30,2184.43
REV002149,OP003631,L016073,2024-11-04,1271.7
REV002150,OP003632,L016075,2024-07-04,1707.04
REV002151,OP003633,L016081,2026-05-18,1157.96
REV002152,OP003634,L016082,2025-12-26,1487.67
REV002153,OP003636,L016092,2026-08-12,5658.68
REV002154,OP003637,L016094,2024-08-23,2823.15
REV002155,OP003639,L016104,2026-02-28,1586.19
REV002156,OP003640,L016105,2024-10-05,778.4
REV002157,OP003642,L016120,2024-06-03,575.79
REV002158,OP003646,L016133,2024-12-08,2168.08
REV002159,OP003647,L016134,2025-05-29,4364.31
REV002160,OP003651,L016139,2024-04-07,651.45
REV002161,OP003652,L016143,2025-01-08,1021.9
REV002162,OP003653,L016152,2026-05-24,18153.77
REV002163,OP003654,L016158,2024-03-15,16727.57
REV002164,OP003656,L016164,2024-10-14,528.17
REV002165,OP003660,L016183,2025-03-19,2285.7
REV002166,OP003661,L016186,2025-05-22,817.79
REV002167,OP003662,L016188,2025-02-20,4059.85
REV002168,OP003664,L016194,2024-07-08,16378.08
REV002169,OP003665,L016195,2025-07-04,1524.03
REV002170,OP003666,L016196,2024-03-18,646.2
REV002171,OP003669,L016209,2025-08-21,395.38
REV002172,OP003671,L016216,2026-07-13,16247.1
REV002173,OP003672,L016221,2025-01-02,2329.08
REV002174,OP003673,L016223,2025-11-17,6068.15
REV002175,OP003674,L016229,2025-07-27,1676.23
REV002176,OP003675,L016230,2024-08-30,3636.58
REV002177,OP003676,L016236,2026-04-20,2085.45
REV002178,OP003677,L016251,2025-04-08,3067.59
REV002179,OP003678,L016252,2024-11-25,9446.38
REV002180,OP003679,L016254,2024-12-31,5901.18
REV002181,OP003680,L016255,2026-10-12,790.12
REV002182,OP003682,L016277,2024-06-10,1819.45
REV002183,OP003684,L016298,2024-08-17,1286.69
REV002184,OP003685,L016301,2026-01-03,791.41
REV002185,OP003686,L016305,2025-10-31,714.26
REV002186,OP003691,L016338,2025-11-14,3540.69
REV002187,OP003692,L016343,2026-02-12,1156.46
REV002188,OP003693,L016346,2024-06-07,2333.67
REV002189,OP003694,L016347,2024-07-08,3127.35
REV002190,OP003695,L016349,2026-01-05,4942.54
REV002191,OP003696,L016351,2025-01-23,1972.13
REV002192,OP003697,L016364,2024-08-25,1653.64
REV002193,OP003699,L016370,2024-04-17,13907.98
REV002194,OP003701,L016381,2024-05-09,727.54
REV002195,OP003703,L016391,2025-06-13,5887.25
REV002196,OP003704,L016393,2025-03-15,1666.47
REV002197,OP003706,L016402,2025-05-19,11737.24
REV002198,OP003707,L016404,2024-06-13,1023.5
REV002199,OP003708,L016406,2025-10-28,713.17
REV002200,OP003709,L016409,2026-06-20,2588.02
REV002201,OP003713,L016416,2025-07-24,6058.8
REV002202,OP003715,L016421,2025-06-24,6843.12
REV002203,OP003716,L016423,2024-11-30,746.42
REV002204,OP003720,L016436,2026-09-04,5421.79
REV002205,OP003723,L016454,2025-09-03,1061.7
REV002206,OP003726,L016479,2026-09-23,2656.36
REV002207,OP003727,L016480,2025-12-30,4345.72
REV002208,OP003728,L016487,2026-06-20,1680.3
REV002209,OP003730,L016504,2024-06-16,3492.81
REV002210,OP003731,L016513,2025-01-26,12855.79
REV002211,OP003732,L016527,2025-05-16,516.22
REV002212,OP003733,L016529,2024-01-28,926.14
REV002213,OP003734,L016531,2025-09-28,10679.54
REV002214,OP003737,L016537,2024-04-14,6388.48
REV002215,OP003739,L016541,2026-08-11,7728.94
REV002216,OP003740,L016542,2026-06-13,4386.75
REV002217,OP003746,L016570,2025-05-17,1235.18
REV002218,OP003747,L016571,2026-06-11,2078.2
REV002219,OP003750,L016579,2025-02-21,2370.87
REV002220,OP003751,L016586,2024-09-29,1462.84
REV002221,OP003752,L016590,2024-08-21,7646.37
REV002222,OP003753,L016602,2024-12-30,1583.74
REV002223,OP003757,L016632,2025-12-19,5349.76
REV002224,OP003760,L016651,2025-07-24,684.29
REV002225,OP003763,L016657,2025-12-04,3129.59
REV002226,OP003764,L016658,2026-03-12,7946.74
REV002227,OP003765,L016659,2026-09-20,790.99
REV002228,OP003766,L016660,2026-01-02,9414.79
REV002229,OP003769,L016673,2024-07-03,18561.4
REV002230,OP003770,L016693,2026-06-02,2918.42
REV002231,OP003771,L016694,2026-03-30,13279.49
REV002232,OP003774,L016718,2025-12-04,5431.57
REV002233,OP003776,L016740,2025-02-03,4061.87
REV002234,OP003777,L016741,2024-05-13,1417.35
REV002235,OP003778,L016743,2026-04-23,1598.09
REV002236,OP003779,L016753,2025-09-05,2285.31
REV002237,OP003780,L016759,2025-01-12,1096.53
REV002238,OP003781,L016763,2024-06-08,3795.94
REV002239,OP003783,L016774,2026-03-28,647.71
REV002240,OP003785,L016787,2026-10-04,3012.92
REV002241,OP003786,L016796,2025-01-28,4016.33
REV002242,OP003787,L016797,2024-04-07,27546.64
REV002243,OP003788,L016799,2026-05-30,11973.93
REV002244,OP003789,L016814,2026-07-28,15416.34
REV002245,OP003790,L016819,2026-07-04,906.1
REV002246,OP003792,L016830,2024-12-06,2433.44
REV002247,OP003793,L016833,2024-12-24,3367.54
REV002248,OP003796,L016858,2024-11-24,4297.43
REV002249,OP003798,L016863,2025-11-12,1684.96
REV002250,OP003799,L016867,2024-03-03,2907.29
REV002251,OP003800,L016883,2026-01-27,4559.22
REV002252,OP003802,L016894,2026-08-18,4156.06
REV002253,OP003803,L016900,2026-02-25,3735.58
REV002254,OP003804,L016906,2024-08-25,3010.37
REV002255,OP003805,L016908,2026-03-26,5829.29
REV002256,OP003807,L016911,2024-12-27,4062.25
REV002257,OP003809,L016924,2025-04-11,20894.17
REV002258,OP003810,L016927,2025-03-03,980.22
REV002259,OP003819,L016987,2024-07-07,4961.74
REV002260,OP003820,L016988,2025-11-17,10166.38
REV002261,OP003822,L017005,2025-03-18,1360.64
REV002262,OP003823,L017011,2024-08-07,3396.51
REV002263,OP003825,L017014,2024-11-13,3826.03
REV002264,OP003827,L017023,2026-03-28,11287.03
REV002265,OP003830,L017044,2026-06-07,2103.45
REV002266,OP003831,L017050,2024-09-08,4140.44
REV002267,OP003834,L017067,2024-03-30,5169.19
REV002268,OP003835,L017069,2026-06-26,2700.9
REV002269,OP003837,L017083,2025-10-30,2037.31
REV002270,OP003840,L017119,2026-08-27,1268.92
REV002271,OP003841,L017122,2025-02-20,1348.8
REV002272,OP003843,L017125,2025-05-29,13417.64
REV002273,OP003845,L017136,2025-11-17,8704.24
REV002274,OP003847,L017139,2025-03-28,8878.27
REV002275,OP003848,L017140,2026-03-01,6346.89
REV002276,OP003851,L017144,2025-10-04,2818.73
REV002277,OP003852,L017146,2024-04-12,939.04
REV002278,OP003853,L017149,2026-10-07,1648.65
REV002279,OP003854,L017150,2026-10-05,2617.43
REV002280,OP003856,L017154,2024-12-07,967.18
REV002281,OP003858,L017156,2026-04-17,5189.49
REV002282,OP003859,L017159,2025-05-06,811.66
REV002283,OP003860,L017160,2024-08-13,2805.21
REV002284,OP003863,L017173,2025-10-27,1639.96
REV002285,OP003867,L017177,2024-05-29,1625.24
REV002286,OP003868,L017188,2026-06-22,3001.15
REV002287,OP003869,L017189,2025-03-24,1438.44
REV002288,OP003870,L017191,2024-12-25,3935.94
REV002289,OP003872,L017196,2024-07-02,21847.87
REV002290,OP003873,L017198,2024-09-24,1272.29
REV002291,OP003874,L017203,2026-04-26,14243.69
REV002292,OP003876,L017224,2024-03-27,720.9
REV002293,OP003877,L017227,2025-10-31,1145.15
REV002294,OP003879,L017237,2025-03-22,3084.35
REV002295,OP003880,L017242,2024-03-21,3228.33
REV002296,OP003882,L017249,2026-03-11,4571.97
REV002297,OP003883,L017255,2025-10-19,7340.69
REV002298,OP003884,L017257,2025-04-02,4733.01
REV002299,OP003885,L017264,2024-06-28,3743.54
REV002300,OP003886,L017266,2024-06-20,1175.39
REV002301,OP003888,L017270,2025-10-21,2966.22
REV002302,OP003890,L017293,2024-02-16,5124.01
REV002303,OP003891,L017296,2025-10-07,7473.77
REV002304,OP003892,L017301,2024-02-01,4027.03
REV002305,OP003893,L017314,2025-06-11,3554.61
REV002306,OP003894,L017316,2025-10-01,1496.05
REV002307,OP003896,L017329,2025-07-28,7951.5
REV002308,OP003897,L017331,2025-01-19,768.04
REV002309,OP003898,L017334,2025-10-21,8542.46
REV002310,OP003899,L017339,2025-12-06,2953.03
REV002311,OP003900,L017347,2025-01-24,711.21
REV002312,OP003901,L017348,2025-06-02,10827.87
REV002313,OP003903,L017351,2024-08-21,1186.56
REV002314,OP003905,L017360,2024-08-17,2368.05
REV002315,OP003907,L017369,2024-07-27,5704.34
REV002316,OP003913,L017394,2026-06-13,2147.93
REV002317,OP003914,L017395,2024-10-06,1360.14
REV002318,OP003917,L017404,2026-06-18,1331.18
REV002319,OP003919,L017408,2025-04-03,2394.29
REV002320,OP003920,L017419,2026-02-08,5929.45
REV002321,OP003922,L017424,2026-08-21,10600.37
REV002322,OP003923,L017425,2026-07-24,9790.54
REV002323,OP003926,L017433,2025-09-27,4989.43
REV002324,OP003929,L017440,2025-08-03,3874.13
REV002325,OP003930,L017441,2024-11-23,10645.88
REV002326,OP003931,L017443,2026-03-05,10406.59
REV002327,OP003932,L017445,2026-03-20,3585.67
REV002328,OP003934,L017465,2025-08-22,4643.21
REV002329,OP003936,L017470,2026-02-22,6451.13
REV002330,OP003937,L017479,2026-03-09,2659.24
REV002331,OP003938,L017488,2026-02-23,2789.16
REV002332,OP003939,L017498,2024-05-17,440.23
REV002333,OP003940,L017499,2024-11-25,4085.57
REV002334,OP003941,L017506,2024-08-13,3222.94
REV002335,OP003942,L017509,2025-01-31,4713.48
REV002336,OP003943,L017515,2026-04-21,2741.71
REV002337,OP003945,L017525,2025-01-24,5464.36
REV002338,OP003949,L017539,2026-08-04,3454.98
REV002339,OP003952,L017545,2025-04-03,5828.73
REV002340,OP003955,L017566,2024-10-18,3081.66
REV002341,OP003956,L017568,2024-07-05,14054.46
REV002342,OP003957,L017573,2025-01-15,4766.99
REV002343,OP003959,L017576,2025-02-21,6693.04
REV002344,OP003960,L017579,2026-08-31,15902.74
REV002345,OP003961,L017583,2025-06-30,2102.47
REV002346,OP003964,L017591,2024-03-18,2656.27
REV002347,OP003965,L017593,2025-03-27,1066.96
REV002348,OP003967,L017601,2024-07-01,8205.13
REV002349,OP003970,L017617,2024-10-08,12698.11
REV002350,OP003973,L017625,2026-05-14,1260.14
